#    s        x        y     Ue/Vinf    Dstar     Theta      Cf       H
   0.00000  1.00000  0.00000  1.05593  0.131112  0.020351 -0.000057     6.443
   0.00668  0.99360  0.00192  1.05708  0.128037  0.020165 -0.000058     6.349
   0.01807  0.98272  0.00530  1.05930  0.124650  0.019817 -0.000060     6.290
   0.03106  0.97032  0.00914  1.06194  0.120908  0.019415 -0.000061     6.228
   0.04516  0.95680  0.01317  1.06494  0.117057  0.018971 -0.000063     6.170
   0.06006  0.94246  0.01720  1.06828  0.113240  0.018494 -0.000065     6.123
   0.07565  0.92739  0.02118  1.07196  0.109500  0.017985 -0.000067     6.088
   0.09186  0.91167  0.02516  1.07600  0.105802  0.017448 -0.000070     6.064
   0.10852  0.89549  0.02915  1.08037  0.102108  0.016888 -0.000073     6.046
   0.12544  0.87905  0.03313  1.08505  0.098437  0.016311 -0.000076     6.035
   0.14250  0.86245  0.03708  1.09004  0.094805  0.015722 -0.000079     6.030
   0.15964  0.84577  0.04099  1.09535  0.091219  0.015121 -0.000082     6.033
   0.17681  0.82904  0.04484  1.10100  0.087687  0.014509 -0.000086     6.043
   0.19398  0.81229  0.04864  1.10701  0.084214  0.013888 -0.000090     6.064
   0.21115  0.79553  0.05238  1.11342  0.080806  0.013255 -0.000095     6.096
   0.22833  0.77875  0.05606  1.12029  0.077456  0.012610 -0.000100     6.142
   0.24546  0.76200  0.05967  1.12763  0.074166  0.011955 -0.000106     6.204
   0.26249  0.74535  0.06319  1.13549  0.070967  0.011291 -0.000112     6.285
   0.27941  0.72877  0.06660  1.14393  0.067875  0.010616 -0.000120     6.394
   0.29629  0.71222  0.06990  1.15305  0.064890  0.009926 -0.000128     6.537
   0.31313  0.69568  0.07308  1.16296  0.062009  0.009221 -0.000138     6.725
   0.32994  0.67915  0.07616  1.17376  0.059233  0.008497 -0.000149     6.971
   0.34670  0.66266  0.07911  1.18558  0.056558  0.007755 -0.000163     7.293
   0.36339  0.64620  0.08193  1.19858  0.053988  0.006993 -0.000180     7.721
   0.38005  0.62976  0.08462  1.21300  0.051521  0.006205 -0.000202     8.303
   0.39672  0.61329  0.08718  1.22921  0.049133  0.005383 -0.000231     9.127
   0.41338  0.59681  0.08962  1.24800  0.046784  0.004506 -0.000275    10.384
   0.42997  0.58038  0.09191  1.27006  0.044441  0.003562 -0.000348    12.475
   0.44649  0.56400  0.09406  1.29778  0.042020  0.002486 -0.000370    16.900
   0.46301  0.54760  0.09605  1.32030  0.039720  0.001712 -0.000727    23.206
   0.47954  0.53117  0.09790  1.32047  0.037810  0.001710 -0.000729    22.116
   0.49603  0.51477  0.09961  1.32060  0.035755  0.001709 -0.000731    20.918
   0.51242  0.49845  0.10115  1.32070  0.033631  0.001710 -0.000733    19.670
   0.52875  0.48218  0.10252  1.32081  0.031487  0.001710 -0.000735    18.410
   0.54509  0.46588  0.10371  1.32093  0.029328  0.001711 -0.000737    17.144
   0.56144  0.44957  0.10475  1.32107  0.027160  0.001711 -0.000740    15.877
   0.57774  0.43329  0.10561  1.32126  0.025000  0.001710 -0.000744    14.620
   0.59394  0.41711  0.10630  1.32153  0.022881  0.001708 -0.000750    13.397
   0.61007  0.40098  0.10679  1.32191  0.020818  0.001704 -0.000758    12.216
   0.62617  0.38489  0.10708  1.32246  0.018825  0.001698 -0.000768    11.087
   0.64227  0.36879  0.10718  1.32325  0.016908  0.001689 -0.000783    10.011
   0.65836  0.35270  0.10708  1.32435  0.015056  0.001676 -0.000802     8.981
   0.67432  0.33674  0.10680  1.32587  0.013300  0.001660 -0.000830     8.012
   0.69010  0.32097  0.10629  1.32798  0.011668  0.001639 -0.000868     7.120
   0.70583  0.30526  0.10554  1.33093  0.010217  0.001611 -0.000921     6.342
   0.72167  0.28945  0.10454  1.33497  0.008896  0.001577 -0.000984     5.642
   0.73747  0.27369  0.10335  1.34035  0.007669  0.001536 -0.000995     4.994
   0.75302  0.25820  0.10195  1.34729  0.006595  0.001487 -0.000812     4.435
   0.76841  0.24291  0.10027  1.35576  0.005724  0.001433 -0.000319     3.995
   0.78386  0.22758  0.09831  1.36577  0.005042  0.001373  0.000416     3.673
   0.79934  0.21226  0.09610  1.37736  0.004441  0.001306  0.001464     3.400
   0.81467  0.19713  0.09366  1.38977  0.003964  0.001238  0.002620     3.203
   0.82983  0.18221  0.09095  1.40226  0.003586  0.001170  0.003773     3.065
   0.84493  0.16741  0.08797  1.41425  0.003291  0.001105  0.004773     2.978
   0.85995  0.15275  0.08473  1.42622  0.003021  0.001041  0.005872     2.903
   0.87475  0.13836  0.08125  1.43785  0.002775  0.000978  0.007059     2.838
   0.88915  0.12444  0.07757  1.44895  0.002544  0.000916  0.008421     2.777
   0.90314  0.11101  0.07364  1.45862  0.002353  0.000858  0.009581     2.742
   0.91683  0.09797  0.06946  1.46707  0.002210  0.000804  0.010174     2.749
   0.92993  0.08560  0.06517  1.47775  0.002009  0.000744  0.011984     2.700
   0.94206  0.07425  0.06087  1.48714  0.001806  0.000686  0.014548     2.633
   0.95332  0.06387  0.05649  1.49123  0.001699  0.000640  0.015104     2.655
   0.96371  0.05444  0.05215  1.49724  0.001587  0.000593  0.015786     2.678
   0.97301  0.04611  0.04801  1.50589  0.001441  0.000543  0.017964     2.656
   0.98119  0.03891  0.04412  1.51353  0.001295  0.000495  0.021092     2.614
   0.98837  0.03273  0.04046  1.51792  0.001172  0.000454  0.024205     2.584
   0.99470  0.02743  0.03701  1.51956  0.001063  0.000416  0.027584     2.555
   1.00030  0.02288  0.03375  1.51834  0.000960  0.000382  0.031901     2.515
   1.00527  0.01898  0.03066  1.51212  0.000879  0.000352  0.035283     2.499
   1.00973  0.01561  0.02774  1.50341  0.000798  0.000324  0.040130     2.464
