#    s        x        y     Ue/Vinf    Dstar     Theta      Cf       H
   0.00000  1.00000  0.00000  1.04755  0.122366  0.019493 -0.000060     6.278
   0.00668  0.99360  0.00192  1.04884  0.119279  0.019297 -0.000061     6.181
   0.01807  0.98272  0.00530  1.05132  0.116007  0.018928 -0.000063     6.129
   0.03106  0.97032  0.00914  1.05429  0.112419  0.018502 -0.000065     6.076
   0.04516  0.95680  0.01317  1.05768  0.108755  0.018031 -0.000067     6.032
   0.06006  0.94246  0.01720  1.06146  0.105148  0.017522 -0.000069     6.001
   0.07565  0.92739  0.02118  1.06565  0.101637  0.016980 -0.000072     5.986
   0.09186  0.91167  0.02516  1.07026  0.098186  0.016406 -0.000074     5.985
   0.10852  0.89549  0.02915  1.07526  0.094754  0.015805 -0.000078     5.995
   0.12544  0.87905  0.03313  1.08065  0.091355  0.015186 -0.000081     6.016
   0.14250  0.86245  0.03708  1.08642  0.088003  0.014552 -0.000085     6.048
   0.15964  0.84577  0.04099  1.09258  0.084705  0.013903 -0.000089     6.092
   0.17681  0.82904  0.04484  1.09916  0.081465  0.013242 -0.000094     6.152
   0.19398  0.81229  0.04864  1.10621  0.078289  0.012567 -0.000099     6.229
   0.21115  0.79553  0.05238  1.11377  0.075180  0.011879 -0.000105     6.329
   0.22833  0.77875  0.05606  1.12190  0.072128  0.011176 -0.000111     6.454
   0.24546  0.76200  0.05967  1.13066  0.069138  0.010459 -0.000119     6.610
   0.26249  0.74535  0.06319  1.14011  0.066231  0.009730 -0.000127     6.807
   0.27941  0.72877  0.06660  1.15033  0.063424  0.008985 -0.000137     7.059
   0.29629  0.71222  0.06990  1.16148  0.060713  0.008221 -0.000150     7.385
   0.31313  0.69568  0.07308  1.17373  0.058090  0.007434 -0.000165     7.814
   0.32994  0.67915  0.07616  1.18728  0.055551  0.006622 -0.000184     8.389
   0.34670  0.66266  0.07911  1.20239  0.053083  0.005779 -0.000211     9.186
   0.36339  0.64620  0.08193  1.21969  0.050664  0.004885 -0.000248    10.372
   0.38005  0.62976  0.08462  1.24001  0.048265  0.003920 -0.000309    12.312
   0.39672  0.61329  0.08718  1.26528  0.045789  0.002825 -0.000352    16.206
   0.41338  0.59681  0.08962  1.29277  0.043245  0.001761 -0.000691    24.561
   0.42997  0.58038  0.09191  1.29291  0.041304  0.001759 -0.000692    23.478
   0.44649  0.56400  0.09406  1.29301  0.039235  0.001759 -0.000694    22.301
   0.46301  0.54760  0.09605  1.29309  0.037089  0.001760 -0.000695    21.070
   0.47954  0.53117  0.09790  1.29315  0.034885  0.001762 -0.000696    19.801
   0.49603  0.51477  0.09961  1.29321  0.032638  0.001764 -0.000697    18.507
   0.51242  0.49845  0.10115  1.29327  0.030392  0.001765 -0.000699    17.218
   0.52875  0.48218  0.10252  1.29338  0.028181  0.001766 -0.000702    15.958
   0.54509  0.46588  0.10371  1.29353  0.025994  0.001766 -0.000705    14.721
   0.56144  0.44957  0.10475  1.29375  0.023832  0.001764 -0.000710    13.506
   0.57774  0.43329  0.10561  1.29406  0.021711  0.001762 -0.000717    12.325
   0.59394  0.41711  0.10630  1.29453  0.019659  0.001756 -0.000726    11.193
   0.61007  0.40098  0.10679  1.29520  0.017695  0.001748 -0.000739    10.121
   0.62617  0.38489  0.10708  1.29616  0.015821  0.001737 -0.000756     9.109
   0.64227  0.36879  0.10718  1.29752  0.014051  0.001721 -0.000780     8.163
   0.65836  0.35270  0.10708  1.29941  0.012374  0.001701 -0.000813     7.275
   0.67432  0.33674  0.10680  1.30198  0.010811  0.001675 -0.000860     6.454
   0.69010  0.32097  0.10629  1.30549  0.009394  0.001643 -0.000921     5.716
   0.70583  0.30526  0.10554  1.31024  0.008165  0.001604 -0.000942     5.091
   0.72167  0.28945  0.10454  1.31649  0.007098  0.001557 -0.000832     4.559
   0.73747  0.27369  0.10335  1.32422  0.006127  0.001503 -0.000418     4.076
   0.75302  0.25820  0.10195  1.33336  0.005307  0.001444  0.000380     3.676
   0.76841  0.24291  0.10027  1.34394  0.004669  0.001379  0.001409     3.387
   0.78386  0.22758  0.09831  1.35514  0.004203  0.001312  0.002403     3.205
   0.79934  0.21226  0.09610  1.36682  0.003793  0.001243  0.003556     3.051
   0.81467  0.19713  0.09366  1.37820  0.003447  0.001176  0.004770     2.931
   0.82983  0.18221  0.09095  1.38845  0.003178  0.001114  0.005826     2.853
   0.84493  0.16741  0.08797  1.39759  0.002964  0.001055  0.006677     2.809
   0.85995  0.15275  0.08473  1.40646  0.002762  0.000997  0.007583     2.771
   0.87475  0.13836  0.08125  1.41519  0.002559  0.000938  0.008704     2.728
   0.88915  0.12444  0.07757  1.42340  0.002354  0.000880  0.010144     2.676
   0.90314  0.11101  0.07364  1.42915  0.002203  0.000827  0.011054     2.663
   0.91683  0.09797  0.06946  1.43443  0.002069  0.000775  0.011738     2.668
   0.92993  0.08560  0.06517  1.44141  0.001889  0.000719  0.013541     2.629
   0.94206  0.07425  0.06087  1.44672  0.001706  0.000664  0.016108     2.569
   0.95332  0.06387  0.05649  1.44641  0.001605  0.000620  0.016759     2.588
   0.96371  0.05444  0.05215  1.44753  0.001511  0.000576  0.017125     2.623
   0.97301  0.04611  0.04801  1.45233  0.001370  0.000527  0.019468     2.599
   0.98119  0.03891  0.04412  1.45536  0.001236  0.000482  0.022473     2.565
   0.98837  0.03273  0.04046  1.45512  0.001120  0.000442  0.025589     2.537
   0.99470  0.02743  0.03701  1.45170  0.001017  0.000405  0.028940     2.510
   1.00030  0.02288  0.03375  1.44484  0.000924  0.000372  0.032726     2.480
