BlendedAirfoil                                  
 Alfa =   4.20000 Re =    60000.000 Xflap,Yflap =     0.000000    0.000000
#    x        y        Cp  
   1.00000  0.00000 -0.05828
   0.99360  0.00192 -0.06166
   0.98272  0.00530 -0.06829
   0.97032  0.00914 -0.07628
   0.95680  0.01317 -0.08554
   0.94246  0.01720 -0.09601
   0.92739  0.02118 -0.10774
   0.91167  0.02516 -0.12083
   0.89549  0.02915 -0.13527
   0.87905  0.03313 -0.15106
   0.86245  0.03708 -0.16828
   0.84577  0.04099 -0.18705
   0.82904  0.04484 -0.20755
   0.81229  0.04864 -0.23002
   0.79553  0.05238 -0.25482
   0.77875  0.05606 -0.28244
   0.76200  0.05967 -0.31349
   0.74535  0.06319 -0.34959
   0.72877  0.06660 -0.39241
   0.71222  0.06990 -0.44715
   0.69568  0.07308 -0.49187
   0.67915  0.07616 -0.49207
   0.66266  0.07911 -0.49218
   0.64620  0.08193 -0.49223
   0.62976  0.08462 -0.49226
   0.61329  0.08718 -0.49228
   0.59681  0.08962 -0.49230
   0.58038  0.09191 -0.49235
   0.56400  0.09406 -0.49245
   0.54760  0.09605 -0.49267
   0.53117  0.09790 -0.49302
   0.51477  0.09961 -0.49356
   0.49845  0.10115 -0.49438
   0.48218  0.10252 -0.49562
   0.46588  0.10371 -0.49743
   0.44957  0.10475 -0.49994
   0.43329  0.10561 -0.50343
   0.41711  0.10630 -0.50822
   0.40098  0.10679 -0.51473
   0.38489  0.10708 -0.52349
   0.36879  0.10718 -0.53508
   0.35270  0.10708 -0.54993
   0.33674  0.10680 -0.56772
   0.32097  0.10629 -0.58890
   0.30526  0.10554 -0.61294
   0.28945  0.10454 -0.63865
   0.27369  0.10335 -0.66529
   0.25820  0.10195 -0.69121
   0.24291  0.10027 -0.71140
   0.22758  0.09831 -0.72801
   0.21226  0.09610 -0.74302
   0.19713  0.09366 -0.75537
   0.18221  0.09095 -0.76268
   0.16741  0.08797 -0.76729
   0.15275  0.08473 -0.77144
   0.13836  0.08125 -0.77333
   0.12444  0.07757 -0.77342
   0.11101  0.07364 -0.76575
   0.09797  0.06946 -0.75409
   0.08560  0.06517 -0.74881
   0.07425  0.06087 -0.73492
   0.06387  0.05649 -0.70227
   0.05444  0.05215 -0.67331
   0.04611  0.04801 -0.65279
   0.03891  0.04412 -0.62563
   0.03273  0.04046 -0.59065
   0.02743  0.03701 -0.54553
   0.02288  0.03375 -0.49084
   0.01898  0.03066 -0.42719
   0.01561  0.02774 -0.35721
   0.01272  0.02495 -0.27625
   0.01024  0.02228 -0.17889
   0.00811  0.01971 -0.07994
   0.00630  0.01724  0.03171
   0.00476  0.01485  0.14963
   0.00350  0.01255  0.27817
   0.00246  0.01033  0.40031
   0.00163  0.00819  0.52698
   0.00098  0.00612  0.64021
   0.00048  0.00410  0.73551
   0.00015  0.00214  0.83415
   0.00001  0.00024  0.91336
   0.00012 -0.00161  0.97313
   0.00052 -0.00343  1.00031
   0.00123 -0.00524  0.97862
   0.00223 -0.00703  0.92038
   0.00354 -0.00879  0.83155
   0.00514 -0.01048  0.74234
   0.00705 -0.01212  0.66133
   0.00924 -0.01371  0.58806
   0.01171 -0.01530  0.52387
   0.01450 -0.01689  0.45691
   0.01766 -0.01852  0.40184
   0.02125 -0.02021  0.34787
   0.02534 -0.02197  0.28910
   0.03002 -0.02380  0.23202
   0.03539 -0.02569  0.18113
   0.04158 -0.02763  0.13013
   0.04875 -0.02960  0.08633
   0.05710 -0.03158  0.05416
   0.06678 -0.03358  0.02763
   0.07781 -0.03556  0.00239
   0.09010 -0.03747 -0.01795
   0.10359 -0.03926 -0.03330
   0.11806 -0.04096 -0.04791
   0.13314 -0.04249 -0.06445
   0.14862 -0.04385 -0.07834
   0.16445 -0.04503 -0.09010
   0.18059 -0.04604 -0.09842
   0.19691 -0.04691 -0.10821
   0.21328 -0.04763 -0.11698
