#    s        x        y     Ue/Vinf    Dstar     Theta      Cf       H
   0.00000  1.00000  0.00000  1.13050  0.183466  0.005281 -0.000281    34.739
   0.00667  0.99364  0.00201  1.13042  0.180071  0.005298 -0.001195    33.986
   0.01801  0.98283  0.00544  1.13043  0.176397  0.005303 -0.001194    33.263
   0.03089  0.97055  0.00931  1.13043  0.172306  0.005308 -0.001194    32.464
   0.04491  0.95712  0.01335  1.13046  0.168025  0.005311 -0.001194    31.639
   0.05974  0.94286  0.01740  1.13049  0.163679  0.005312 -0.001194    30.814
   0.07527  0.92786  0.02141  1.13055  0.159317  0.005311 -0.001195    29.997
   0.09142  0.91220  0.02541  1.13061  0.154894  0.005309 -0.001197    29.175
   0.10802  0.89609  0.02942  1.13068  0.150389  0.005307 -0.001198    28.340
   0.12488  0.87971  0.03341  1.13075  0.145817  0.005304 -0.001200    27.491
   0.14188  0.86318  0.03738  1.13083  0.141196  0.005302 -0.001201    26.631
   0.15896  0.84656  0.04130  1.13091  0.136533  0.005300 -0.001203    25.762
   0.17607  0.82989  0.04517  1.13098  0.131843  0.005298 -0.001205    24.885
   0.19318  0.81321  0.04899  1.13106  0.127133  0.005296 -0.001206    24.004
   0.21029  0.79652  0.05273  1.13114  0.122408  0.005295 -0.001208    23.118
   0.22743  0.77978  0.05643  1.13123  0.117662  0.005293 -0.001210    22.228
   0.24453  0.76308  0.06007  1.13131  0.112894  0.005292 -0.001213    21.333
   0.26151  0.74647  0.06361  1.13140  0.108145  0.005291 -0.001215    20.441
   0.27839  0.72994  0.06704  1.13149  0.103442  0.005289 -0.001218    19.559
   0.29522  0.71344  0.07036  1.13160  0.098776  0.005286 -0.001221    18.686
   0.31203  0.69694  0.07357  1.13173  0.094153  0.005282 -0.001225    17.824
   0.32881  0.68046  0.07667  1.13187  0.089576  0.005278 -0.001229    16.973
   0.34552  0.66401  0.07965  1.13203  0.085059  0.005271 -0.001234    16.136
   0.36216  0.64761  0.08250  1.13223  0.080615  0.005263 -0.001240    15.316
   0.37877  0.63123  0.08521  1.13246  0.076255  0.005253 -0.001247    14.515
   0.39539  0.61480  0.08779  1.13273  0.071972  0.005241 -0.001255    13.733
   0.41202  0.59836  0.09025  1.13306  0.067751  0.005226 -0.001265    12.964
   0.42857  0.58198  0.09257  1.13345  0.063623  0.005208 -0.001276    12.217
   0.44503  0.56566  0.09473  1.13392  0.059611  0.005187 -0.001289    11.493
   0.46148  0.54933  0.09674  1.13448  0.055716  0.005161 -0.001305    10.796
