#    s        x        y     Ue/Vinf    Dstar     Theta      Cf       H
   0.00000  1.00000  0.00000  1.06779  0.118120  0.006235 -0.000251    18.946
   0.00667  0.99364  0.00201  1.06766  0.114778  0.006254 -0.000975    18.353
   0.01801  0.98283  0.00544  1.06767  0.111566  0.006257 -0.000976    17.832
   0.03089  0.97055  0.00931  1.06771  0.108073  0.006258 -0.000977    17.271
   0.04491  0.95712  0.01335  1.06779  0.104501  0.006255 -0.000979    16.706
   0.05974  0.94286  0.01740  1.06790  0.100956  0.006250 -0.000982    16.153
   0.07527  0.92786  0.02141  1.06805  0.097467  0.006241 -0.000985    15.617
   0.09142  0.91220  0.02541  1.06823  0.093989  0.006229 -0.000989    15.089
   0.10802  0.89609  0.02942  1.06845  0.090485  0.006215 -0.000994    14.559
   0.12488  0.87971  0.03341  1.06869  0.086963  0.006200 -0.000999    14.027
   0.14188  0.86318  0.03738  1.06896  0.083436  0.006183 -0.001005    13.495
   0.15896  0.84656  0.04130  1.06925  0.079907  0.006164 -0.001012    12.963
   0.17607  0.82989  0.04517  1.06958  0.076386  0.006144 -0.001019    12.432
   0.19318  0.81321  0.04899  1.06995  0.072880  0.006122 -0.001027    11.904
   0.21029  0.79652  0.05273  1.07035  0.069396  0.006098 -0.001036    11.380
   0.22743  0.77978  0.05643  1.07081  0.065927  0.006072 -0.001047    10.858
   0.24453  0.76308  0.06007  1.07132  0.062470  0.006043 -0.001058    10.337
   0.26151  0.74647  0.06361  1.07190  0.059062  0.006012 -0.001072     9.824
   0.27839  0.72994  0.06704  1.07256  0.055731  0.005977 -0.001087     9.323
   0.29522  0.71344  0.07036  1.07331  0.052472  0.005939 -0.001105     8.835
   0.31203  0.69694  0.07357  1.07418  0.049290  0.005896 -0.001125     8.359
   0.32881  0.68046  0.07667  1.07519  0.046193  0.005849 -0.001150     7.898
   0.34552  0.66401  0.07965  1.07635  0.043187  0.005796 -0.001178     7.451
   0.36216  0.64761  0.08250  1.07770  0.040291  0.005738 -0.001212     7.022
   0.37877  0.63123  0.08521  1.07927  0.037512  0.005674 -0.001253     6.611
   0.39539  0.61480  0.08779  1.08109  0.034848  0.005603 -0.001300     6.220
   0.41202  0.59836  0.09025  1.08323  0.032289  0.005524 -0.001353     5.845
   0.42857  0.58198  0.09257  1.08570  0.029850  0.005438 -0.001397     5.489
   0.44503  0.56566  0.09473  1.08856  0.027557  0.005344 -0.001416     5.157
   0.46148  0.54933  0.09674  1.09187  0.025412  0.005241 -0.001386     4.849
   0.47798  0.53293  0.09860  1.09569  0.023396  0.005129 -0.001264     4.562
   0.49446  0.51655  0.10033  1.10002  0.021504  0.005008 -0.001006     4.294
   0.51082  0.50026  0.10190  1.10478  0.019742  0.004882 -0.000574     4.044
   0.52710  0.48404  0.10328  1.11003  0.018158  0.004749  0.000026     3.824
   0.54339  0.46779  0.10449  1.11585  0.016713  0.004606  0.000804     3.628
   0.55971  0.45151  0.10554  1.12221  0.015401  0.004455  0.001747     3.457
   0.57600  0.43525  0.10643  1.12904  0.014196  0.004298  0.002874     3.303
   0.59218  0.41907  0.10713  1.13616  0.013113  0.004137  0.004145     3.170
   0.60829  0.40298  0.10765  1.14335  0.012160  0.003976  0.005499     3.058
   0.62434  0.38693  0.10796  1.15046  0.011315  0.003817  0.006919     2.964
   0.64042  0.37085  0.10808  1.15736  0.010553  0.003661  0.008417     2.882
   0.65651  0.35476  0.10800  1.16386  0.009874  0.003509  0.009952     2.814
   0.67249  0.33878  0.10774  1.16997  0.009231  0.003360  0.011671     2.747
   0.68825  0.32303  0.10727  1.17533  0.008645  0.003217  0.013489     2.687
   0.70393  0.30737  0.10654  1.17939  0.008166  0.003086  0.015052     2.647
   0.71975  0.29158  0.10557  1.18242  0.007747  0.002960  0.016469     2.617
   0.73559  0.27578  0.10439  1.18496  0.007315  0.002834  0.018207     2.581
   0.75115  0.26028  0.10302  1.18669  0.006875  0.002709  0.020352     2.538
   0.76650  0.24502  0.10139  1.18630  0.006520  0.002597  0.022104     2.511
   0.78192  0.22972  0.09944  1.18396  0.006242  0.002495  0.023264     2.502
   0.79744  0.21436  0.09725  1.18102  0.005945  0.002389  0.024719     2.488
   0.81279  0.19920  0.09484  1.17732  0.005617  0.002280  0.026766     2.463
   0.82793  0.18429  0.09217  1.17126  0.005348  0.002180  0.028275     2.453
   0.84302  0.16950  0.08922  1.16375  0.005089  0.002081  0.029750     2.446
   0.85806  0.15481  0.08599  1.15480  0.004835  0.001980  0.031191     2.442
   0.87291  0.14036  0.08253  1.14468  0.004563  0.001875  0.033017     2.434
   0.88737  0.12638  0.07886  1.13302  0.004244  0.001764  0.036162     2.406
   0.90140  0.11290  0.07496  1.11681  0.004008  0.001668  0.037848     2.403
   0.91519  0.09977  0.07076  1.09857  0.003785  0.001569  0.039080     2.412
   0.92848  0.08721  0.06643  1.07949  0.003494  0.001458  0.042261     2.396
