#    s        x        y     Ue/Vinf    Dstar     Theta      Cf       H
   0.00000  1.00000  0.00000  1.10782  0.158048  0.005625 -0.000270    28.098
   0.00667  0.99364  0.00201  1.10772  0.154677  0.005643 -0.001105    27.409
   0.01801  0.98283  0.00544  1.10772  0.151171  0.005648 -0.001104    26.763
   0.03089  0.97055  0.00931  1.10773  0.147294  0.005653 -0.001104    26.056
   0.04491  0.95712  0.01335  1.10775  0.143267  0.005656 -0.001105    25.331
   0.05974  0.94286  0.01740  1.10780  0.139206  0.005656 -0.001106    24.611
   0.07527  0.92786  0.02141  1.10786  0.135155  0.005654 -0.001107    23.903
   0.09142  0.91220  0.02541  1.10795  0.131067  0.005651 -0.001109    23.194
   0.10802  0.89609  0.02942  1.10804  0.126916  0.005647 -0.001111    22.477
   0.12488  0.87971  0.03341  1.10814  0.122715  0.005642 -0.001113    21.751
   0.14188  0.86318  0.03738  1.10825  0.118479  0.005637 -0.001116    21.018
   0.15896  0.84656  0.04130  1.10836  0.114215  0.005632 -0.001119    20.281
   0.17607  0.82989  0.04517  1.10848  0.109935  0.005626 -0.001122    19.540
   0.19318  0.81321  0.04899  1.10860  0.105647  0.005621 -0.001125    18.797
   0.21029  0.79652  0.05273  1.10874  0.101356  0.005614 -0.001128    18.053
   0.22743  0.77978  0.05643  1.10889  0.097056  0.005607 -0.001132    17.308
   0.24453  0.76308  0.06007  1.10905  0.092746  0.005600 -0.001136    16.561
   0.26151  0.74647  0.06361  1.10922  0.088465  0.005592 -0.001141    15.819
   0.27839  0.72994  0.06704  1.10942  0.084239  0.005583 -0.001147    15.089
   0.29522  0.71344  0.07036  1.10964  0.080062  0.005572 -0.001153    14.369
   0.31203  0.69694  0.07357  1.10990  0.075942  0.005559 -0.001160    13.661
   0.32881  0.68046  0.07667  1.11020  0.071878  0.005544 -0.001168    12.965
   0.34552  0.66401  0.07965  1.11055  0.067887  0.005526 -0.001178    12.284
   0.36216  0.64761  0.08250  1.11096  0.063978  0.005506 -0.001189    11.620
   0.37877  0.63123  0.08521  1.11145  0.060170  0.005482 -0.001202    10.976
   0.39539  0.61480  0.08779  1.11202  0.056450  0.005454 -0.001217    10.350
   0.41202  0.59836  0.09025  1.11271  0.052808  0.005422 -0.001235     9.739
   0.42857  0.58198  0.09257  1.11351  0.049271  0.005386 -0.001256     9.149
   0.44503  0.56566  0.09473  1.11447  0.045856  0.005344 -0.001282     8.581
   0.46148  0.54933  0.09674  1.11561  0.042579  0.005296 -0.001312     8.039
   0.47798  0.53293  0.09860  1.11697  0.039409  0.005242 -0.001349     7.518
   0.49446  0.51655  0.10033  1.11860  0.036350  0.005181 -0.001394     7.016
   0.51082  0.50026  0.10190  1.12051  0.033431  0.005113 -0.001449     6.538
   0.52710  0.48404  0.10328  1.12280  0.030683  0.005037 -0.001514     6.092
   0.54339  0.46779  0.10449  1.12553  0.028096  0.004951 -0.001584     5.675
   0.55971  0.45151  0.10554  1.12879  0.025644  0.004855 -0.001624     5.282
   0.57600  0.43525  0.10643  1.13265  0.023340  0.004749 -0.001610     4.914
   0.59218  0.41907  0.10713  1.13717  0.021209  0.004633 -0.001466     4.577
   0.60829  0.40298  0.10765  1.14237  0.019256  0.004507 -0.001125     4.272
   0.62434  0.38693  0.10796  1.14820  0.017475  0.004374 -0.000532     3.995
   0.64042  0.37085  0.10808  1.15477  0.015869  0.004231  0.000329     3.751
   0.65651  0.35476  0.10800  1.16215  0.014411  0.004076  0.001477     3.535
   0.67249  0.33878  0.10774  1.17022  0.013089  0.003913  0.002924     3.345
   0.68825  0.32303  0.10727  1.17873  0.011917  0.003746  0.004628     3.181
   0.70393  0.30737  0.10654  1.18731  0.010931  0.003579  0.006396     3.054
   0.71975  0.29158  0.10557  1.19575  0.010093  0.003415  0.008165     2.956
   0.73559  0.27578  0.10439  1.20412  0.009301  0.003250  0.010237     2.862
   0.75115  0.26028  0.10302  1.21200  0.008568  0.003090  0.012605     2.773
   0.76650  0.24502  0.10139  1.21845  0.007978  0.002943  0.014726     2.711
   0.78192  0.22972  0.09944  1.22348  0.007502  0.002807  0.016477     2.673
   0.79744  0.21436  0.09725  1.22790  0.007036  0.002671  0.018459     2.634
   0.81279  0.19920  0.09484  1.23136  0.006588  0.002538  0.020664     2.596
   0.82793  0.18429  0.09217  1.23325  0.006193  0.002412  0.022739     2.567
   0.84302  0.16950  0.08922  1.23360  0.005845  0.002292  0.024569     2.550
   0.85806  0.15481  0.08599  1.23288  0.005508  0.002172  0.026453     2.536
   0.87291  0.14036  0.08253  1.23119  0.005167  0.002050  0.028647     2.520
   0.88737  0.12638  0.07886  1.22847  0.004793  0.001926  0.031867     2.489
   0.90140  0.11290  0.07496  1.22252  0.004484  0.001812  0.034400     2.475
   0.91519  0.09977  0.07076  1.21428  0.004221  0.001701  0.036050     2.481
   0.92848  0.08721  0.06643  1.20598  0.003899  0.001580  0.039356     2.467
   0.94079  0.07568  0.06209  1.19538  0.003533  0.001460  0.045186     2.420
   0.95221  0.06515  0.05767  1.17780  0.003296  0.001363  0.047843     2.417
   0.96284  0.05550  0.05322  1.15892  0.003104  0.001270  0.048620     2.444
   0.97241  0.04692  0.04898  1.14257  0.002830  0.001163  0.053173     2.434
   0.98081  0.03952  0.04501  1.12338  0.002557  0.001062  0.059398     2.408
   0.98816  0.03319  0.04127  1.09913  0.002332  0.000975  0.064730     2.392
   0.99463  0.02777  0.03774  1.07091  0.002130  0.000897  0.070167     2.376
   1.00034  0.02313  0.03441  1.03822  0.001949  0.000826  0.075510     2.360
   1.00542  0.01915  0.03125  1.00055  0.001787  0.000763  0.080721     2.342
   1.00996  0.01574  0.02825  0.95750  0.001648  0.000707  0.084665     2.331
   1.01405  0.01281  0.02541  0.90998  0.001524  0.000656  0.087463     2.325
   1.01775  0.01030  0.02269  0.85564  0.001389  0.000608  0.093818     2.284
   1.02112  0.00816  0.02007  0.79200  0.001321  0.000575  0.090091     2.298
   1.02423  0.00634  0.01756  0.72751  0.001224  0.000534  0.089991     2.290
   1.02710  0.00481  0.01513  0.65268  0.001127  0.000501  0.091085     2.249
   1.02975  0.00353  0.01281  0.56835  0.001095  0.000485  0.080989     2.258
   1.03221  0.00250  0.01057  0.48691  0.001038  0.000456  0.071957     2.276
   1.03452  0.00166  0.00842  0.39842  0.000946  0.000421  0.066352     2.246
   1.03670  0.00100  0.00634  0.29459  0.000913  0.000410  0.051883     2.224
   1.03878  0.00049  0.00433  0.18952  0.000893  0.000397  0.033267     2.252
   1.04077  0.00014  0.00237  0.07672  0.000799  0.000358  0.015364     2.230
   1.04268 -0.00001  0.00047 -0.04891  0.000799  0.000358  0.009794     2.230
   1.04452  0.00009 -0.00138 -0.19814  0.000684  0.000309  0.047022     2.213
   1.04638  0.00049 -0.00318 -0.34906  0.000734  0.000324  0.073666     2.265
   1.04830  0.00119 -0.00498 -0.48843  0.000758  0.000340  0.103357     2.227
   1.05035  0.00220 -0.00676 -0.60885  0.000849  0.000371  0.108605     2.290
   1.05254  0.00351 -0.00851 -0.70910  0.000920  0.000405  0.118734     2.271
   1.05487  0.00512 -0.01021 -0.78957  0.001039  0.000449  0.112198     2.317
   1.05738  0.00701 -0.01184 -0.84830  0.001178  0.000503  0.103836     2.342
   1.06008  0.00920 -0.01343 -0.89146  0.001336  0.000564  0.093618     2.370
   1.06301  0.01168 -0.01499 -0.92420  0.001500  0.000628  0.084918     2.388
   1.06622  0.01448 -0.01656 -0.95286  0.001647  0.000690  0.079917     2.386
