#    s        x        y     Ue/Vinf    Dstar     Theta      Cf       H
   0.00000  1.00000  0.00000  1.12690  0.179120  0.005337 -0.000279    33.560
   0.00667  0.99364  0.00201  1.12682  0.175729  0.005355 -0.001179    32.818
   0.01801  0.98283  0.00544  1.12682  0.172083  0.005360 -0.001179    32.108
   0.03089  0.97055  0.00931  1.12683  0.168029  0.005364 -0.001178    31.325
   0.04491  0.95712  0.01335  1.12685  0.163790  0.005367 -0.001178    30.517
   0.05974  0.94286  0.01740  1.12689  0.159492  0.005368 -0.001179    29.709
   0.07527  0.92786  0.02141  1.12694  0.155183  0.005368 -0.001180    28.911
   0.09142  0.91220  0.02541  1.12701  0.150816  0.005366 -0.001181    28.108
   0.10802  0.89609  0.02942  1.12708  0.146369  0.005363 -0.001183    27.293
   0.12488  0.87971  0.03341  1.12716  0.141859  0.005360 -0.001185    26.465
   0.14188  0.86318  0.03738  1.12724  0.137302  0.005358 -0.001186    25.627
   0.15896  0.84656  0.04130  1.12732  0.132705  0.005355 -0.001188    24.781
   0.17607  0.82989  0.04517  1.12740  0.128083  0.005353 -0.001190    23.928
   0.19318  0.81321  0.04899  1.12748  0.123443  0.005351 -0.001192    23.070
   0.21029  0.79652  0.05273  1.12757  0.118789  0.005349 -0.001194    22.209
   0.22743  0.77978  0.05643  1.12766  0.114117  0.005347 -0.001196    21.344
   0.24453  0.76308  0.06007  1.12775  0.109424  0.005345 -0.001199    20.474
   0.26151  0.74647  0.06361  1.12785  0.104753  0.005342 -0.001202    19.608
   0.27839  0.72994  0.06704  1.12796  0.100127  0.005339 -0.001205    18.753
   0.29522  0.71344  0.07036  1.12808  0.095542  0.005336 -0.001208    17.907
   0.31203  0.69694  0.07357  1.12822  0.090999  0.005331 -0.001212    17.071
   0.32881  0.68046  0.07667  1.12838  0.086507  0.005325 -0.001217    16.247
   0.34552  0.66401  0.07965  1.12857  0.082078  0.005317 -0.001223    15.437
   0.36216  0.64761  0.08250  1.12879  0.077720  0.005307 -0.001230    14.644
   0.37877  0.63123  0.08521  1.12905  0.073448  0.005295 -0.001237    13.870
   0.39539  0.61480  0.08779  1.12936  0.069257  0.005281 -0.001246    13.115
   0.41202  0.59836  0.09025  1.12973  0.065131  0.005263 -0.001257    12.374
   0.42857  0.58198  0.09257  1.13017  0.061099  0.005243 -0.001270    11.654
   0.44503  0.56566  0.09473  1.13070  0.057182  0.005219 -0.001285    10.957
   0.46148  0.54933  0.09674  1.13134  0.053388  0.005190 -0.001302    10.287
   0.47798  0.53293  0.09860  1.13211  0.049690  0.005156 -0.001323     9.637
   0.49446  0.51655  0.10033  1.13303  0.046085  0.005117 -0.001349     9.006
   0.51082  0.50026  0.10190  1.13413  0.042620  0.005073 -0.001379     8.401
   0.52710  0.48404  0.10328  1.13546  0.039310  0.005022 -0.001417     7.827
   0.54339  0.46779  0.10449  1.13707  0.036151  0.004964 -0.001463     7.283
   0.55971  0.45151  0.10554  1.13901  0.033126  0.004897 -0.001519     6.764
   0.57600  0.43525  0.10643  1.14135  0.030230  0.004822 -0.001590     6.269
   0.59218  0.41907  0.10713  1.14416  0.027510  0.004738 -0.001671     5.807
   0.60829  0.40298  0.10765  1.14754  0.024965  0.004643 -0.001729     5.377
   0.62434  0.38693  0.10796  1.15160  0.022612  0.004537 -0.001734     4.983
   0.64042  0.37085  0.10808  1.15643  0.020428  0.004420 -0.001601     4.622
   0.65651  0.35476  0.10800  1.16211  0.018421  0.004291 -0.001239     4.293
   0.67249  0.33878  0.10774  1.16851  0.016569  0.004154 -0.000550     3.989
   0.68825  0.32303  0.10727  1.17571  0.014916  0.004008  0.000492     3.722
   0.70393  0.30737  0.10654  1.18376  0.013487  0.003851  0.001814     3.502
   0.71975  0.29158  0.10557  1.19261  0.012239  0.003685  0.003374     3.321
   0.73559  0.27578  0.10439  1.20207  0.011105  0.003512  0.005260     3.162
   0.75115  0.26028  0.10302  1.21179  0.010068  0.003338  0.007546     3.016
   0.76650  0.24502  0.10139  1.22092  0.009234  0.003172  0.009738     2.911
   0.78192  0.22972  0.09944  1.22927  0.008559  0.003014  0.011709     2.839
   0.79744  0.21436  0.09725  1.23727  0.007923  0.002858  0.013919     2.773
   0.81279  0.19920  0.09484  1.24456  0.007328  0.002705  0.016408     2.709
   0.82793  0.18429  0.09217  1.25029  0.006837  0.002563  0.018591     2.668
   0.84302  0.16950  0.08922  1.25485  0.006399  0.002426  0.020672     2.637
   0.85806  0.15481  0.08599  1.25854  0.005977  0.002291  0.022927     2.609
   0.87291  0.14036  0.08253  1.26112  0.005577  0.002157  0.025299     2.585
   0.88737  0.12638  0.07886  1.26286  0.005149  0.002022  0.028644     2.547
