#    s        x        y     Ue/Vinf    Dstar     Theta      Cf       H
   0.00000  1.00000  0.00000  1.12871  0.181276  0.005309 -0.000280    34.143
   0.00667  0.99364  0.00201  1.12862  0.177883  0.005327 -0.001187    33.395
   0.01801  0.98283  0.00544  1.12863  0.174224  0.005331 -0.001186    32.679
   0.03089  0.97055  0.00931  1.12863  0.170151  0.005336 -0.001186    31.888
   0.04491  0.95712  0.01335  1.12866  0.165891  0.005339 -0.001186    31.071
   0.05974  0.94286  0.01740  1.12869  0.161570  0.005340 -0.001187    30.255
   0.07527  0.92786  0.02141  1.12875  0.157234  0.005340 -0.001188    29.447
   0.09142  0.91220  0.02541  1.12881  0.152839  0.005337 -0.001189    28.635
   0.10802  0.89609  0.02942  1.12888  0.148364  0.005335 -0.001190    27.810
   0.12488  0.87971  0.03341  1.12896  0.143823  0.005332 -0.001192    26.972
   0.14188  0.86318  0.03738  1.12904  0.139234  0.005330 -0.001194    26.123
   0.15896  0.84656  0.04130  1.12911  0.134605  0.005328 -0.001195    25.265
   0.17607  0.82989  0.04517  1.12919  0.129948  0.005326 -0.001197    24.401
   0.19318  0.81321  0.04899  1.12927  0.125273  0.005324 -0.001199    23.531
   0.21029  0.79652  0.05273  1.12936  0.120584  0.005322 -0.001201    22.658
   0.22743  0.77978  0.05643  1.12944  0.115875  0.005320 -0.001203    21.781
   0.24453  0.76308  0.06007  1.12953  0.111145  0.005318 -0.001206    20.898
   0.26151  0.74647  0.06361  1.12963  0.106435  0.005317 -0.001208    20.019
   0.27839  0.72994  0.06704  1.12973  0.101770  0.005314 -0.001211    19.150
   0.29522  0.71344  0.07036  1.12984  0.097145  0.005311 -0.001215    18.291
   0.31203  0.69694  0.07357  1.12997  0.092564  0.005307 -0.001219    17.443
   0.32881  0.68046  0.07667  1.13013  0.088029  0.005301 -0.001223    16.605
   0.34552  0.66401  0.07965  1.13030  0.083554  0.005294 -0.001228    15.782
   0.36216  0.64761  0.08250  1.13051  0.079154  0.005286 -0.001235    14.975
   0.37877  0.63123  0.08521  1.13075  0.074840  0.005275 -0.001242    14.189
   0.39539  0.61480  0.08779  1.13105  0.070602  0.005261 -0.001251    13.420
   0.41202  0.59836  0.09025  1.13140  0.066428  0.005245 -0.001261    12.665
   0.42857  0.58198  0.09257  1.13181  0.062348  0.005226 -0.001273    11.931
   0.44503  0.56566  0.09473  1.13231  0.058383  0.005203 -0.001287    11.221
   0.46148  0.54933  0.09674  1.13291  0.054538  0.005176 -0.001304    10.537
   0.47798  0.53293  0.09860  1.13363  0.050788  0.005144 -0.001324     9.874
   0.49446  0.51655  0.10033  1.13450  0.047136  0.005107 -0.001348     9.230
   0.51082  0.50026  0.10190  1.13554  0.043614  0.005065 -0.001377     8.611
   0.52710  0.48404  0.10328  1.13680  0.040248  0.005016 -0.001412     8.024
   0.54339  0.46779  0.10449  1.13832  0.037032  0.004960 -0.001455     7.466
   0.55971  0.45151  0.10554  1.14017  0.033949  0.004896 -0.001509     6.934
   0.57600  0.43525  0.10643  1.14238  0.031000  0.004824 -0.001576     6.427
   0.59218  0.41907  0.10713  1.14505  0.028222  0.004742 -0.001655     5.951
   0.60829  0.40298  0.10765  1.14827  0.025620  0.004651 -0.001728     5.509
   0.62434  0.38693  0.10796  1.15214  0.023202  0.004548 -0.001754     5.101
   0.64042  0.37085  0.10808  1.15678  0.020964  0.004434 -0.001673     4.728
   0.65651  0.35476  0.10800  1.16226  0.018896  0.004308 -0.001384     4.386
   0.67249  0.33878  0.10774  1.16850  0.016984  0.004173 -0.000782     4.070
   0.68825  0.32303  0.10727  1.17551  0.015281  0.004029  0.000167     3.792
   0.70393  0.30737  0.10654  1.18339  0.013803  0.003875  0.001414     3.562
   0.71975  0.29158  0.10557  1.19214  0.012506  0.003711  0.002923     3.370
   0.73559  0.27578  0.10439  1.20161  0.011317  0.003538  0.004803     3.199
   0.75115  0.26028  0.10302  1.21133  0.010262  0.003364  0.006999     3.050
   0.76650  0.24502  0.10139  1.22068  0.009389  0.003197  0.009212     2.937
   0.78192  0.22972  0.09944  1.22930  0.008690  0.003037  0.011190     2.861
   0.79744  0.21436  0.09725  1.23763  0.008030  0.002878  0.013426     2.790
   0.81279  0.19920  0.09484  1.24531  0.007409  0.002722  0.015991     2.722
   0.82793  0.18429  0.09217  1.25123  0.006924  0.002581  0.018034     2.683
   0.84302  0.16950  0.08922  1.25641  0.006459  0.002441  0.020279     2.646
