#    s        x        y     Ue/Vinf    Dstar     Theta      Cf       H
   0.00000  1.00000  0.00000  1.09710  0.147429  0.005780 -0.000265    25.505
   0.00667  0.99364  0.00201  1.09699  0.144070  0.005799 -0.001068    24.843
   0.01801  0.98283  0.00544  1.09699  0.140634  0.005804 -0.001068    24.230
   0.03089  0.97055  0.00931  1.09700  0.136849  0.005808 -0.001068    23.561
   0.04491  0.95712  0.01335  1.09703  0.132931  0.005810 -0.001068    22.878
   0.05974  0.94286  0.01740  1.09709  0.128994  0.005810 -0.001070    22.202
   0.07527  0.92786  0.02141  1.09716  0.125077  0.005807 -0.001071    21.539
   0.09142  0.91220  0.02541  1.09726  0.121135  0.005802 -0.001074    20.877
   0.10802  0.89609  0.02942  1.09737  0.117139  0.005797 -0.001076    20.209
   0.12488  0.87971  0.03341  1.09750  0.113102  0.005790 -0.001079    19.534
   0.14188  0.86318  0.03738  1.09763  0.109036  0.005783 -0.001082    18.854
   0.15896  0.84656  0.04130  1.09777  0.104949  0.005776 -0.001086    18.171
   0.17607  0.82989  0.04517  1.09792  0.100852  0.005768 -0.001089    17.486
   0.19318  0.81321  0.04899  1.09808  0.096752  0.005759 -0.001093    16.800
   0.21029  0.79652  0.05273  1.09826  0.092656  0.005750 -0.001098    16.115
   0.22743  0.77978  0.05643  1.09845  0.088557  0.005739 -0.001103    15.430
   0.24453  0.76308  0.06007  1.09866  0.084453  0.005728 -0.001108    14.743
   0.26151  0.74647  0.06361  1.09890  0.080384  0.005716 -0.001115    14.063
   0.27839  0.72994  0.06704  1.09917  0.076373  0.005702 -0.001122    13.394
   0.29522  0.71344  0.07036  1.09948  0.072420  0.005686 -0.001130    12.737
   0.31203  0.69694  0.07357  1.09983  0.068525  0.005667 -0.001139    12.092
   0.32881  0.68046  0.07667  1.10025  0.064699  0.005645 -0.001150    11.460
   0.34552  0.66401  0.07965  1.10073  0.060945  0.005621 -0.001162    10.842
   0.36216  0.64761  0.08250  1.10130  0.057282  0.005593 -0.001177    10.242
   0.37877  0.63123  0.08521  1.10196  0.053725  0.005561 -0.001194     9.661
   0.39539  0.61480  0.08779  1.10275  0.050261  0.005524 -0.001214     9.099
   0.41202  0.59836  0.09025  1.10368  0.046887  0.005482 -0.001238     8.553
   0.42857  0.58198  0.09257  1.10477  0.043616  0.005435 -0.001266     8.025
   0.44503  0.56566  0.09473  1.10606  0.040484  0.005382 -0.001301     7.522
   0.46148  0.54933  0.09674  1.10759  0.037487  0.005322 -0.001342     7.043
   0.47798  0.53293  0.09860  1.10941  0.034607  0.005255 -0.001392     6.585
   0.49446  0.51655  0.10033  1.11156  0.031846  0.005180 -0.001452     6.148
