#    s        x        y     Ue/Vinf    Dstar     Theta      Cf       H
   0.00000  1.00000  0.00000  1.13290  0.186421  0.005244 -0.000282    35.552
   0.00667  0.99364  0.00201  1.13282  0.183023  0.005261 -0.001205    34.791
   0.01801  0.98283  0.00544  1.13282  0.179330  0.005265 -0.001205    34.060
   0.03089  0.97055  0.00931  1.13283  0.175215  0.005270 -0.001204    33.250
   0.04491  0.95712  0.01335  1.13285  0.170905  0.005273 -0.001204    32.414
   0.05974  0.94286  0.01740  1.13289  0.166527  0.005274 -0.001205    31.576
   0.07527  0.92786  0.02141  1.13294  0.162130  0.005273 -0.001206    30.747
   0.09142  0.91220  0.02541  1.13300  0.157669  0.005271 -0.001207    29.912
   0.10802  0.89609  0.02942  1.13307  0.153124  0.005269 -0.001208    29.063
   0.12488  0.87971  0.03341  1.13315  0.148511  0.005266 -0.001210    28.199
   0.14188  0.86318  0.03738  1.13322  0.143847  0.005264 -0.001212    27.325
   0.15896  0.84656  0.04130  1.13329  0.139140  0.005262 -0.001213    26.440
   0.17607  0.82989  0.04517  1.13337  0.134404  0.005261 -0.001215    25.548
   0.19318  0.81321  0.04899  1.13344  0.129647  0.005260 -0.001216    24.650
   0.21029  0.79652  0.05273  1.13352  0.124875  0.005258 -0.001218    23.748
   0.22743  0.77978  0.05643  1.13360  0.120079  0.005257 -0.001220    22.841
   0.24453  0.76308  0.06007  1.13368  0.115261  0.005256 -0.001222    21.928
   0.26151  0.74647  0.06361  1.13376  0.110462  0.005256 -0.001224    21.018
   0.27839  0.72994  0.06704  1.13385  0.105703  0.005254 -0.001227    20.118
   0.29522  0.71344  0.07036  1.13395  0.100985  0.005252 -0.001230    19.227
   0.31203  0.69694  0.07357  1.13406  0.096307  0.005249 -0.001233    18.347
   0.32881  0.68046  0.07667  1.13419  0.091674  0.005245 -0.001237    17.477
   0.34552  0.66401  0.07965  1.13435  0.087101  0.005240 -0.001242    16.622
   0.36216  0.64761  0.08250  1.13452  0.082598  0.005233 -0.001247    15.783
   0.37877  0.63123  0.08521  1.13473  0.078179  0.005224 -0.001254    14.964
   0.39539  0.61480  0.08779  1.13499  0.073831  0.005213 -0.001261    14.162
   0.41202  0.59836  0.09025  1.13529  0.069550  0.005200 -0.001270    13.376
   0.42857  0.58198  0.09257  1.13564  0.065356  0.005183 -0.001281    12.609
   0.44503  0.56566  0.09473  1.13607  0.061279  0.005164 -0.001294    11.867
   0.46148  0.54933  0.09674  1.13660  0.057316  0.005140 -0.001308    11.151
   0.47798  0.53293  0.09860  1.13723  0.053446  0.005112 -0.001326    10.455
   0.49446  0.51655  0.10033  1.13798  0.049670  0.005079 -0.001347     9.779
   0.51082  0.50026  0.10190  1.13889  0.046023  0.005042 -0.001373     9.128
   0.52710  0.48404  0.10328  1.13999  0.042535  0.004998 -0.001404     8.510
   0.54339  0.46779  0.10449  1.14133  0.039185  0.004948 -0.001442     7.920
   0.55971  0.45151  0.10554  1.14295  0.035969  0.004889 -0.001488     7.357
   0.57600  0.43525  0.10643  1.14490  0.032884  0.004823 -0.001547     6.818
   0.59218  0.41907  0.10713  1.14726  0.029963  0.004749 -0.001619     6.310
   0.60829  0.40298  0.10765  1.15012  0.027229  0.004664 -0.001702     5.837
   0.62434  0.38693  0.10796  1.15357  0.024676  0.004570 -0.001767     5.400
   0.64042  0.37085  0.10808  1.15774  0.022293  0.004463 -0.001775     4.995
   0.65651  0.35476  0.10800  1.16274  0.020083  0.004344 -0.001639     4.623
   0.67249  0.33878  0.10774  1.16858  0.018037  0.004215 -0.001245     4.280
   0.68825  0.32303  0.10727  1.17515  0.016200  0.004077 -0.000513     3.973
   0.70393  0.30737  0.10654  1.18259  0.014599  0.003930  0.000539     3.715
   0.71975  0.29158  0.10557  1.19101  0.013191  0.003770  0.001888     3.499
   0.73559  0.27578  0.10439  1.20031  0.011901  0.003600  0.003625     3.306
   0.75115  0.26028  0.10302  1.21013  0.010740  0.003426  0.005759     3.135
   0.76650  0.24502  0.10139  1.21981  0.009792  0.003256  0.007919     3.007
   0.78192  0.22972  0.09944  1.22904  0.009019  0.003091  0.009945     2.917
   0.79744  0.21436  0.09725  1.23807  0.008304  0.002928  0.012209     2.836
   0.81279  0.19920  0.09484  1.24644  0.007655  0.002769  0.014665     2.765
   0.82793  0.18429  0.09217  1.25363  0.007097  0.002619  0.017050     2.710
   0.84302  0.16950  0.08922  1.25951  0.006622  0.002476  0.019183     2.674
   0.85806  0.15481  0.08599  1.26466  0.006162  0.002335  0.021579     2.639
   0.87291  0.14036  0.08253  1.26862  0.005737  0.002196  0.024003     2.612
   0.88737  0.12638  0.07886  1.27177  0.005294  0.002058  0.027266     2.573
   0.90140  0.11290  0.07496  1.27242  0.004919  0.001929  0.030091     2.551
   0.91519  0.09977  0.07076  1.27112  0.004599  0.001805  0.032219     2.549
   0.92848  0.08721  0.06643  1.26978  0.004222  0.001673  0.036020     2.524
   0.94079  0.07568  0.06209  1.26622  0.003831  0.001545  0.041494     2.480
   0.95221  0.06515  0.05767  1.25736  0.003560  0.001437  0.044498     2.477
   0.96284  0.05550  0.05322  1.24739  0.003331  0.001333  0.046124     2.498
   0.97241  0.04692  0.04898  1.23941  0.003040  0.001221  0.050608     2.491
   0.98081  0.03952  0.04501  1.22982  0.002726  0.001111  0.058264     2.453
   0.98816  0.03319  0.04127  1.21462  0.002484  0.001019  0.064195     2.437
   0.99463  0.02777  0.03774  1.19609  0.002256  0.000935  0.071330     2.412
   1.00034  0.02313  0.03441  1.17276  0.002066  0.000862  0.077527     2.398
   1.00542  0.01915  0.03125  1.14522  0.001881  0.000794  0.085480     2.370
   1.00996  0.01574  0.02825  1.11177  0.001746  0.000737  0.089398     2.369
   1.01405  0.01281  0.02541  1.07572  0.001597  0.000680  0.096484     2.349
   1.01775  0.01030  0.02269  1.03239  0.001465  0.000631  0.103425     2.324
   1.02112  0.00816  0.02007  0.98080  0.001361  0.000590  0.107400     2.308
   1.02423  0.00634  0.01756  0.92303  0.001274  0.000554  0.108533     2.302
   1.02710  0.00481  0.01513  0.85972  0.001187  0.000520  0.110291     2.284
   1.02975  0.00353  0.01281  0.78807  0.001117  0.000493  0.109520     2.264
   1.03221  0.00250  0.01057  0.71018  0.001071  0.000474  0.103169     2.260
   1.03452  0.00166  0.00842  0.63201  0.001029  0.000452  0.094018     2.279
   1.03670  0.00100  0.00634  0.54675  0.000953  0.000429  0.092404     2.223
   1.03878  0.00049  0.00433  0.45644  0.000948  0.000412  0.072097     2.302
   1.04077  0.00014  0.00237  0.36253  0.000816  0.000365  0.070650     2.236
   1.04268 -0.00001  0.00047  0.24114  0.000777  0.000345  0.048827     2.249
   1.04452  0.00009 -0.00138  0.10502  0.000711  0.000319  0.023628     2.230
   1.04638  0.00049 -0.00318 -0.04929  0.000711  0.000319  0.011100     2.230
   1.04830  0.00119 -0.00498 -0.18859  0.000792  0.000353  0.037566     2.244
   1.05035  0.00220 -0.00676 -0.31916  0.000816  0.000366  0.062638     2.228
   1.05254  0.00351 -0.00851 -0.44174  0.000876  0.000388  0.078576     2.258
   1.05487  0.00512 -0.01021 -0.53745  0.000997  0.000435  0.081405     2.293
   1.05738  0.00701 -0.01184 -0.61621  0.001099  0.000481  0.085256     2.286
   1.06008  0.00920 -0.01343 -0.67488  0.001271  0.000543  0.076639     2.340
   1.06301  0.01168 -0.01499 -0.72346  0.001394  0.000600  0.076227     2.323
   1.06622  0.01448 -0.01656 -0.76540  0.001546  0.000660  0.071281     2.343
   1.06978  0.01766 -0.01815 -0.80142  0.001700  0.000723  0.067289     2.352
   1.07377  0.02129 -0.01981 -0.83401  0.001856  0.000787  0.063823     2.358
   1.07825  0.02543 -0.02154 -0.86545  0.002001  0.000850  0.061626     2.354
   1.08332  0.03017 -0.02333 -0.89641  0.002148  0.000913  0.059548     2.353
   1.08907  0.03561 -0.02519 -0.92452  0.002333  0.000985  0.055660     2.369
   1.09564  0.04190 -0.02708 -0.95041  0.002528  0.001063  0.052343     2.378
   1.10320  0.04922 -0.02900 -0.97257  0.002774  0.001155  0.047714     2.401
   1.11196  0.05776 -0.03093 -0.99018  0.003072  0.001265  0.042651     2.429
   1.12207  0.06768 -0.03288 -1.00405  0.003402  0.001388  0.038186     2.451
   1.13350  0.07895 -0.03481 -1.01719  0.003698  0.001511  0.035695     2.448
   1.14613  0.09144 -0.03664 -1.02775  0.004050  0.001644  0.032379     2.464
   1.15994  0.10515 -0.03835 -1.03578  0.004426  0.001784  0.029345     2.481
   1.17469  0.11981 -0.03996 -1.04407  0.004728  0.001914  0.027974     2.471
   1.18993  0.13498 -0.04141 -1.05190  0.005025  0.002037  0.026623     2.467
   1.20552  0.15051 -0.04267 -1.05865  0.005332  0.002158  0.025163     2.471
   1.22143  0.16639 -0.04375 -1.06463  0.005628  0.002275  0.023903     2.473
   1.23764  0.18258 -0.04467 -1.06974  0.005927  0.002391  0.022684     2.479
   1.25400  0.19892 -0.04546 -1.07483  0.006182  0.002498  0.021935     2.475
   1.27036  0.21526 -0.04609 -1.07956  0.006431  0.002600  0.021213     2.473
   1.28677  0.23166 -0.04656 -1.08359  0.006693  0.002702  0.020374     2.477
   1.30335  0.24824 -0.04689 -1.08717  0.006952  0.002802  0.019594     2.481
   1.32002  0.26491 -0.04711 -1.09063  0.007189  0.002897  0.019005     2.482
   1.33663  0.28153 -0.04721 -1.09406  0.007402  0.002986  0.018569     2.479
   1.35321  0.29810 -0.04717 -1.09702  0.007633  0.003076  0.018004     2.482
   1.36986  0.31475 -0.04699 -1.09942  0.007882  0.003167  0.017349     2.488
   1.38656  0.33145 -0.04670 -1.10170  0.008110  0.003255  0.016839     2.492
   1.40323  0.34811 -0.04629 -1.10370  0.008340  0.003342  0.016335     2.496
   1.41985  0.36473 -0.04576 -1.10532  0.008579  0.003429  0.015798     2.502
   1.43647  0.38133 -0.04510 -1.10658  0.008825  0.003517  0.015251     2.509
   1.45309  0.39793 -0.04431 -1.10735  0.009091  0.003607  0.014636     2.521
   1.46972  0.41453 -0.04339 -1.10760  0.009380  0.003700  0.013966     2.535
   1.48633  0.43111 -0.04234 -1.10744  0.009679  0.003795  0.013307     2.550
   1.50291  0.44765 -0.04116 -1.10680  0.009999  0.003893  0.012614     2.569
   1.51945  0.46414 -0.03985 -1.10561  0.010353  0.003995  0.011859     2.592
   1.53596  0.48059 -0.03840 -1.10384  0.010746  0.004102  0.011047     2.620
   1.55247  0.49701 -0.03680 -1.10135  0.011203  0.004218  0.010125     2.656
   1.56903  0.51348 -0.03504 -1.09824  0.011719  0.004340  0.009155     2.700
   1.58574  0.53008 -0.03313 -1.09455  0.012303  0.004470  0.008141     2.752
   1.60264  0.54687 -0.03109 -1.09053  0.012921  0.004604  0.007193     2.806
   1.61973  0.56382 -0.02896 -1.08634  0.013558  0.004740  0.006343     2.860
   1.63695  0.58089 -0.02675 -1.08210  0.014200  0.004875  0.005599     2.913
   1.65426  0.59806 -0.02449 -1.07789  0.014834  0.005010  0.004964     2.961
   1.67164  0.61529 -0.02221 -1.07377  0.015451  0.005142  0.004433     3.005
   1.68905  0.63255 -0.01994 -1.06982  0.016027  0.005270  0.004015     3.041
   1.70644  0.64979 -0.01769 -1.06603  0.016567  0.005395  0.003681     3.071
   1.72377  0.66698 -0.01547 -1.06243  0.017069  0.005516  0.003418     3.094
