#    s        x        y     Ue/Vinf    Dstar     Theta      Cf       H
   0.00000  1.00000  0.00000  1.14233  0.198662  0.005093 -0.000287    39.008
   0.00667  0.99364  0.00201  1.14226  0.195256  0.005109 -0.001249    38.218
   0.01801  0.98283  0.00544  1.14227  0.191486  0.005113 -0.001249    37.451
   0.03089  0.97055  0.00931  1.14228  0.187270  0.005117 -0.001248    36.598
   0.04491  0.95712  0.01335  1.14230  0.182842  0.005120 -0.001248    35.714
   0.05974  0.94286  0.01740  1.14234  0.178332  0.005121 -0.001249    34.826
   0.07527  0.92786  0.02141  1.14239  0.173791  0.005120 -0.001250    33.945
   0.09142  0.91220  0.02541  1.14245  0.169177  0.005118 -0.001251    33.056
   0.10802  0.89609  0.02942  1.14252  0.164470  0.005116 -0.001252    32.151
   0.12488  0.87971  0.03341  1.14258  0.159687  0.005113 -0.001253    31.229
   0.14188  0.86318  0.03738  1.14265  0.154848  0.005112 -0.001255    30.293
   0.15896  0.84656  0.04130  1.14272  0.149961  0.005110 -0.001256    29.344
   0.17607  0.82989  0.04517  1.14278  0.145039  0.005110 -0.001258    28.386
   0.19318  0.81321  0.04899  1.14285  0.140093  0.005109 -0.001259    27.420
   0.21029  0.79652  0.05273  1.14291  0.135125  0.005109 -0.001260    26.448
   0.22743  0.77978  0.05643  1.14298  0.130131  0.005109 -0.001262    25.470
   0.24453  0.76308  0.06007  1.14304  0.125109  0.005110 -0.001263    24.484
   0.26151  0.74647  0.06361  1.14310  0.120100  0.005111 -0.001264    23.500
   0.27839  0.72994  0.06704  1.14317  0.115131  0.005111 -0.001266    22.524
   0.29522  0.71344  0.07036  1.14325  0.110198  0.005112 -0.001268    21.558
   0.31203  0.69694  0.07357  1.14333  0.105296  0.005111 -0.001271    20.601
   0.32881  0.68046  0.07667  1.14342  0.100438  0.005110 -0.001273    19.654
   0.34552  0.66401  0.07965  1.14353  0.095633  0.005108 -0.001277    18.721
   0.36216  0.64761  0.08250  1.14365  0.090895  0.005105 -0.001281    17.804
   0.37877  0.63123  0.08521  1.14380  0.086232  0.005101 -0.001285    16.907
   0.39539  0.61480  0.08779  1.14398  0.081644  0.005094 -0.001291    16.028
   0.41202  0.59836  0.09025  1.14419  0.077107  0.005086 -0.001298    15.162
   0.42857  0.58198  0.09257  1.14444  0.072658  0.005075 -0.001306    14.317
   0.44503  0.56566  0.09473  1.14475  0.068317  0.005062 -0.001315    13.496
