#    s        x        y     Ue/Vinf    Dstar     Theta      Cf       H
   0.00000  1.00000  0.00000  0.96185  0.070159  0.012722 -0.000066     5.515
   0.00668  0.99360  0.00192  0.96397  0.066895  0.012516 -0.000067     5.345
   0.01807  0.98272  0.00530  0.96836  0.064122  0.012106 -0.000070     5.297
   0.03106  0.97032  0.00914  0.97378  0.061254  0.011624 -0.000073     5.270
   0.04516  0.95680  0.01317  0.98019  0.058496  0.011083 -0.000077     5.278
   0.06006  0.94246  0.01720  0.98759  0.055946  0.010492 -0.000082     5.332
   0.07565  0.92739  0.02118  0.99604  0.053627  0.009853 -0.000088     5.443
   0.09186  0.91167  0.02516  1.00563  0.051487  0.009168 -0.000096     5.616
   0.10852  0.89549  0.02915  1.01639  0.049466  0.008444 -0.000104     5.858
   0.12544  0.87905  0.03313  1.02836  0.047553  0.007688 -0.000113     6.186
   0.14250  0.86245  0.03708  1.04164  0.045737  0.006902 -0.000124     6.626
   0.15964  0.84577  0.04099  1.05644  0.044001  0.006087 -0.000139     7.229
   0.17681  0.82904  0.04484  1.07302  0.042322  0.005238 -0.000159     8.079
   0.19398  0.81229  0.04864  1.09196  0.040664  0.004344 -0.000190     9.361
   0.21115  0.79553  0.05238  1.11443  0.038964  0.003372 -0.000244    11.556
   0.22833  0.77875  0.05606  1.14298  0.037085  0.002250 -0.000287    16.485
   0.24546  0.76200  0.05967  1.15532  0.035463  0.001819 -0.000452    19.498
   0.26249  0.74535  0.06319  1.15549  0.033928  0.001816 -0.000454    18.682
   0.27941  0.72877  0.06660  1.15562  0.032261  0.001815 -0.000455    17.776
   0.29629  0.71222  0.06990  1.15573  0.030511  0.001814 -0.000456    16.816
   0.31313  0.69568  0.07308  1.15583  0.028705  0.001814 -0.000458    15.821
   0.32994  0.67915  0.07616  1.15595  0.026877  0.001814 -0.000460    14.816
   0.34670  0.66266  0.07911  1.15608  0.025031  0.001814 -0.000463    13.802
   0.36339  0.64620  0.08193  1.15626  0.023204  0.001812 -0.000466    12.805
   0.38005  0.62976  0.08462  1.15651  0.021401  0.001809 -0.000470    11.828
   0.39672  0.61329  0.08718  1.15687  0.019641  0.001805 -0.000475    10.882
   0.41338  0.59681  0.08962  1.15735  0.017921  0.001799 -0.000482     9.964
   0.42997  0.58038  0.09191  1.15801  0.016250  0.001790 -0.000492     9.079
   0.44649  0.56400  0.09406  1.15891  0.014666  0.001778 -0.000505     8.248
   0.46301  0.54760  0.09605  1.16014  0.013165  0.001763 -0.000522     7.469
   0.47954  0.53117  0.09790  1.16180  0.011756  0.001743 -0.000545     6.744
   0.49603  0.51477  0.09961  1.16399  0.010426  0.001719 -0.000576     6.064
   0.51242  0.49845  0.10115  1.16687  0.009216  0.001690 -0.000604     5.453
   0.52875  0.48218  0.10252  1.17061  0.008136  0.001655 -0.000597     4.915
   0.54509  0.46588  0.10371  1.17533  0.007192  0.001615 -0.000498     4.454
   0.56144  0.44957  0.10475  1.18096  0.006353  0.001569 -0.000243     4.048
   0.57774  0.43329  0.10561  1.18752  0.005631  0.001519  0.000189     3.706
   0.59394  0.41711  0.10630  1.19512  0.005019  0.001464  0.000777     3.429
   0.61007  0.40098  0.10679  1.20335  0.004530  0.001405  0.001427     3.224
   0.62617  0.38489  0.10708  1.21180  0.004124  0.001346  0.002127     3.064
   0.64227  0.36879  0.10718  1.21996  0.003795  0.001288  0.002812     2.946
   0.65836  0.35270  0.10708  1.22759  0.003518  0.001233  0.003491     2.853
   0.67432  0.33674  0.10680  1.23478  0.003261  0.001179  0.004256     2.766
   0.69010  0.32097  0.10629  1.24101  0.003034  0.001127  0.005050     2.691
   0.70583  0.30526  0.10554  1.24516  0.002875  0.001083  0.005592     2.654
   0.72167  0.28945  0.10454  1.24823  0.002741  0.001041  0.006034     2.632
   0.73747  0.27369  0.10335  1.25153  0.002580  0.000997  0.006754     2.589
   0.75302  0.25820  0.10195  1.25400  0.002414  0.000952  0.007686     2.535
   0.76841  0.24291  0.10027  1.25343  0.002297  0.000915  0.008284     2.511
   0.78386  0.22758  0.09831  1.25082  0.002214  0.000882  0.008584     2.510
   0.79934  0.21226  0.09610  1.24862  0.002102  0.000845  0.009231     2.489
   0.81467  0.19713  0.09366  1.24490  0.001997  0.000808  0.009890     2.470
   0.82983  0.18221  0.09095  1.23930  0.001905  0.000774  0.010431     2.459
   0.84493  0.16741  0.08797  1.23213  0.001826  0.000742  0.010791     2.462
   0.85995  0.15275  0.08473  1.22461  0.001738  0.000706  0.011293     2.460
   0.87475  0.13836  0.08125  1.21631  0.001642  0.000670  0.011969     2.452
   0.88915  0.12444  0.07757  1.20676  0.001530  0.000631  0.013085     2.426
   0.90314  0.11101  0.07364  1.19327  0.001438  0.000596  0.013937     2.414
   0.91683  0.09797  0.06946  1.17683  0.001374  0.000563  0.013992     2.441
   0.92993  0.08560  0.06517  1.16245  0.001269  0.000523  0.015175     2.427
   0.94206  0.07425  0.06087  1.14452  0.001141  0.000482  0.017684     2.365
   0.95332  0.06387  0.05649  1.11641  0.001084  0.000455  0.017847     2.382
   0.96371  0.05444  0.05215  1.08998  0.001017  0.000424  0.018285     2.398
   0.97301  0.04611  0.04801  1.06466  0.000935  0.000391  0.019507     2.394
   0.98119  0.03891  0.04412  1.03731  0.000853  0.000358  0.021067     2.382
   0.98837  0.03273  0.04046  1.00549  0.000771  0.000328  0.023410     2.347
   0.99470  0.02743  0.03701  0.96738  0.000720  0.000305  0.023752     2.361
   1.00030  0.02288  0.03375  0.92817  0.000649  0.000280  0.026263     2.322
   1.00527  0.01898  0.03066  0.88090  0.000607  0.000261  0.026402     2.331
   1.00973  0.01561  0.02774  0.83139  0.000553  0.000240  0.028074     2.304
   1.01375  0.01272  0.02495  0.77360  0.000515  0.000224  0.028294     2.296
   1.01739  0.01024  0.02228  0.71099  0.000479  0.000209  0.028186     2.288
   1.02073  0.00811  0.01971  0.64289  0.000445  0.000195  0.027530     2.283
   1.02380  0.00630  0.01724  0.56694  0.000410  0.000181  0.026830     2.262
   1.02664  0.00476  0.01485  0.47997  0.000388  0.000173  0.024572     2.237
   1.02926  0.00350  0.01255  0.39380  0.000372  0.000162  0.019877     2.298
   1.03171  0.00246  0.01033  0.29625  0.000327  0.000149  0.018568     2.201
   1.03400  0.00163  0.00819  0.18702  0.000345  0.000153  0.010601     2.253
   1.03618  0.00098  0.00612  0.08459  0.000310  0.000139  0.005451     2.230
   1.03826  0.00048  0.00410 -0.02903  0.000310  0.000139  0.001871     2.230
   1.04024  0.00015  0.00214 -0.16516  0.000261  0.000118  0.012831     2.216
   1.04215  0.00001  0.00024 -0.32194  0.000251  0.000112  0.025614     2.232
   1.04400  0.00012 -0.00161 -0.47307  0.000255  0.000114  0.036960     2.235
   1.04587  0.00052 -0.00343 -0.63128  0.000248  0.000112  0.051513     2.217
   1.04780  0.00123 -0.00524 -0.76106  0.000281  0.000122  0.050611     2.304
   1.04986  0.00223 -0.00703 -0.86734  0.000302  0.000133  0.055318     2.272
   1.05205  0.00354 -0.00879 -0.96405  0.000328  0.000143  0.055584     2.292
   1.05438  0.00514 -0.01048 -1.02212  0.000391  0.000163  0.044828     2.393
   1.05689  0.00705 -0.01212 -1.05837  0.000447  0.000186  0.040090     2.405
   1.05960  0.00924 -0.01371 -1.07632  0.000530  0.000214  0.031798     2.481
   1.06254  0.01171 -0.01530 -1.09239  0.000582  0.000238  0.030324     2.451
   1.06576  0.01450 -0.01689 -1.10973  0.000632  0.000259  0.028876     2.435
   1.06931  0.01766 -0.01852 -1.11930  0.000714  0.000287  0.024303     2.491
   1.07328  0.02125 -0.02021 -1.13277  0.000756  0.000309  0.024362     2.446
   1.07773  0.02534 -0.02197 -1.14420  0.000824  0.000335  0.022215     2.462
   1.08275  0.03002 -0.02380 -1.15703  0.000878  0.000359  0.021418     2.446
   1.08845  0.03539 -0.02569 -1.16859  0.000947  0.000386  0.019858     2.455
   1.09493  0.04158 -0.02763 -1.17817  0.001028  0.000416  0.018146     2.471
   1.10237  0.04875 -0.02960 -1.18398  0.001132  0.000452  0.015975     2.505
   1.11095  0.05710 -0.03158 -1.18361  0.001277  0.000497  0.013195     2.570
   1.12083  0.06678 -0.03358 -1.18091  0.001420  0.000546  0.011423     2.601
   1.13204  0.07781 -0.03556 -1.17862  0.001547  0.000595  0.010478     2.600
   1.14448  0.09010 -0.03747 -1.17427  0.001708  0.000650  0.009138     2.629
   1.15809  0.10359 -0.03926 -1.16952  0.001864  0.000705  0.008196     2.644
   1.17266  0.11806 -0.04096 -1.16535  0.002008  0.000759  0.007588     2.644
   1.18781  0.13314 -0.04249 -1.16319  0.002116  0.000808  0.007402     2.618
   1.20335  0.14862 -0.04385 -1.16090  0.002243  0.000857  0.006973     2.618
   1.21923  0.16445 -0.04503 -1.15853  0.002373  0.000905  0.006545     2.622
   1.23540  0.18059 -0.04604 -1.15528  0.002523  0.000955  0.005999     2.642
   1.25175  0.19691 -0.04691 -1.15371  0.002618  0.000998  0.005893     2.624
   1.26813  0.21328 -0.04763 -1.15186  0.002732  0.001041  0.005635     2.625
   1.28457  0.22971 -0.04819 -1.15008  0.002843  0.001083  0.005399     2.626
   1.30115  0.24629 -0.04860 -1.14789  0.002967  0.001125  0.005099     2.637
   1.31783  0.26296 -0.04890 -1.14551  0.003093  0.001168  0.004815     2.648
   1.33448  0.27961 -0.04908 -1.14402  0.003182  0.001205  0.004722     2.640
   1.35110  0.29624 -0.04912 -1.14183  0.003302  0.001246  0.004479     2.651
   1.36778  0.31291 -0.04903 -1.13931  0.003431  0.001286  0.004219     2.667
   1.38450  0.32963 -0.04882 -1.13672  0.003558  0.001327  0.003991     2.682
   1.40120  0.34633 -0.04849 -1.13400  0.003687  0.001367  0.003771     2.697
   1.41786  0.36298 -0.04803 -1.13083  0.003834  0.001409  0.003507     2.721
   1.43449  0.37961 -0.04745 -1.12706  0.004009  0.001453  0.003191     2.758
   1.45114  0.39623 -0.04673 -1.12289  0.004201  0.001499  0.002865     2.802
   1.46777  0.41285 -0.04588 -1.11801  0.004440  0.001549  0.002473     2.866
   1.48439  0.42943 -0.04489 -1.11269  0.004715  0.001601  0.002068     2.944
   1.50097  0.44597 -0.04378 -1.10690  0.005049  0.001656  0.001627     3.049
   1.51751  0.46247 -0.04253 -1.10085  0.005460  0.001713  0.001165     3.188
   1.53401  0.47892 -0.04112 -1.09481  0.005973  0.001770  0.000693     3.375
   1.55050  0.49532 -0.03957 -1.08917  0.006616  0.001824  0.000249     3.628
   1.56702  0.51176 -0.03785 -1.08429  0.007392  0.001872 -0.000108     3.948
   1.58368  0.52831 -0.03597 -1.08012  0.008321  0.001915 -0.000345     4.344
   1.60055  0.54506 -0.03395 -1.07653  0.009364  0.001955 -0.000451     4.790
   1.61761  0.56199 -0.03181 -1.07360  0.010500  0.001989 -0.000471     5.279
   1.63483  0.57906 -0.02959 -1.07123  0.011690  0.002019 -0.000459     5.791
   1.65218  0.59626 -0.02732 -1.06932  0.012922  0.002045 -0.000438     6.320
   1.66962  0.61355 -0.02500 -1.06775  0.014161  0.002067 -0.000420     6.850
   1.68712  0.63090 -0.02268 -1.06642  0.015387  0.002088 -0.000406     7.370
   1.70462  0.64824 -0.02037 -1.06528  0.016572  0.002106 -0.000396     7.868
   1.72205  0.66552 -0.01809 -1.06427  0.017707  0.002124 -0.000387     8.338
   1.73939  0.68272 -0.01585 -1.06336  0.018781  0.002140 -0.000380     8.776
   1.75663  0.69982 -0.01367 -1.06250  0.019764  0.002156 -0.000374     9.167
   1.77378  0.71684 -0.01156 -1.06168  0.020652  0.002172 -0.000369     9.508
   1.79085  0.73379 -0.00953 -1.06088  0.021428  0.002189 -0.000364     9.791
   1.80784  0.75067 -0.00760 -1.06007  0.022085  0.002206 -0.000360    10.012
   1.82474  0.76746 -0.00576 -1.05925  0.022608  0.002224 -0.000356    10.166
   1.84154  0.78418 -0.00404 -1.05840  0.022986  0.002243 -0.000353    10.248
   1.85823  0.80079 -0.00245 -1.05750  0.023204  0.002264 -0.000349    10.250
   1.87481  0.81731 -0.00100 -1.05655  0.023247  0.002286 -0.000346    10.168
   1.89126  0.83371  0.00030 -1.05553  0.023094  0.002311 -0.000342     9.994
   1.90759  0.85000  0.00143 -1.05441  0.022730  0.002337 -0.000339     9.724
   1.92381  0.86619  0.00238 -1.05317  0.022130  0.002367 -0.000337     9.350
   1.93987  0.88223  0.00314 -1.05179  0.021281  0.002399 -0.000335     8.871
   1.95573  0.89808  0.00370 -1.05024  0.020138  0.002434 -0.000334     8.272
   1.97131  0.91366  0.00404 -1.03829  0.018772  0.002714 -0.000236     6.916
   1.98653  0.92887  0.00415 -1.01248  0.017203  0.003322 -0.000205     5.179
   2.00124  0.94358  0.00401 -0.98598  0.015399  0.003949 -0.000028     3.899
   2.01526  0.95760  0.00361 -0.96812  0.013449  0.004368  0.000508     3.079
   2.02837  0.97069  0.00296 -0.95995  0.011493  0.004555  0.001251     2.523
   2.04040  0.98268  0.00205 -0.96213  0.009635  0.004522  0.002178     2.131
   2.05125  0.99348  0.00090 -0.97531  0.007935  0.004298  0.003339     1.846
   2.05783  1.00000  0.00000 -0.96185  0.008464  0.004546  0.003053     1.862
   2.05783  1.00010 -0.00002  0.96185  0.078623  0.017268  0.000000     4.553
   2.06446  1.00660 -0.00133  0.95584  0.072680  0.017962  0.000000     4.046
   2.07221  1.01423 -0.00264  0.94894  0.069617  0.018744  0.000000     3.714
   2.08127  1.02319 -0.00403  0.94041  0.066564  0.019707  0.000000     3.378
   2.09186  1.03367 -0.00551  0.93266  0.063273  0.020578  0.000000     3.075
   2.10423  1.04594 -0.00712  0.92565  0.059669  0.021357  0.000000     2.794
   2.11869  1.06030 -0.00885  0.91957  0.055742  0.022024  0.000000     2.531
   2.13560  1.07709 -0.01073  0.91498  0.051524  0.022515  0.000000     2.288
   2.15535  1.09675 -0.01277  0.91249  0.047101  0.022774  0.000000     2.068
   2.17845  1.11973 -0.01497  0.91263  0.042619  0.022760  0.000000     1.873
   2.20544  1.14662 -0.01735  0.91568  0.038265  0.022474  0.000000     1.703
   2.23698  1.17806 -0.01990  0.92150  0.034235  0.021963  0.000000     1.559
   2.27386  1.21483 -0.02264  0.92945  0.030683  0.021312  0.000000     1.440
   2.31695  1.25783 -0.02556  0.93857  0.027689  0.020619  0.000000     1.343
   2.36732  1.30810 -0.02865  0.94786  0.025251  0.019959  0.000000     1.265
   2.42619  1.36688 -0.03193  0.95661  0.023313  0.019375  0.000000     1.203
   2.49501  1.43561 -0.03536  0.96441  0.021793  0.018881  0.000000     1.154
   2.57543  1.51596 -0.03893  0.97115  0.020615  0.018473  0.000000     1.116
   2.66944  1.60989 -0.04261  0.97685  0.019709  0.018141  0.000000     1.086
   2.77931  1.71970 -0.04638  0.98160  0.019019  0.017873  0.000000     1.064
   2.90773  1.84806 -0.05018  0.98547  0.018498  0.017659  0.000000     1.048
   3.05782  1.99811 -0.05397  0.98961  0.018050  0.017436  0.000000     1.035
