#    s        x        y     Ue/Vinf    Dstar     Theta      Cf       H
   0.00000  1.00000  0.00000  0.96070  0.068831  0.012338 -0.000068     5.579
   0.00668  0.99360  0.00192  0.96292  0.065609  0.012127 -0.000069     5.410
   0.01807  0.98272  0.00530  0.96751  0.062875  0.011708 -0.000072     5.370
   0.03106  0.97032  0.00914  0.97318  0.060054  0.011216 -0.000076     5.354
   0.04516  0.95680  0.01317  0.97988  0.057347  0.010664 -0.000080     5.378
   0.06006  0.94246  0.01720  0.98763  0.054852  0.010059 -0.000086     5.453
   0.07565  0.92739  0.02118  0.99650  0.052591  0.009406 -0.000093     5.591
   0.09186  0.91167  0.02516  1.00658  0.050511  0.008706 -0.000100     5.802
   0.10852  0.89549  0.02915  1.01792  0.048548  0.007965 -0.000108     6.095
   0.12544  0.87905  0.03313  1.03057  0.046689  0.007190 -0.000119     6.494
   0.14250  0.86245  0.03708  1.04468  0.044920  0.006383 -0.000132     7.037
   0.15964  0.84577  0.04099  1.06049  0.043219  0.005542 -0.000150     7.798
   0.17681  0.82904  0.04484  1.07839  0.041556  0.004662 -0.000176     8.914
   0.19398  0.81229  0.04864  1.09943  0.039873  0.003710 -0.000220    10.747
   0.21115  0.79553  0.05238  1.12529  0.038076  0.002646 -0.000278    14.391
   0.22833  0.77875  0.05606  1.14745  0.036285  0.001834 -0.000445    19.789
   0.24546  0.76200  0.05967  1.14764  0.034814  0.001830 -0.000447    19.023
   0.26249  0.74535  0.06319  1.14777  0.033170  0.001829 -0.000448    18.140
   0.27941  0.72877  0.06660  1.14788  0.031429  0.001828 -0.000449    17.193
   0.29629  0.71222  0.06990  1.14798  0.029631  0.001828 -0.000451    16.209
   0.31313  0.69568  0.07308  1.14808  0.027797  0.001828 -0.000453    15.206
   0.32994  0.67915  0.07616  1.14820  0.025949  0.001828 -0.000455    14.198
   0.34670  0.66266  0.07911  1.14836  0.024101  0.001827 -0.000458    13.193
   0.36339  0.64620  0.08193  1.14856  0.022271  0.001825 -0.000461    12.205
   0.38005  0.62976  0.08462  1.14886  0.020484  0.001821 -0.000466    11.248
   0.39672  0.61329  0.08718  1.14928  0.018745  0.001816 -0.000472    10.324
   0.41338  0.59681  0.08962  1.14986  0.017050  0.001808 -0.000481     9.431
   0.42997  0.58038  0.09191  1.15064  0.015417  0.001798 -0.000492     8.577
   0.44649  0.56400  0.09406  1.15170  0.013871  0.001784 -0.000507     7.776
   0.46301  0.54760  0.09605  1.15314  0.012419  0.001766 -0.000526     7.032
   0.47954  0.53117  0.09790  1.15507  0.011064  0.001744 -0.000554     6.344
   0.49603  0.51477  0.09961  1.15760  0.009795  0.001717 -0.000586     5.704
   0.51242  0.49845  0.10115  1.16091  0.008647  0.001685 -0.000598     5.132
   0.52875  0.48218  0.10252  1.16513  0.007638  0.001647 -0.000546     4.639
   0.54509  0.46588  0.10371  1.17031  0.006757  0.001603 -0.000368     4.215
   0.56144  0.44957  0.10475  1.17634  0.005985  0.001555 -0.000021     3.848
   0.57774  0.43329  0.10561  1.18337  0.005330  0.001502  0.000484     3.548
   0.59394  0.41711  0.10630  1.19132  0.004775  0.001444  0.001120     3.306
   0.61007  0.40098  0.10679  1.19958  0.004336  0.001385  0.001782     3.130
   0.62617  0.38489  0.10708  1.20779  0.003972  0.001327  0.002467     2.994
   0.64227  0.36879  0.10718  1.21551  0.003677  0.001270  0.003121     2.894
   0.65836  0.35270  0.10708  1.22268  0.003420  0.001216  0.003784     2.812
   0.67432  0.33674  0.10680  1.22940  0.003176  0.001163  0.004550     2.731
   0.69010  0.32097  0.10629  1.23486  0.002971  0.001114  0.005285     2.667
   0.70583  0.30526  0.10554  1.23843  0.002820  0.001071  0.005809     2.634
   0.72167  0.28945  0.10454  1.24098  0.002691  0.001030  0.006249     2.613
   0.73747  0.27369  0.10335  1.24361  0.002539  0.000986  0.006933     2.575
   0.75302  0.25820  0.10195  1.24552  0.002377  0.000942  0.007859     2.522
   0.76841  0.24291  0.10027  1.24439  0.002262  0.000906  0.008471     2.498
   0.78386  0.22758  0.09831  1.24107  0.002181  0.000873  0.008760     2.498
   0.79934  0.21226  0.09610  1.23797  0.002078  0.000837  0.009329     2.482
   0.81467  0.19713  0.09366  1.23373  0.001974  0.000801  0.009986     2.463
   0.82983  0.18221  0.09095  1.22766  0.001879  0.000767  0.010587     2.449
   0.84493  0.16741  0.08797  1.21948  0.001806  0.000735  0.010855     2.456
   0.85995  0.15275  0.08473  1.21151  0.001713  0.000700  0.011473     2.448
   0.87475  0.13836  0.08125  1.20197  0.001622  0.000664  0.012081     2.443
   0.88915  0.12444  0.07757  1.19137  0.001512  0.000625  0.013183     2.418
   0.90314  0.11101  0.07364  1.17671  0.001421  0.000591  0.014037     2.405
   0.91683  0.09797  0.06946  1.15894  0.001359  0.000559  0.014051     2.432
   0.92993  0.08560  0.06517  1.14331  0.001263  0.000520  0.014944     2.431
   0.94206  0.07425  0.06087  1.12529  0.001124  0.000477  0.017835     2.354
   0.95332  0.06387  0.05649  1.09493  0.001072  0.000451  0.017813     2.376
