#    s        x        y     Ue/Vinf    Dstar     Theta      Cf       H
   0.00000  1.00000  0.00000  0.96251  0.070540  0.012744 -0.000066     5.535
   0.00668  0.99360  0.00192  0.96461  0.067268  0.012539 -0.000067     5.365
   0.01807  0.98272  0.00530  0.96898  0.064487  0.012131 -0.000070     5.316
   0.03106  0.97032  0.00914  0.97435  0.061612  0.011652 -0.000073     5.288
   0.04516  0.95680  0.01317  0.98070  0.058842  0.011113 -0.000077     5.295
   0.06006  0.94246  0.01720  0.98802  0.056280  0.010525 -0.000082     5.347
   0.07565  0.92739  0.02118  0.99638  0.053948  0.009889 -0.000088     5.455
   0.09186  0.91167  0.02516  1.00587  0.051794  0.009208 -0.000095     5.625
   0.10852  0.89549  0.02915  1.01651  0.049756  0.008489 -0.000103     5.861
   0.12544  0.87905  0.03313  1.02833  0.047828  0.007738 -0.000112     6.181
   0.14250  0.86245  0.03708  1.04144  0.045995  0.006958 -0.000123     6.611
   0.15964  0.84577  0.04099  1.05602  0.044245  0.006149 -0.000138     7.196
   0.17681  0.82904  0.04484  1.07235  0.042554  0.005307 -0.000157     8.018
   0.19398  0.81229  0.04864  1.09091  0.040886  0.004423 -0.000187     9.243
   0.21115  0.79553  0.05238  1.11286  0.039186  0.003465 -0.000237    11.309
   0.22833  0.77875  0.05606  1.14037  0.037328  0.002374 -0.000286    15.725
   0.24546  0.76200  0.05967  1.15618  0.035633  0.001816 -0.000453    19.620
   0.26249  0.74535  0.06319  1.15635  0.034114  0.001813 -0.000455    18.814
   0.27941  0.72877  0.06660  1.15648  0.032453  0.001812 -0.000456    17.910
   0.29629  0.71222  0.06990  1.15659  0.030705  0.001812 -0.000457    16.950
   0.31313  0.69568  0.07308  1.15669  0.028901  0.001811 -0.000459    15.955
   0.32994  0.67915  0.07616  1.15681  0.027071  0.001811 -0.000461    14.946
   0.34670  0.66266  0.07911  1.15694  0.025222  0.001811 -0.000463    13.929
   0.36339  0.64620  0.08193  1.15711  0.023390  0.001809 -0.000466    12.927
   0.38005  0.62976  0.08462  1.15735  0.021585  0.001807 -0.000470    11.946
   0.39672  0.61329  0.08718  1.15770  0.019821  0.001803 -0.000476    10.995
   0.41338  0.59681  0.08962  1.15816  0.018090  0.001797 -0.000483    10.069
   0.42997  0.58038  0.09191  1.15880  0.016411  0.001788 -0.000492     9.177
   0.44649  0.56400  0.09406  1.15967  0.014815  0.001777 -0.000504     8.338
   0.46301  0.54760  0.09605  1.16087  0.013308  0.001762 -0.000521     7.554
   0.47954  0.53117  0.09790  1.16248  0.011883  0.001743 -0.000543     6.819
   0.49603  0.51477  0.09961  1.16461  0.010546  0.001719 -0.000574     6.134
   0.51242  0.49845  0.10115  1.16742  0.009324  0.001691 -0.000604     5.515
   0.52875  0.48218  0.10252  1.17107  0.008231  0.001656 -0.000602     4.969
   0.54509  0.46588  0.10371  1.17570  0.007266  0.001616 -0.000514     4.495
   0.56144  0.44957  0.10475  1.18127  0.006422  0.001571 -0.000278     4.087
   0.57774  0.43329  0.10561  1.18775  0.005682  0.001522  0.000145     3.733
   0.59394  0.41711  0.10630  1.19528  0.005062  0.001467  0.000720     3.451
   0.61007  0.40098  0.10679  1.20345  0.004570  0.001409  0.001356     3.244
   0.62617  0.38489  0.10708  1.21200  0.004149  0.001349  0.002073     3.076
   0.64227  0.36879  0.10718  1.22010  0.003825  0.001292  0.002727     2.961
   0.65836  0.35270  0.10708  1.22801  0.003530  0.001235  0.003455     2.858
   0.67432  0.33674  0.10680  1.23530  0.003268  0.001181  0.004236     2.768
   0.69010  0.32097  0.10629  1.24145  0.003046  0.001130  0.005000     2.696
   0.70583  0.30526  0.10554  1.24580  0.002881  0.001085  0.005573     2.656
   0.72167  0.28945  0.10454  1.24876  0.002754  0.001044  0.005962     2.639
   0.73747  0.27369  0.10335  1.25251  0.002581  0.000997  0.006773     2.587
