#    s        x        y     Ue/Vinf    Dstar     Theta      Cf       H
   0.00000  1.00000  0.00000  0.96869  0.071692  0.013902 -0.000061     5.157
   0.00668  0.99360  0.00192  0.97056  0.068422  0.013714 -0.000060     4.989
   0.01807  0.98272  0.00530  0.97453  0.065607  0.013331 -0.000062     4.922
   0.03106  0.97032  0.00914  0.97941  0.062682  0.012880 -0.000064     4.867
   0.04516  0.95680  0.01317  0.98517  0.059850  0.012373 -0.000066     4.837
   0.06006  0.94246  0.01720  0.99182  0.057216  0.011818 -0.000070     4.842
   0.07565  0.92739  0.02118  0.99939  0.054808  0.011217 -0.000075     4.886
   0.09186  0.91167  0.02516  1.00797  0.052577  0.010573 -0.000081     4.973
   0.10852  0.89549  0.02915  1.01755  0.050469  0.009893 -0.000089     5.102
   0.12544  0.87905  0.03313  1.02813  0.048477  0.009184 -0.000098     5.278
   0.14250  0.86245  0.03708  1.03977  0.046597  0.008451 -0.000108     5.514
   0.15964  0.84577  0.04099  1.05257  0.044822  0.007695 -0.000118     5.825
   0.17681  0.82904  0.04484  1.06667  0.043137  0.006916 -0.000130     6.237
   0.19398  0.81229  0.04864  1.08228  0.041528  0.006113 -0.000144     6.793
   0.21115  0.79553  0.05238  1.09971  0.039974  0.005280 -0.000164     7.571
   0.22833  0.77875  0.05606  1.11947  0.038437  0.004408 -0.000194     8.719
   0.24546  0.76200  0.05967  1.14270  0.036851  0.003471 -0.000245    10.618
   0.26249  0.74535  0.06319  1.17125  0.035135  0.002425 -0.000302    14.488
   0.27941  0.72877  0.06660  1.19086  0.033531  0.001787 -0.000475    18.767
   0.29629  0.71222  0.06990  1.19109  0.032153  0.001782 -0.000477    18.039
   0.31313  0.69568  0.07308  1.19128  0.030615  0.001780 -0.000479    17.201
   0.32994  0.67915  0.07616  1.19144  0.028983  0.001778 -0.000481    16.301
   0.34670  0.66266  0.07911  1.19160  0.027283  0.001777 -0.000483    15.355
