#    s        x        y     Ue/Vinf    Dstar     Theta      Cf       H
   0.00000  1.00000  0.00000  0.89873  0.036065  0.012407  0.000222     2.907
   0.00668  0.99360  0.00192  0.90340  0.033730  0.012098  0.000292     2.788
   0.01807  0.98272  0.00530  0.91085  0.031320  0.011634  0.000363     2.692
   0.03106  0.97032  0.00914  0.92016  0.028864  0.011094  0.000446     2.602
   0.04516  0.95680  0.01317  0.93085  0.026626  0.010520  0.000527     2.531
   0.06006  0.94246  0.01720  0.94244  0.024735  0.009945  0.000594     2.487
   0.07565  0.92739  0.02118  0.95458  0.023216  0.009385  0.000635     2.474
   0.09186  0.91167  0.02516  0.96729  0.022012  0.008840  0.000645     2.490
   0.10852  0.89549  0.02915  0.98073  0.021048  0.008301  0.000622     2.536
   0.12544  0.87905  0.03313  0.99506  0.020303  0.007763  0.000566     2.615
   0.14250  0.86245  0.03708  1.01057  0.019760  0.007217  0.000475     2.738
   0.15964  0.84577  0.04099  1.02781  0.019403  0.006648  0.000352     2.919
   0.17681  0.82904  0.04484  1.04757  0.019209  0.006037  0.000232     3.182
   0.19398  0.81229  0.04864  1.07084  0.019149  0.005363  0.000081     3.571
   0.21115  0.79553  0.05238  1.09985  0.019167  0.004584 -0.000082     4.182
   0.22833  0.77875  0.05606  1.13206  0.019215  0.003787 -0.000188     5.074
   0.24546  0.76200  0.05967  1.16685  0.019207  0.002997 -0.000236     6.409
   0.26249  0.74535  0.06319  1.20638  0.019036  0.002180 -0.000308     8.731
   0.27941  0.72877  0.06660  1.23472  0.018733  0.001654 -0.000401    11.324
   0.29629  0.71222  0.06990  1.23567  0.018360  0.001640 -0.000405    11.198
   0.31313  0.69568  0.07308  1.23652  0.017757  0.001627 -0.000410    10.912
   0.32994  0.67915  0.07616  1.23731  0.016999  0.001616 -0.000415    10.517
   0.34670  0.66266  0.07911  1.23809  0.016130  0.001606 -0.000420    10.043
   0.36339  0.64620  0.08193  1.23891  0.015191  0.001596 -0.000426     9.518
   0.38005  0.62976  0.08462  1.23981  0.014215  0.001585 -0.000433     8.967
   0.39672  0.61329  0.08718  1.24084  0.013218  0.001574 -0.000442     8.399
   0.41338  0.59681  0.08962  1.24203  0.012205  0.001561 -0.000453     7.819
   0.42997  0.58038  0.09191  1.24345  0.011193  0.001546 -0.000467     7.238
   0.44649  0.56400  0.09406  1.24518  0.010215  0.001530 -0.000486     6.677
   0.46301  0.54760  0.09605  1.24733  0.009284  0.001510 -0.000508     6.146
   0.47954  0.53117  0.09790  1.24998  0.008392  0.001488 -0.000533     5.640
   0.49603  0.51477  0.09961  1.25325  0.007546  0.001462 -0.000542     5.160
   0.51242  0.49845  0.10115  1.25726  0.006771  0.001433 -0.000511     4.725
   0.52875  0.48218  0.10252  1.26207  0.006086  0.001400 -0.000402     4.347
   0.54509  0.46588  0.10371  1.26759  0.005482  0.001364 -0.000192     4.018
   0.56144  0.44957  0.10475  1.27389  0.004947  0.001325  0.000132     3.732
   0.57774  0.43329  0.10561  1.28105  0.004475  0.001283  0.000564     3.488
   0.59394  0.41711  0.10630  1.28883  0.004077  0.001238  0.001062     3.294
   0.61007  0.40098  0.10679  1.29684  0.003750  0.001192  0.001575     3.146
   0.62617  0.38489  0.10708  1.30483  0.003473  0.001147  0.002101     3.028
   0.64227  0.36879  0.10718  1.31242  0.003245  0.001103  0.002590     2.941
   0.65836  0.35270  0.10708  1.31978  0.003037  0.001060  0.003112     2.864
   0.67432  0.33674  0.10680  1.32708  0.002829  0.001017  0.003763     2.781
   0.69010  0.32097  0.10629  1.33315  0.002659  0.000978  0.004344     2.720
