#    s        x        y     Ue/Vinf    Dstar     Theta      Cf       H
   0.00000  1.00000  0.00000  0.88653  0.033737  0.013694  0.000499     2.464
   0.00668  0.99360  0.00192  0.89324  0.031276  0.013244  0.000613     2.361
   0.01807  0.98272  0.00530  0.90274  0.028681  0.012648  0.000746     2.268
   0.03106  0.97032  0.00914  0.91453  0.026038  0.011968  0.000911     2.176
   0.04516  0.95680  0.01317  0.92783  0.023619  0.011267  0.001090     2.096
   0.06006  0.94246  0.01720  0.94182  0.021553  0.010592  0.001267     2.035
   0.07565  0.92739  0.02118  0.95589  0.019855  0.009969  0.001427     1.992
   0.09186  0.91167  0.02516  0.96989  0.018456  0.009396  0.001562     1.964
   0.10852  0.89549  0.02915  0.98396  0.017274  0.008862  0.001674     1.949
   0.12544  0.87905  0.03313  0.99798  0.016280  0.008366  0.001758     1.946
   0.14250  0.86245  0.03708  1.01189  0.015456  0.007906  0.001806     1.955
   0.15964  0.84577  0.04099  1.02571  0.014789  0.007478  0.001813     1.978
   0.17681  0.82904  0.04484  1.03952  0.014268  0.007075  0.001770     2.017
   0.19398  0.81229  0.04864  1.05351  0.013887  0.006689  0.001671     2.076
   0.21115  0.79553  0.05238  1.06799  0.013650  0.006312  0.001509     2.163
   0.22833  0.77875  0.05606  1.08362  0.013549  0.005926  0.001283     2.286
   0.24546  0.76200  0.05967  1.10126  0.013580  0.005514  0.001000     2.463
   0.26249  0.74535  0.06319  1.12202  0.013756  0.005056  0.000706     2.721
   0.27941  0.72877  0.06660  1.14762  0.014074  0.004522  0.000394     3.113
   0.29629  0.71222  0.06990  1.18030  0.014495  0.003882  0.000041     3.734
   0.31313  0.69568  0.07308  1.22285  0.014926  0.003110 -0.000235     4.799
   0.32994  0.67915  0.07616  1.26946  0.015268  0.002336 -0.000327     6.535
   0.34670  0.66266  0.07911  1.31762  0.015362  0.001612 -0.000448     9.528
   0.36339  0.64620  0.08193  1.31917  0.015351  0.001593 -0.000454     9.638
   0.38005  0.62976  0.08462  1.32053  0.015066  0.001576 -0.000460     9.560
   0.39672  0.61329  0.08718  1.32179  0.014598  0.001561 -0.000466     9.351
   0.41338  0.59681  0.08962  1.32302  0.013985  0.001547 -0.000473     9.039
   0.42997  0.58038  0.09191  1.32426  0.013269  0.001534 -0.000482     8.652
   0.44649  0.56400  0.09406  1.32559  0.012497  0.001520 -0.000491     8.221
   0.46301  0.54760  0.09605  1.32705  0.011692  0.001506 -0.000503     7.765
   0.47954  0.53117  0.09790  1.32871  0.010857  0.001490 -0.000517     7.286
   0.49603  0.51477  0.09961  1.33062  0.010000  0.001474 -0.000536     6.787
   0.51242  0.49845  0.10115  1.33287  0.009156  0.001455 -0.000559     6.293
   0.52875  0.48218  0.10252  1.33559  0.008352  0.001434 -0.000585     5.825
   0.54509  0.46588  0.10371  1.33890  0.007594  0.001410 -0.000604     5.387
   0.56144  0.44957  0.10475  1.34288  0.006867  0.001383 -0.000601     4.966
   0.57774  0.43329  0.10561  1.34765  0.006185  0.001353 -0.000539     4.573
   0.59394  0.41711  0.10630  1.35324  0.005570  0.001319 -0.000381     4.222
   0.61007  0.40098  0.10679  1.35954  0.005029  0.001284 -0.000108     3.918
   0.62617  0.38489  0.10708  1.36670  0.004553  0.001245  0.000279     3.657
   0.64227  0.36879  0.10718  1.37466  0.004153  0.001203  0.000736     3.451
