#    s        x        y     Ue/Vinf    Dstar     Theta      Cf       H
   0.00000  1.00000  0.00000  0.89721  0.034726  0.011855  0.000215     2.929
   0.00668  0.99360  0.00192  0.90214  0.032452  0.011542  0.000283     2.812
   0.01807  0.98272  0.00530  0.91001  0.030158  0.011071  0.000347     2.724
   0.03106  0.97032  0.00914  0.91977  0.027848  0.010529  0.000419     2.645
   0.04516  0.95680  0.01317  0.93091  0.025778  0.009956  0.000484     2.589
   0.06006  0.94246  0.01720  0.94297  0.024074  0.009383  0.000528     2.566
   0.07565  0.92739  0.02118  0.95569  0.022755  0.008820  0.000539     2.580
   0.09186  0.91167  0.02516  0.96924  0.021762  0.008262  0.000512     2.634
   0.10852  0.89549  0.02915  0.98394  0.021018  0.007696  0.000450     2.731
   0.12544  0.87905  0.03313  1.00021  0.020496  0.007109  0.000353     2.883
   0.14250  0.86245  0.03708  1.01869  0.020171  0.006486  0.000245     3.110
   0.15964  0.84577  0.04099  1.04031  0.020014  0.005804  0.000116     3.448
   0.17681  0.82904  0.04484  1.06701  0.019967  0.005022 -0.000035     3.976
   0.19398  0.81229  0.04864  1.09800  0.019981  0.004185 -0.000155     4.775
   0.21115  0.79553  0.05238  1.13148  0.019999  0.003355 -0.000210     5.961
   0.22833  0.77875  0.05606  1.16965  0.019892  0.002493 -0.000266     7.979
   0.24546  0.76200  0.05967  1.20948  0.019544  0.001687 -0.000384    11.586
   0.26249  0.74535  0.06319  1.21040  0.019215  0.001672 -0.000388    11.495
   0.27941  0.72877  0.06660  1.21119  0.018627  0.001659 -0.000392    11.225
   0.29629  0.71222  0.06990  1.21192  0.017871  0.001649 -0.000397    10.839
   0.31313  0.69568  0.07308  1.21263  0.016996  0.001639 -0.000401    10.371
   0.32994  0.67915  0.07616  1.21337  0.016044  0.001629 -0.000407     9.848
   0.34670  0.66266  0.07911  1.21416  0.015032  0.001619 -0.000413     9.283
   0.36339  0.64620  0.08193  1.21504  0.013993  0.001609 -0.000421     8.698
   0.38005  0.62976  0.08462  1.21608  0.012954  0.001597 -0.000430     8.112
   0.39672  0.61329  0.08718  1.21732  0.011925  0.001583 -0.000442     7.531
   0.41338  0.59681  0.08962  1.21883  0.010904  0.001568 -0.000457     6.954
   0.42997  0.58038  0.09191  1.22067  0.009912  0.001550 -0.000477     6.394
   0.44649  0.56400  0.09406  1.22295  0.008975  0.001529 -0.000501     5.868
   0.46301  0.54760  0.09605  1.22580  0.008105  0.001505 -0.000518     5.384
   0.47954  0.53117  0.09790  1.22932  0.007294  0.001478 -0.000513     4.936
   0.49603  0.51477  0.09961  1.23358  0.006544  0.001446 -0.000448     4.525
   0.51242  0.49845  0.10115  1.23859  0.005867  0.001411 -0.000285     4.156
   0.52875  0.48218  0.10252  1.24426  0.005290  0.001374 -0.000020     3.849
   0.54509  0.46588  0.10371  1.25072  0.004799  0.001333  0.000331     3.599
   0.56144  0.44957  0.10475  1.25793  0.004369  0.001289  0.000763     3.390
   0.57774  0.43329  0.10561  1.26564  0.003997  0.001243  0.001259     3.216
   0.59394  0.41711  0.10630  1.27346  0.003684  0.001197  0.001776     3.079
   0.61007  0.40098  0.10679  1.28100  0.003427  0.001152  0.002273     2.975
   0.62617  0.38489  0.10708  1.28822  0.003203  0.001108  0.002776     2.890
   0.64227  0.36879  0.10718  1.29472  0.003021  0.001067  0.003217     2.830
   0.65836  0.35270  0.10708  1.30096  0.002845  0.001027  0.003710     2.772
   0.67432  0.33674  0.10680  1.30688  0.002672  0.000986  0.004292     2.710
   0.69010  0.32097  0.10629  1.31188  0.002517  0.000948  0.004888     2.655
   0.70583  0.30526  0.10554  1.31495  0.002407  0.000915  0.005265     2.632
   0.72167  0.28945  0.10454  1.31705  0.002318  0.000883  0.005521     2.625
   0.73747  0.27369  0.10335  1.32024  0.002188  0.000847  0.006153     2.583
   0.75302  0.25820  0.10195  1.32243  0.002058  0.000812  0.006909     2.535
   0.76841  0.24291  0.10027  1.32191  0.001964  0.000782  0.007422     2.512
   0.78386  0.22758  0.09831  1.31923  0.001901  0.000755  0.007622     2.516
   0.79934  0.21226  0.09610  1.31720  0.001815  0.000725  0.008101     2.501
   0.81467  0.19713  0.09366  1.31421  0.001728  0.000696  0.008643     2.484
   0.82983  0.18221  0.09095  1.30973  0.001648  0.000667  0.009153     2.471
   0.84493  0.16741  0.08797  1.30341  0.001585  0.000640  0.009408     2.477
   0.85995  0.15275  0.08473  1.29721  0.001512  0.000611  0.009826     2.477
   0.87475  0.13836  0.08125  1.29043  0.001435  0.000580  0.010331     2.474
   0.88915  0.12444  0.07757  1.28341  0.001333  0.000546  0.011450     2.440
   0.90314  0.11101  0.07364  1.27178  0.001261  0.000517  0.012039     2.437
   0.91683  0.09797  0.06946  1.25838  0.001206  0.000489  0.012112     2.464
   0.92993  0.08560  0.06517  1.24735  0.001116  0.000455  0.013136     2.451
   0.94206  0.07425  0.06087  1.23381  0.001005  0.000420  0.015343     2.391
   0.95332  0.06387  0.05649  1.21066  0.000949  0.000396  0.015827     2.398
   0.96371  0.05444  0.05215  1.18793  0.000899  0.000370  0.015932     2.427
   0.97301  0.04611  0.04801  1.16845  0.000826  0.000341  0.017134     2.422
   0.98119  0.03891  0.04412  1.14714  0.000753  0.000313  0.018763     2.406
   0.98837  0.03273  0.04046  1.12189  0.000685  0.000287  0.020618     2.384
   0.99470  0.02743  0.03701  1.09165  0.000628  0.000265  0.022193     2.370
   1.00030  0.02288  0.03375  1.05725  0.000577  0.000245  0.023740     2.355
   1.00527  0.01898  0.03066  1.01837  0.000531  0.000227  0.025119     2.343
   1.00973  0.01561  0.02774  0.97507  0.000491  0.000210  0.026287     2.333
   1.01375  0.01272  0.02495  0.92646  0.000451  0.000195  0.027751     2.311
   1.01739  0.01024  0.02228  0.87115  0.000421  0.000182  0.027991     2.310
   1.02073  0.00811  0.01971  0.81119  0.000388  0.000169  0.028641     2.295
   1.02380  0.00630  0.01724  0.74269  0.000360  0.000158  0.028690     2.279
   1.02664  0.00476  0.01485  0.66576  0.000337  0.000149  0.027769     2.267
   1.02926  0.00350  0.01255  0.58214  0.000319  0.000141  0.025868     2.260
   1.03171  0.00246  0.01033  0.49422  0.000301  0.000133  0.023134     2.266
   1.03400  0.00163  0.00819  0.39502  0.000282  0.000128  0.020741     2.208
   1.03618  0.00098  0.00612  0.29359  0.000288  0.000127  0.014303     2.268
   1.03826  0.00048  0.00410  0.19356  0.000252  0.000112  0.011018     2.244
   1.04024  0.00015  0.00214  0.06706  0.000232  0.000104  0.004206     2.230
   1.04215  0.00001  0.00024 -0.06864  0.000232  0.000104  0.004305     2.230
   1.04400  0.00012 -0.00161 -0.21695  0.000213  0.000096  0.015008     2.217
   1.04587  0.00052 -0.00343 -0.37616  0.000212  0.000095  0.025600     2.238
   1.04780  0.00123 -0.00524 -0.51438  0.000234  0.000103  0.030864     2.269
   1.04986  0.00223 -0.00703 -0.63573  0.000250  0.000111  0.036084     2.255
