#    s        x        y     Ue/Vinf    Dstar     Theta      Cf       H
   0.00000  1.00000  0.00000  0.89193  0.035527  0.013328  0.000350     2.666
   0.00668  0.99360  0.00192  0.89740  0.033096  0.012956  0.000440     2.555
   0.01807  0.98272  0.00530  0.90558  0.030519  0.012433  0.000544     2.455
   0.03106  0.97032  0.00914  0.91583  0.027878  0.011828  0.000670     2.357
   0.04516  0.95680  0.01317  0.92755  0.025446  0.011190  0.000806     2.274
   0.06006  0.94246  0.01720  0.94009  0.023356  0.010563  0.000937     2.211
   0.07565  0.92739  0.02118  0.95295  0.021633  0.009970  0.001049     2.170
   0.09186  0.91167  0.02516  0.96601  0.020213  0.009413  0.001137     2.147
   0.10852  0.89549  0.02915  0.97935  0.019018  0.008883  0.001200     2.141
   0.12544  0.87905  0.03313  0.99288  0.018027  0.008382  0.001233     2.151
   0.14250  0.86245  0.03708  1.00658  0.017223  0.007906  0.001228     2.178
   0.15964  0.84577  0.04099  1.02056  0.016595  0.007451  0.001182     2.227
   0.17681  0.82904  0.04484  1.03505  0.016132  0.007008  0.001089     2.302
   0.19398  0.81229  0.04864  1.05043  0.015829  0.006564  0.000947     2.411
   0.21115  0.79553  0.05238  1.06731  0.015683  0.006104  0.000758     2.569
   0.22833  0.77875  0.05606  1.08669  0.015680  0.005607  0.000544     2.797
   0.24546  0.76200  0.05967  1.10976  0.015793  0.005049  0.000330     3.128
   0.26249  0.74535  0.06319  1.13791  0.016005  0.004412  0.000078     3.628
   0.27941  0.72877  0.06660  1.17369  0.016265  0.003660 -0.000158     4.444
   0.29629  0.71222  0.06990  1.21290  0.016507  0.002903 -0.000264     5.686
   0.31313  0.69568  0.07308  1.25600  0.016613  0.002143 -0.000335     7.754
   0.32994  0.67915  0.07616  1.28883  0.016536  0.001619 -0.000433    10.215
   0.34670  0.66266  0.07911  1.29011  0.016336  0.001602 -0.000438    10.199
   0.36339  0.64620  0.08193  1.29123  0.015890  0.001587 -0.000443    10.013
   0.38005  0.62976  0.08462  1.29230  0.015288  0.001574 -0.000449     9.714
   0.39672  0.61329  0.08718  1.29336  0.014575  0.001561 -0.000456     9.336
