#    s        x        y     Ue/Vinf    Dstar     Theta      Cf       H
   0.00000  1.00000  0.00000  0.89500  0.033510  0.011603  0.000237     2.888
   0.00668  0.99360  0.00192  0.90031  0.031283  0.011275  0.000307     2.775
   0.01807  0.98272  0.00530  0.90868  0.029059  0.010790  0.000372     2.693
   0.03106  0.97032  0.00914  0.91897  0.026839  0.010235  0.000442     2.622
   0.04516  0.95680  0.01317  0.93064  0.024876  0.009654  0.000501     2.577
   0.06006  0.94246  0.01720  0.94321  0.023291  0.009076  0.000534     2.566
   0.07565  0.92739  0.02118  0.95649  0.022100  0.008509  0.000530     2.597
   0.09186  0.91167  0.02516  0.97073  0.021242  0.007941  0.000483     2.675
   0.10852  0.89549  0.02915  0.98642  0.020636  0.007356  0.000398     2.805
   0.12544  0.87905  0.03313  1.00417  0.020252  0.006738  0.000287     3.006
   0.14250  0.86245  0.03708  1.02487  0.020058  0.006063  0.000166     3.308
   0.15964  0.84577  0.04099  1.04997  0.020008  0.005302  0.000015     3.774
   0.17681  0.82904  0.04484  1.08097  0.020031  0.004434 -0.000127     4.517
   0.19398  0.81229  0.04864  1.11459  0.020081  0.003572 -0.000198     5.621
   0.21115  0.79553  0.05238  1.15265  0.020043  0.002683 -0.000248     7.472
   0.22833  0.77875  0.05606  1.19896  0.019725  0.001706 -0.000377    11.561
   0.24546  0.76200  0.05967  1.19991  0.019466  0.001690 -0.000381    11.517
   0.26249  0.74535  0.06319  1.20071  0.018910  0.001678 -0.000385    11.273
   0.27941  0.72877  0.06660  1.20143  0.018172  0.001667 -0.000389    10.904
   0.29629  0.71222  0.06990  1.20213  0.017313  0.001657 -0.000393    10.450
   0.31313  0.69568  0.07308  1.20284  0.016367  0.001647 -0.000398     9.937
   0.32994  0.67915  0.07616  1.20360  0.015364  0.001637 -0.000404     9.384
   0.34670  0.66266  0.07911  1.20445  0.014322  0.001627 -0.000412     8.803
   0.36339  0.64620  0.08193  1.20543  0.013268  0.001615 -0.000421     8.213
   0.38005  0.62976  0.08462  1.20660  0.012228  0.001602 -0.000432     7.631
   0.39672  0.61329  0.08718  1.20803  0.011208  0.001587 -0.000446     7.061
   0.41338  0.59681  0.08962  1.20977  0.010212  0.001570 -0.000464     6.505
   0.42997  0.58038  0.09191  1.21191  0.009251  0.001550 -0.000487     5.969
   0.44649  0.56400  0.09406  1.21457  0.008356  0.001527 -0.000506     5.474
   0.46301  0.54760  0.09605  1.21788  0.007534  0.001500 -0.000507     5.024
   0.47954  0.53117  0.09790  1.22190  0.006779  0.001469 -0.000461     4.615
   0.49603  0.51477  0.09961  1.22667  0.006084  0.001435 -0.000328     4.240
   0.51242  0.49845  0.10115  1.23207  0.005470  0.001398 -0.000084     3.912
   0.52875  0.48218  0.10252  1.23824  0.004951  0.001358  0.000249     3.645
   0.54509  0.46588  0.10371  1.24512  0.004514  0.001315  0.000646     3.434
   0.56144  0.44957  0.10475  1.25254  0.004135  0.001269  0.001101     3.258
   0.57774  0.43329  0.10561  1.26024  0.003806  0.001223  0.001601     3.113
   0.59394  0.41711  0.10630  1.26783  0.003527  0.001177  0.002114     2.997
   0.61007  0.40098  0.10679  1.27495  0.003297  0.001133  0.002594     2.910
   0.62617  0.38489  0.10708  1.28160  0.003098  0.001091  0.003066     2.840
   0.64227  0.36879  0.10718  1.28756  0.002930  0.001051  0.003491     2.788
   0.65836  0.35270  0.10708  1.29319  0.002770  0.001012  0.003959     2.737
   0.67432  0.33674  0.10680  1.29856  0.002607  0.000972  0.004530     2.681
   0.69010  0.32097  0.10629  1.30294  0.002460  0.000935  0.005112     2.631
   0.70583  0.30526  0.10554  1.30541  0.002354  0.000902  0.005487     2.609
   0.72167  0.28945  0.10454  1.30679  0.002272  0.000872  0.005718     2.606
   0.73747  0.27369  0.10335  1.30929  0.002148  0.000837  0.006328     2.567
   0.75302  0.25820  0.10195  1.31092  0.002020  0.000802  0.007102     2.519
   0.76841  0.24291  0.10027  1.30957  0.001931  0.000772  0.007584     2.499
   0.78386  0.22758  0.09831  1.30618  0.001869  0.000747  0.007774     2.504
   0.79934  0.21226  0.09610  1.30339  0.001786  0.000717  0.008238     2.490
   0.81467  0.19713  0.09366  1.29977  0.001698  0.000687  0.008821     2.471
   0.82983  0.18221  0.09095  1.29422  0.001622  0.000659  0.009291     2.461
   0.84493  0.16741  0.08797  1.28702  0.001560  0.000633  0.009555     2.466
   0.85995  0.15275  0.08473  1.27972  0.001491  0.000604  0.009925     2.468
   0.87475  0.13836  0.08125  1.27212  0.001411  0.000573  0.010483     2.462
   0.88915  0.12444  0.07757  1.26374  0.001313  0.000540  0.011559     2.431
   0.90314  0.11101  0.07364  1.25086  0.001240  0.000512  0.012208     2.423
   0.91683  0.09797  0.06946  1.23564  0.001192  0.000485  0.012084     2.459
   0.92993  0.08560  0.06517  1.22383  0.001097  0.000450  0.013286     2.439
   0.94206  0.07425  0.06087  1.20811  0.000991  0.000416  0.015380     2.382
   0.95332  0.06387  0.05649  1.18304  0.000933  0.000391  0.015921     2.386
   0.96371  0.05444  0.05215  1.15796  0.000888  0.000367  0.015831     2.420
   0.97301  0.04611  0.04801  1.13685  0.000812  0.000337  0.017171     2.410
   0.98119  0.03891  0.04412  1.11278  0.000740  0.000309  0.018785     2.391
   0.98837  0.03273  0.04046  1.08447  0.000676  0.000285  0.020345     2.375
   0.99470  0.02743  0.03701  1.05212  0.000622  0.000263  0.021698     2.365
