BlendedAirfoil                                  
 Alfa =   3.25000 Re =   110000.000 Xflap,Yflap =     0.000000    0.000000
#    x        y        Cp  
   1.00000  0.00000  0.21846
   0.99360  0.00192  0.20657
   0.98272  0.00530  0.18935
   0.97032  0.00914  0.16787
   0.95680  0.01317  0.14345
   0.94246  0.01720  0.11758
   0.92739  0.02118  0.09132
   0.91167  0.02516  0.06492
   0.89549  0.02915  0.03805
   0.87905  0.03313  0.01082
   0.86245  0.03708 -0.01684
   0.84577  0.04099 -0.04524
   0.82904  0.04484 -0.07505
   0.81229  0.04864 -0.10739
   0.79553  0.05238 -0.14412
   0.77875  0.05606 -0.18825
   0.76200  0.05967 -0.24379
   0.74535  0.06319 -0.31569
   0.72877  0.06660 -0.41110
   0.71222  0.06990 -0.51918
   0.69568  0.07308 -0.64777
   0.67915  0.07616 -0.65142
   0.66266  0.07911 -0.65456
   0.64620  0.08193 -0.65745
   0.62976  0.08462 -0.66027
   0.61329  0.08718 -0.66317
   0.59681  0.08962 -0.66622
   0.58038  0.09191 -0.66955
   0.56400  0.09406 -0.67334
   0.54760  0.09605 -0.67777
   0.53117  0.09790 -0.68304
   0.51477  0.09961 -0.68933
   0.49845  0.10115 -0.69697
   0.48218  0.10252 -0.70631
   0.46588  0.10371 -0.71763
   0.44957  0.10475 -0.73107
   0.43329  0.10561 -0.74642
   0.41711  0.10630 -0.76391
   0.40098  0.10679 -0.78363
   0.38489  0.10708 -0.80515
   0.36879  0.10718 -0.82761
   0.35270  0.10708 -0.85068
   0.33674  0.10680 -0.87401
   0.32097  0.10629 -0.89597
   0.30526  0.10554 -0.91405
   0.28945  0.10454 -0.93031
   0.27369  0.10335 -0.94803
   0.25820  0.10195 -0.96474
   0.24291  0.10027 -0.97458
   0.22758  0.09831 -0.97900
   0.21226  0.09610 -0.98556
   0.19713  0.09366 -0.99098
   0.18221  0.09095 -0.99170
   0.16741  0.08797 -0.98979
   0.15275  0.08473 -0.98927
   0.13836  0.08125 -0.98848
   0.12444  0.07757 -0.98840
   0.11101  0.07364 -0.97875
   0.09797  0.06946 -0.96505
   0.08560  0.06517 -0.96172
   0.07425  0.06087 -0.95302
   0.06387  0.05649 -0.92015
   0.05444  0.05215 -0.89283
   0.04611  0.04801 -0.87943
   0.03891  0.04412 -0.85999
   0.03273  0.04046 -0.83198
   0.02743  0.03701 -0.79293
   0.02288  0.03375 -0.74529
   0.01898  0.03066 -0.68658
   0.01561  0.02774 -0.62020
   0.01272  0.02495 -0.54074
   0.01024  0.02228 -0.45127
   0.00811  0.01971 -0.34921
   0.00630  0.01724 -0.23271
   0.00476  0.01485 -0.10809
   0.00350  0.01255  0.02747
   0.00246  0.01033  0.16881
   0.00163  0.00819  0.31052
   0.00098  0.00612  0.44098
   0.00048  0.00410  0.55792
   0.00015  0.00214  0.67310
   0.00001  0.00024  0.78420
   0.00012 -0.00161  0.88670
   0.00052 -0.00343  0.96976
   0.00123 -0.00524  0.99999
   0.00223 -0.00703  0.98436
   0.00354 -0.00879  0.93066
   0.00514 -0.01048  0.86198
   0.00705 -0.01212  0.78904
   0.00924 -0.01371  0.72145
   0.01171 -0.01530  0.65598
   0.01450 -0.01689  0.59298
   0.01766 -0.01852  0.53620
   0.02125 -0.02021  0.47758
   0.02534 -0.02197  0.41928
   0.03002 -0.02380  0.36085
   0.03539 -0.02569  0.30431
   0.04158 -0.02763  0.25100
   0.04875 -0.02960  0.20358
   0.05710 -0.03158  0.16718
   0.06678 -0.03358  0.13713
   0.07781 -0.03556  0.10684
   0.09010 -0.03747  0.08259
   0.10359 -0.03926  0.06432
   0.11806 -0.04096  0.04571
   0.13314 -0.04249  0.02735
   0.14862 -0.04385  0.01198
   0.16445 -0.04503 -0.00095
   0.18059 -0.04604 -0.01043
   0.19691 -0.04691 -0.02091
   0.21328 -0.04763 -0.03037
   0.22971 -0.04819 -0.03828
   0.24629 -0.04860 -0.04387
   0.26296 -0.04890 -0.04963
   0.27961 -0.04908 -0.05547
   0.29624 -0.04912 -0.05983
   0.31291 -0.04903 -0.06288
   0.32963 -0.04882 -0.06547
   0.34633 -0.04849 -0.06731
   0.36298 -0.04803 -0.06832
   0.37961 -0.04745 -0.06780
   0.39623 -0.04673 -0.06585
   0.41285 -0.04588 -0.06233
   0.42943 -0.04489 -0.05761
   0.44597 -0.04378 -0.05097
   0.46247 -0.04253 -0.04254
   0.47892 -0.04112 -0.03199
   0.49532 -0.03957 -0.01982
   0.51176 -0.03785 -0.00657
   0.52831 -0.03597  0.00632
   0.54506 -0.03395  0.01758
   0.56199 -0.03181  0.02693
   0.57906 -0.02959  0.03494
   0.59626 -0.02732  0.04166
   0.61355 -0.02500  0.04716
   0.63090 -0.02268  0.05168
   0.64824 -0.02037  0.05544
   0.66552 -0.01809  0.05862
   0.68272 -0.01585  0.06136
   0.69982 -0.01367  0.06378
   0.71684 -0.01156  0.06600
   0.73379 -0.00953  0.06806
   0.75067 -0.00760  0.07004
   0.76746 -0.00576  0.07196
   0.78418 -0.00404  0.07388
   0.80079 -0.00245  0.07583
   0.81731 -0.00100  0.07785
   0.83371  0.00030  0.07997
   0.85000  0.00143  0.08223
   0.86619  0.00238  0.08469
   0.88223  0.00314  0.08739
   0.89808  0.00370  0.09041
   0.91366  0.00404  0.11699
   0.92887  0.00415  0.16616
   0.94358  0.00401  0.20930
   0.95760  0.00361  0.23462
   0.97069  0.00296  0.24397
   0.98268  0.00205  0.23769
   0.99348  0.00090  0.21444
   1.00000  0.00000  0.21846
