#    s        x        y     Ue/Vinf    Dstar     Theta      Cf       H
   0.00000  1.00000  0.00000  0.88706  0.033002  0.012864  0.000425     2.566
   0.00668  0.99360  0.00192  0.89335  0.030684  0.012458  0.000523     2.463
   0.01807  0.98272  0.00530  0.90254  0.028236  0.011903  0.000635     2.372
   0.03106  0.97032  0.00914  0.91387  0.025757  0.011272  0.000770     2.285
   0.04516  0.95680  0.01317  0.92660  0.023512  0.010623  0.000909     2.213
   0.06006  0.94246  0.01720  0.93993  0.021628  0.009998  0.001036     2.163
   0.07565  0.92739  0.02118  0.95334  0.020121  0.009418  0.001133     2.137
   0.09186  0.91167  0.02516  0.96675  0.018925  0.008880  0.001195     2.131
   0.10852  0.89549  0.02915  0.98032  0.017957  0.008372  0.001220     2.145
   0.12544  0.87905  0.03313  0.99407  0.017194  0.007890  0.001203     2.179
   0.14250  0.86245  0.03708  1.00815  0.016622  0.007427  0.001139     2.238
   0.15964  0.84577  0.04099  1.02283  0.016232  0.006973  0.001024     2.328
   0.17681  0.82904  0.04484  1.03866  0.016014  0.006510  0.000858     2.460
   0.19398  0.81229  0.04864  1.05645  0.015960  0.006020  0.000647     2.651
   0.21115  0.79553  0.05238  1.07736  0.016062  0.005477  0.000435     2.933
   0.22833  0.77875  0.05606  1.10304  0.016284  0.004850  0.000195     3.358
   0.24546  0.76200  0.05967  1.13583  0.016560  0.004104 -0.000061     4.035
   0.26249  0.74535  0.06319  1.17500  0.016827  0.003285 -0.000226     5.123
   0.27941  0.72877  0.06660  1.21770  0.017007  0.002470 -0.000291     6.886
   0.29629  0.71222  0.06990  1.26489  0.016943  0.001657 -0.000415    10.223
   0.31313  0.69568  0.07308  1.26618  0.016844  0.001639 -0.000420    10.277
   0.32994  0.67915  0.07616  1.26729  0.016461  0.001624 -0.000425    10.138
   0.34670  0.66266  0.07911  1.26831  0.015885  0.001610 -0.000430     9.865
   0.36339  0.64620  0.08193  1.26931  0.015181  0.001598 -0.000436     9.501
   0.38005  0.62976  0.08462  1.27033  0.014396  0.001586 -0.000443     9.079
   0.39672  0.61329  0.08718  1.27142  0.013552  0.001573 -0.000451     8.614
   0.41338  0.59681  0.08962  1.27262  0.012658  0.001560 -0.000461     8.113
   0.42997  0.58038  0.09191  1.27398  0.011737  0.001546 -0.000473     7.590
   0.44649  0.56400  0.09406  1.27557  0.010824  0.001531 -0.000488     7.070
   0.46301  0.54760  0.09605  1.27748  0.009931  0.001513 -0.000507     6.562
   0.47954  0.53117  0.09790  1.27978  0.009061  0.001493 -0.000530     6.067
   0.49603  0.51477  0.09961  1.28258  0.008211  0.001471 -0.000554     5.582
   0.51242  0.49845  0.10115  1.28598  0.007415  0.001445 -0.000561     5.130
   0.52875  0.48218  0.10252  1.29011  0.006693  0.001416 -0.000531     4.726
   0.54509  0.46588  0.10371  1.29503  0.006044  0.001384 -0.000428     4.368
   0.56144  0.44957  0.10475  1.30066  0.005453  0.001349 -0.000222     4.043
   0.57774  0.43329  0.10561  1.30704  0.004920  0.001311  0.000106     3.754
   0.59394  0.41711  0.10630  1.31425  0.004461  0.001269  0.000530     3.515
   0.61007  0.40098  0.10679  1.32208  0.004076  0.001225  0.001010     3.326
   0.62617  0.38489  0.10708  1.33024  0.003752  0.001181  0.001519     3.178
   0.64227  0.36879  0.10718  1.33842  0.003480  0.001136  0.002034     3.062
   0.65836  0.35270  0.10708  1.34653  0.003236  0.001092  0.002581     2.962
   0.67432  0.33674  0.10680  1.35453  0.003008  0.001049  0.003210     2.868
   0.69010  0.32097  0.10629  1.36183  0.002809  0.001007  0.003841     2.790
   0.70583  0.30526  0.10554  1.36761  0.002665  0.000970  0.004295     2.748
   0.72167  0.28945  0.10454  1.37250  0.002547  0.000935  0.004646     2.724
   0.73747  0.27369  0.10335  1.37809  0.002397  0.000897  0.005275     2.674
   0.75302  0.25820  0.10195  1.38318  0.002244  0.000859  0.006077     2.613
   0.76841  0.24291  0.10027  1.38567  0.002135  0.000826  0.006613     2.584
   0.78386  0.22758  0.09831  1.38620  0.002062  0.000798  0.006846     2.585
   0.79934  0.21226  0.09610  1.38740  0.001967  0.000766  0.007321     2.568
   0.81467  0.19713  0.09366  1.38817  0.001866  0.000734  0.007932     2.543
   0.82983  0.18221  0.09095  1.38715  0.001785  0.000704  0.008353     2.536
   0.84493  0.16741  0.08797  1.38534  0.001711  0.000675  0.008697     2.536
   0.85995  0.15275  0.08473  1.38336  0.001636  0.000644  0.009054     2.540
   0.87475  0.13836  0.08125  1.38177  0.001546  0.000611  0.009676     2.529
   0.88915  0.12444  0.07757  1.37982  0.001440  0.000576  0.010735     2.498
   0.90314  0.11101  0.07364  1.37437  0.001362  0.000546  0.011331     2.496
   0.91683  0.09797  0.06946  1.36761  0.001304  0.000516  0.011392     2.526
   0.92993  0.08560  0.06517  1.36408  0.001202  0.000480  0.012625     2.504
   0.94206  0.07425  0.06087  1.35844  0.001081  0.000443  0.014963     2.439
   0.95332  0.06387  0.05649  1.34381  0.001024  0.000417  0.015379     2.455
   0.96371  0.05444  0.05215  1.33055  0.000974  0.000390  0.015331     2.496
   0.97301  0.04611  0.04801  1.32205  0.000891  0.000359  0.016872     2.484
   0.98119  0.03891  0.04412  1.31155  0.000810  0.000329  0.018831     2.462
   0.98837  0.03273  0.04046  1.29758  0.000739  0.000302  0.020740     2.447
   0.99470  0.02743  0.03701  1.28038  0.000671  0.000277  0.023234     2.418
   1.00030  0.02288  0.03375  1.25775  0.000616  0.000256  0.025253     2.402
   1.00527  0.01898  0.03066  1.23138  0.000566  0.000237  0.027230     2.389
   1.00973  0.01561  0.02774  1.20112  0.000521  0.000219  0.029351     2.373
   1.01375  0.01272  0.02495  1.16564  0.000478  0.000203  0.031755     2.350
   1.01739  0.01024  0.02228  1.12380  0.000444  0.000189  0.033076     2.346
   1.02073  0.00811  0.01971  1.07731  0.000408  0.000176  0.035234     2.323
   1.02380  0.00630  0.01724  1.02228  0.000379  0.000164  0.036523     2.309
   1.02664  0.00476  0.01485  0.95885  0.000351  0.000154  0.037868     2.282
