#    s        x        y     Ue/Vinf    Dstar     Theta      Cf       H
   0.00000  1.00000  0.00000  0.89467  0.035747  0.012975  0.000299     2.755
   0.00668  0.99360  0.00192  0.89978  0.033359  0.012631  0.000380     2.641
   0.01807  0.98272  0.00530  0.90761  0.030843  0.012136  0.000471     2.541
   0.03106  0.97032  0.00914  0.91741  0.028265  0.011560  0.000580     2.445
   0.04516  0.95680  0.01317  0.92865  0.025897  0.010951  0.000695     2.365
   0.06006  0.94246  0.01720  0.94072  0.023872  0.010349  0.000801     2.307
   0.07565  0.92739  0.02118  0.95318  0.022213  0.009774  0.000886     2.273
   0.09186  0.91167  0.02516  0.96593  0.020862  0.009228  0.000943     2.261
   0.10852  0.89549  0.02915  0.97907  0.019742  0.008703  0.000972     2.268
   0.12544  0.87905  0.03313  0.99258  0.018830  0.008199  0.000968     2.297
   0.14250  0.86245  0.03708  1.00652  0.018114  0.007711  0.000926     2.349
   0.15964  0.84577  0.04099  1.02113  0.017581  0.007232  0.000842     2.431
   0.17681  0.82904  0.04484  1.03681  0.017221  0.006747  0.000716     2.552
   0.19398  0.81229  0.04864  1.05417  0.017023  0.006242  0.000551     2.727
   0.21115  0.79553  0.05238  1.07412  0.016978  0.005696  0.000381     2.981
   0.22833  0.77875  0.05606  1.09790  0.017053  0.005085  0.000187     3.354
   0.24546  0.76200  0.05967  1.12727  0.017196  0.004382 -0.000029     3.925
   0.26249  0.74535  0.06319  1.16246  0.017355  0.003603 -0.000193     4.817
   0.27941  0.72877  0.06660  1.19994  0.017488  0.002843 -0.000260     6.152
   0.29629  0.71222  0.06990  1.24182  0.017461  0.002068 -0.000336     8.443
   0.31313  0.69568  0.07308  1.26796  0.017296  0.001631 -0.000421    10.607
   0.32994  0.67915  0.07616  1.26909  0.017003  0.001615 -0.000426    10.530
   0.34670  0.66266  0.07911  1.27010  0.016475  0.001601 -0.000431    10.289
   0.36339  0.64620  0.08193  1.27105  0.015793  0.001589 -0.000436     9.939
   0.38005  0.62976  0.08462  1.27200  0.015014  0.001577 -0.000443     9.519
   0.39672  0.61329  0.08718  1.27301  0.014166  0.001566 -0.000450     9.049
   0.41338  0.59681  0.08962  1.27410  0.013259  0.001553 -0.000459     8.535
   0.42997  0.58038  0.09191  1.27532  0.012315  0.001541 -0.000469     7.993
   0.44649  0.56400  0.09406  1.27674  0.011374  0.001526 -0.000482     7.451
   0.46301  0.54760  0.09605  1.27844  0.010450  0.001510 -0.000499     6.919
   0.47954  0.53117  0.09790  1.28049  0.009542  0.001492 -0.000520     6.395
   0.49603  0.51477  0.09961  1.28298  0.008651  0.001471 -0.000546     5.879
   0.51242  0.49845  0.10115  1.28603  0.007809  0.001448 -0.000565     5.394
   0.52875  0.48218  0.10252  1.28979  0.007045  0.001420 -0.000562     4.959
   0.54509  0.46588  0.10371  1.29433  0.006348  0.001390 -0.000503     4.568
   0.56144  0.44957  0.10475  1.29968  0.005710  0.001356 -0.000349     4.212
   0.57774  0.43329  0.10561  1.30574  0.005139  0.001319 -0.000076     3.896
   0.59394  0.41711  0.10630  1.31265  0.004636  0.001279  0.000317     3.624
   0.61007  0.40098  0.10679  1.32032  0.004216  0.001236  0.000784     3.410
   0.62617  0.38489  0.10708  1.32847  0.003865  0.001192  0.001289     3.244
   0.64227  0.36879  0.10718  1.33682  0.003568  0.001147  0.001816     3.112
   0.65836  0.35270  0.10708  1.34516  0.003308  0.001102  0.002374     3.001
   0.67432  0.33674  0.10680  1.35347  0.003064  0.001057  0.003020     2.897
   0.69010  0.32097  0.10629  1.36113  0.002853  0.001015  0.003674     2.812
   0.70583  0.30526  0.10554  1.36725  0.002701  0.000977  0.004143     2.765
   0.72167  0.28945  0.10454  1.37240  0.002581  0.000941  0.004486     2.742
   0.73747  0.27369  0.10335  1.37847  0.002422  0.000902  0.005158     2.684
   0.75302  0.25820  0.10195  1.38386  0.002263  0.000864  0.005974     2.621
   0.76841  0.24291  0.10027  1.38642  0.002158  0.000831  0.006460     2.596
   0.78386  0.22758  0.09831  1.38751  0.002078  0.000802  0.006742     2.592
   0.79934  0.21226  0.09610  1.38896  0.001984  0.000770  0.007204     2.575
   0.81467  0.19713  0.09366  1.39012  0.001880  0.000737  0.007832     2.549
   0.82983  0.18221  0.09095  1.38952  0.001795  0.000707  0.008295     2.539
   0.84493  0.16741  0.08797  1.38767  0.001728  0.000678  0.008536     2.546
   0.85995  0.15275  0.08473  1.38644  0.001646  0.000647  0.008975     2.544
   0.87475  0.13836  0.08125  1.38517  0.001555  0.000614  0.009606     2.533
   0.88915  0.12444  0.07757  1.38346  0.001450  0.000579  0.010618     2.504
   0.90314  0.11101  0.07364  1.37863  0.001368  0.000548  0.011280     2.498
   0.91683  0.09797  0.06946  1.37209  0.001313  0.000518  0.011273     2.533
   0.92993  0.08560  0.06517  1.36924  0.001207  0.000482  0.012590     2.506
   0.94206  0.07425  0.06087  1.36386  0.001088  0.000445  0.014856     2.444
   0.95332  0.06387  0.05649  1.34993  0.001030  0.000419  0.015283     2.460
   0.96371  0.05444  0.05215  1.33735  0.000981  0.000392  0.015195     2.502
   0.97301  0.04611  0.04801  1.32975  0.000895  0.000360  0.016803     2.488
   0.98119  0.03891  0.04412  1.31994  0.000813  0.000330  0.018778     2.467
   0.98837  0.03273  0.04046  1.30661  0.000739  0.000303  0.020967     2.443
   0.99470  0.02743  0.03701  1.28907  0.000676  0.000279  0.023078     2.424
   1.00030  0.02288  0.03375  1.26764  0.000619  0.000257  0.025210     2.406
   1.00527  0.01898  0.03066  1.24215  0.000568  0.000238  0.027348     2.390
   1.00973  0.01561  0.02774  1.21252  0.000525  0.000220  0.029169     2.381
   1.01375  0.01272  0.02495  1.17886  0.000479  0.000203  0.031865     2.355
   1.01739  0.01024  0.02228  1.13762  0.000442  0.000189  0.033816     2.339
   1.02073  0.00811  0.01971  1.09042  0.000411  0.000176  0.035173     2.330
   1.02380  0.00630  0.01724  1.03671  0.000378  0.000164  0.037290     2.303
   1.02664  0.00476  0.01485  0.97343  0.000355  0.000155  0.037629     2.293
   1.02926  0.00350  0.01255  0.90463  0.000334  0.000146  0.037468     2.285
   1.03171  0.00246  0.01033  0.82803  0.000313  0.000139  0.037589     2.256
   1.03400  0.00163  0.00819  0.74381  0.000303  0.000134  0.034517     2.266
   1.03618  0.00098  0.00612  0.65723  0.000288  0.000128  0.032741     2.246
   1.03826  0.00048  0.00410  0.56785  0.000279  0.000122  0.028049     2.289
   1.04024  0.00015  0.00214  0.47104  0.000250  0.000112  0.027316     2.231
   1.04215  0.00001  0.00024  0.35872  0.000238  0.000104  0.020777     2.288
   1.04400  0.00012 -0.00161  0.22413  0.000205  0.000093  0.016003     2.219
   1.04587  0.00052 -0.00343  0.06403  0.000223  0.000100  0.004177     2.230
   1.04780  0.00123 -0.00524 -0.08586  0.000223  0.000100  0.005619     2.230
   1.04986  0.00223 -0.00703 -0.23118  0.000238  0.000106  0.013992     2.242
   1.05205  0.00354 -0.00879 -0.35875  0.000260  0.000116  0.019627     2.253
   1.05438  0.00514 -0.01048 -0.46370  0.000291  0.000128  0.022243     2.273
   1.05689  0.00705 -0.01212 -0.54226  0.000337  0.000146  0.021797     2.308
   1.05960  0.00924 -0.01371 -0.60223  0.000382  0.000165  0.021187     2.316
   1.06254  0.01171 -0.01530 -0.65445  0.000419  0.000181  0.021064     2.311
   1.06576  0.01450 -0.01689 -0.70213  0.000456  0.000197  0.020713     2.315
   1.06931  0.01766 -0.01852 -0.74164  0.000506  0.000216  0.019138     2.345
   1.07328  0.02125 -0.02021 -0.77792  0.000548  0.000234  0.018679     2.338
   1.07773  0.02534 -0.02197 -0.81440  0.000586  0.000251  0.018431     2.330
   1.08275  0.03002 -0.02380 -0.84827  0.000634  0.000270  0.017478     2.345
   1.08845  0.03539 -0.02569 -0.87947  0.000686  0.000291  0.016604     2.355
   1.09493  0.04158 -0.02763 -0.90862  0.000742  0.000314  0.015735     2.363
   1.10237  0.04875 -0.02960 -0.93248  0.000820  0.000342  0.014154     2.395
   1.11095  0.05710 -0.03158 -0.94930  0.000921  0.000378  0.012281     2.438
   1.12083  0.06678 -0.03358 -0.96365  0.001014  0.000415  0.011244     2.445
   1.13204  0.07781 -0.03556 -0.97631  0.001112  0.000454  0.010310     2.452
   1.14448  0.09010 -0.03747 -0.98713  0.001216  0.000494  0.009451     2.461
   1.15809  0.10359 -0.03926 -0.99466  0.001338  0.000538  0.008432     2.485
   1.17266  0.11806 -0.04096 -1.00225  0.001435  0.000579  0.007992     2.477
   1.18781  0.13314 -0.04249 -1.00996  0.001524  0.000618  0.007661     2.467
   1.20335  0.14862 -0.04385 -1.01656  0.001619  0.000655  0.007227     2.471
   1.21923  0.16445 -0.04503 -1.02160  0.001723  0.000694  0.006740     2.483
   1.23540  0.18059 -0.04604 -1.02538  0.001827  0.000732  0.006293     2.496
   1.25175  0.19691 -0.04691 -1.02943  0.001910  0.000767  0.006077     2.491
   1.26813  0.21328 -0.04763 -1.03329  0.001989  0.000800  0.005877     2.488
   1.28457  0.22971 -0.04819 -1.03633  0.002077  0.000833  0.005607     2.494
   1.30115  0.24629 -0.04860 -1.03833  0.002176  0.000868  0.005282     2.508
   1.31783  0.26296 -0.04890 -1.04037  0.002259  0.000900  0.005084     2.511
   1.33448  0.27961 -0.04908 -1.04270  0.002328  0.000929  0.004974     2.505
   1.35110  0.29624 -0.04912 -1.04422  0.002413  0.000960  0.004765     2.513
   1.36778  0.31291 -0.04903 -1.04514  0.002504  0.000992  0.004536     2.525
   1.38450  0.32963 -0.04882 -1.04587  0.002590  0.001022  0.004351     2.533
   1.40120  0.34633 -0.04849 -1.04626  0.002678  0.001053  0.004168     2.542
   1.41786  0.36298 -0.04803 -1.04619  0.002771  0.001085  0.003971     2.555
   1.43449  0.37961 -0.04745 -1.04544  0.002877  0.001117  0.003738     2.575
   1.45114  0.39623 -0.04673 -1.04404  0.002995  0.001152  0.003484     2.600
   1.46777  0.41285 -0.04588 -1.04181  0.003133  0.001189  0.003191     2.635
   1.48439  0.42943 -0.04489 -1.03906  0.003280  0.001227  0.002906     2.673
   1.50097  0.44597 -0.04378 -1.03532  0.003464  0.001269  0.002560     2.729
   1.51751  0.46247 -0.04253 -1.03075  0.003684  0.001315  0.002182     2.801
   1.53401  0.47892 -0.04112 -1.02520  0.003969  0.001365  0.001740     2.907
   1.55050  0.49532 -0.03957 -1.01894  0.004334  0.001420  0.001260     3.053
   1.56702  0.51176 -0.03785 -1.01237  0.004814  0.001476  0.000757     3.262
   1.58368  0.52831 -0.03597 -1.00618  0.005426  0.001530  0.000295     3.547
   1.60055  0.54506 -0.03395 -1.00092  0.006154  0.001577 -0.000053     3.901
   1.61761  0.56199 -0.03181 -0.99652  0.006979  0.001619 -0.000262     4.311
   1.63483  0.57906 -0.02959 -0.99274  0.007882  0.001657 -0.000353     4.758
   1.65218  0.59626 -0.02732 -0.98965  0.008841  0.001690 -0.000371     5.231
   1.66962  0.61355 -0.02500 -0.98714  0.009841  0.001719 -0.000363     5.724
   1.68712  0.63090 -0.02268 -0.98507  0.010848  0.001745 -0.000346     6.217
   1.70462  0.64824 -0.02037 -0.98335  0.011850  0.001768 -0.000331     6.703
   1.72205  0.66552 -0.01809 -0.98189  0.012831  0.001789 -0.000320     7.174
   1.73939  0.68272 -0.01585 -0.98062  0.013777  0.001808 -0.000311     7.622
   1.75663  0.69982 -0.01367 -0.97948  0.014666  0.001826 -0.000304     8.034
   1.77378  0.71684 -0.01156 -0.97844  0.015484  0.001843 -0.000298     8.402
   1.79085  0.73379 -0.00953 -0.97744  0.016215  0.001860 -0.000293     8.718
   1.80784  0.75067 -0.00760 -0.97649  0.016856  0.001877 -0.000288     8.978
   1.82474  0.76746 -0.00576 -0.97554  0.017387  0.001895 -0.000284     9.175
   1.84154  0.78418 -0.00404 -0.97458  0.017796  0.001914 -0.000281     9.300
   1.85823  0.80079 -0.00245 -0.97359  0.018069  0.001933 -0.000277     9.347
   1.87481  0.81731 -0.00100 -0.97256  0.018186  0.001954 -0.000274     9.306
   1.89126  0.83371  0.00030 -0.97146  0.018127  0.001977 -0.000271     9.169
   1.90759  0.85000  0.00143 -0.97026  0.017870  0.002002 -0.000269     8.928
   1.92381  0.86619  0.00238 -0.96894  0.017385  0.002029 -0.000267     8.569
   1.93987  0.88223  0.00314 -0.96746  0.016639  0.002059 -0.000266     8.082
   1.95573  0.89808  0.00370 -0.95730  0.015646  0.002273 -0.000201     6.883
   1.97131  0.91366  0.00404 -0.92972  0.014466  0.002867 -0.000169     5.046
   1.98653  0.92887  0.00415 -0.90225  0.013059  0.003473  0.000025     3.760
   2.00124  0.94358  0.00401 -0.88388  0.011542  0.003880  0.000466     2.975
   2.01526  0.95760  0.00361 -0.87437  0.010055  0.004090  0.001015     2.458
   2.02837  0.97069  0.00296 -0.87341  0.008663  0.004121  0.001638     2.102
   2.04040  0.98268  0.00205 -0.88089  0.007380  0.003999  0.002359     1.846
   2.05125  0.99348  0.00090 -0.89782  0.006177  0.003742  0.003263     1.651
   2.05783  1.00000  0.00000 -0.89467  0.006164  0.003804  0.003343     1.621
   2.05783  1.00010 -0.00002  0.89467  0.041911  0.016779  0.000000     2.498
   2.06446  1.00660 -0.00133  0.89777  0.038238  0.016525  0.000000     2.314
   2.07221  1.01424 -0.00262  0.89866  0.036240  0.016456  0.000000     2.202
   2.08127  1.02320 -0.00397  0.89986  0.034283  0.016365  0.000000     2.095
   2.09186  1.03368 -0.00540  0.90156  0.032323  0.016240  0.000000     1.990
   2.10423  1.04596 -0.00694  0.90400  0.030330  0.016068  0.000000     1.888
   2.11869  1.06033 -0.00858  0.90737  0.028317  0.015841  0.000000     1.788
   2.13560  1.07714 -0.01034  0.91176  0.026317  0.015558  0.000000     1.692
   2.15535  1.09681 -0.01221  0.91717  0.024376  0.015225  0.000000     1.601
   2.17845  1.11982 -0.01419  0.92350  0.022540  0.014858  0.000000     1.517
   2.20544  1.14673 -0.01629  0.93048  0.020850  0.014473  0.000000     1.441
   2.23698  1.17820 -0.01849  0.93782  0.019332  0.014091  0.000000     1.372
   2.27386  1.21500 -0.02077  0.94517  0.017999  0.013728  0.000000     1.311
   2.31695  1.25803 -0.02310  0.95227  0.016847  0.013395  0.000000     1.258
   2.36732  1.30834 -0.02547  0.95891  0.015865  0.013098  0.000000     1.211
   2.42619  1.36717 -0.02781  0.96498  0.015037  0.012836  0.000000     1.171
   2.49501  1.43595 -0.03008  0.97044  0.014346  0.012610  0.000000     1.138
   2.57543  1.51634 -0.03220  0.97528  0.013776  0.012416  0.000000     1.110
   2.66944  1.61033 -0.03409  0.97950  0.013310  0.012251  0.000000     1.086
   2.77931  1.72019 -0.03561  0.98315  0.012935  0.012112  0.000000     1.068
   2.90773  1.84860 -0.03666  0.98624  0.012635  0.011996  0.000000     1.053
   3.05782  1.99870 -0.03705  0.98946  0.012375  0.011877  0.000000     1.042
