#    s        x        y     Ue/Vinf    Dstar     Theta      Cf       H
   0.00000  1.00000  0.00000  1.12862  0.164441  0.002450 -0.000280    67.116
   0.00668  0.99360  0.00192  1.12851  0.161085  0.002470 -0.000845    65.229
   0.01807  0.98272  0.00530  1.12848  0.157646  0.002477 -0.000843    63.645
   0.03106  0.97032  0.00914  1.12846  0.153830  0.002485 -0.000840    61.911
   0.04516  0.95680  0.01317  1.12844  0.149856  0.002492 -0.000838    60.143
   0.06006  0.94246  0.01720  1.12843  0.145845  0.002497 -0.000837    58.399
   0.07565  0.92739  0.02118  1.12844  0.141831  0.002502 -0.000835    56.691
   0.09186  0.91167  0.02516  1.12845  0.137772  0.002506 -0.000834    54.987
   0.10852  0.89549  0.02915  1.12846  0.133628  0.002510 -0.000833    53.247
   0.12544  0.87905  0.03313  1.12847  0.129417  0.002514 -0.000832    51.473
   0.14250  0.86245  0.03708  1.12847  0.125153  0.002520 -0.000831    49.669
   0.15964  0.84577  0.04099  1.12846  0.120850  0.002526 -0.000829    47.841
   0.17681  0.82904  0.04484  1.12845  0.116512  0.002533 -0.000827    45.993
   0.19398  0.81229  0.04864  1.12843  0.112149  0.002541 -0.000825    44.130
   0.21115  0.79553  0.05238  1.12839  0.107768  0.002550 -0.000823    42.259
   0.22833  0.77875  0.05606  1.12835  0.103361  0.002560 -0.000820    40.376
   0.24546  0.76200  0.05967  1.12830  0.098936  0.002571 -0.000817    38.487
   0.26249  0.74535  0.06319  1.12823  0.094527  0.002582 -0.000814    36.611
   0.27941  0.72877  0.06660  1.12816  0.090155  0.002594 -0.000812    34.761
   0.29629  0.71222  0.06990  1.12808  0.085822  0.002605 -0.000809    32.939
   0.31313  0.69568  0.07308  1.12800  0.081527  0.002617 -0.000806    31.148
   0.32994  0.67915  0.07616  1.12791  0.077281  0.002629 -0.000803    29.392
   0.34670  0.66266  0.07911  1.12782  0.073081  0.002641 -0.000801    27.670
   0.36339  0.64620  0.08193  1.12773  0.068952  0.002653 -0.000799    25.995
   0.38005  0.62976  0.08462  1.12764  0.064901  0.002663 -0.000797    24.368
   0.39672  0.61329  0.08718  1.12756  0.060920  0.002673 -0.000796    22.788
   0.41338  0.59681  0.08962  1.12749  0.057006  0.002683 -0.000795    21.250
   0.42997  0.58038  0.09191  1.12743  0.053171  0.002691 -0.000795    19.759
   0.44649  0.56400  0.09406  1.12740  0.049447  0.002698 -0.000795    18.328
   0.46301  0.54760  0.09605  1.12740  0.045825  0.002703 -0.000797    16.954
   0.47954  0.53117  0.09790  1.12744  0.042297  0.002706 -0.000800    15.631
   0.49603  0.51477  0.09961  1.12755  0.038864  0.002707 -0.000804    14.357
   0.51242  0.49845  0.10115  1.12773  0.035563  0.002705 -0.000810    13.146
   0.52875  0.48218  0.10252  1.12803  0.032407  0.002700 -0.000818    12.003
   0.54509  0.46588  0.10371  1.12849  0.029389  0.002691 -0.000829    10.923
   0.56144  0.44957  0.10475  1.12915  0.026497  0.002677 -0.000844     9.899
   0.57774  0.43329  0.10561  1.13006  0.023747  0.002657 -0.000865     8.936
   0.59394  0.41711  0.10630  1.13132  0.021164  0.002632 -0.000892     8.040
   0.61007  0.40098  0.10679  1.13303  0.018763  0.002600 -0.000930     7.217
   0.62617  0.38489  0.10708  1.13534  0.016544  0.002559 -0.000982     6.464
   0.64227  0.36879  0.10718  1.13843  0.014513  0.002510 -0.001047     5.783
   0.65836  0.35270  0.10708  1.14251  0.012665  0.002450 -0.001081     5.170
   0.67432  0.33674  0.10680  1.14777  0.011001  0.002380 -0.000984     4.622
   0.69010  0.32097  0.10629  1.15426  0.009562  0.002301 -0.000597     4.156
   0.70583  0.30526  0.10554  1.16191  0.008368  0.002213  0.000129     3.781
   0.72167  0.28945  0.10454  1.17095  0.007366  0.002115  0.001172     3.482
   0.73747  0.27369  0.10335  1.18121  0.006480  0.002008  0.002597     3.227
   0.75302  0.25820  0.10195  1.19184  0.005757  0.001900  0.004228     3.030
   0.76841  0.24291  0.10027  1.20183  0.005195  0.001797  0.005841     2.892
   0.78386  0.22758  0.09831  1.21050  0.004772  0.001701  0.007221     2.805
   0.79934  0.21226  0.09610  1.21837  0.004390  0.001608  0.008713     2.730
   0.81467  0.19713  0.09366  1.22493  0.004052  0.001520  0.010267     2.666
   0.82983  0.18221  0.09095  1.22946  0.003782  0.001440  0.011558     2.627
   0.84493  0.16741  0.08797  1.23261  0.003542  0.001363  0.012780     2.599
   0.85995  0.15275  0.08473  1.23462  0.003313  0.001287  0.014063     2.575
   0.87475  0.13836  0.08125  1.23547  0.003088  0.001211  0.015524     2.550
   0.88915  0.12444  0.07757  1.23482  0.002866  0.001137  0.017252     2.521
   0.90314  0.11101  0.07364  1.23179  0.002662  0.001065  0.018999     2.498
   0.91683  0.09797  0.06946  1.22580  0.002516  0.001001  0.019643     2.515
   0.92993  0.08560  0.06517  1.22128  0.002296  0.000925  0.022222     2.482
   0.94206  0.07425  0.06087  1.21285  0.002081  0.000855  0.025576     2.434
   0.95332  0.06387  0.05649  1.19784  0.001950  0.000799  0.026777     2.441
   0.96371  0.05444  0.05215  1.18286  0.001827  0.000742  0.027627     2.461
   0.97301  0.04611  0.04801  1.16965  0.001666  0.000681  0.030402     2.447
   0.98119  0.03891  0.04412  1.15370  0.001512  0.000623  0.033740     2.426
   0.98837  0.03273  0.04046  1.13383  0.001378  0.000572  0.036997     2.410
   0.99470  0.02743  0.03701  1.11010  0.001255  0.000525  0.040685     2.388
   1.00030  0.02288  0.03375  1.08132  0.001149  0.000485  0.044068     2.369
   1.00527  0.01898  0.03066  1.04816  0.001061  0.000449  0.046530     2.363
   1.00973  0.01561  0.02774  1.01117  0.000968  0.000414  0.050518     2.336
   1.01375  0.01272  0.02495  0.96728  0.000899  0.000386  0.052204     2.332
   1.01739  0.01024  0.02228  0.92015  0.000833  0.000358  0.053787     2.329
   1.02073  0.00811  0.01971  0.86544  0.000754  0.000331  0.058479     2.280
   1.02380  0.00630  0.01724  0.80025  0.000722  0.000313  0.055069     2.306
   1.02664  0.00476  0.01485  0.73304  0.000659  0.000291  0.057507     2.265
   1.02926  0.00350  0.01255  0.65470  0.000629  0.000276  0.053220     2.276
   1.03171  0.00246  0.01033  0.57168  0.000586  0.000261  0.051352     2.245
   1.03400  0.00163  0.00819  0.47952  0.000568  0.000253  0.044378     2.245
   1.03618  0.00098  0.00612  0.38602  0.000548  0.000244  0.037128     2.242
   1.03826  0.00048  0.00410  0.29079  0.000511  0.000225  0.029129     2.275
   1.04024  0.00015  0.00214  0.17646  0.000443  0.000198  0.021251     2.230
   1.04215  0.00001  0.00024  0.03931  0.000440  0.000197  0.004766     2.230
   1.04400  0.00012 -0.00161 -0.09515  0.000440  0.000197  0.011529     2.230
   1.04587  0.00052 -0.00343 -0.24668  0.000405  0.000183  0.032922     2.215
   1.04780  0.00123 -0.00524 -0.38954  0.000448  0.000197  0.044555     2.274
   1.04986  0.00223 -0.00703 -0.51483  0.000475  0.000212  0.057348     2.239
   1.05205  0.00354 -0.00879 -0.62799  0.000518  0.000228  0.062058     2.275
   1.05438  0.00514 -0.01048 -0.70878  0.000600  0.000258  0.057607     2.326
   1.05689  0.00705 -0.01212 -0.77116  0.000671  0.000289  0.056299     2.322
   1.05960  0.00924 -0.01371 -0.81421  0.000783  0.000329  0.048103     2.381
   1.06254  0.01171 -0.01530 -0.85030  0.000858  0.000364  0.046822     2.359
   1.06576  0.01450 -0.01689 -0.88333  0.000940  0.000398  0.044144     2.365
   1.06931  0.01766 -0.01852 -0.91241  0.001028  0.000433  0.041312     2.375
   1.07328  0.02125 -0.02021 -0.93842  0.001120  0.000470  0.038699     2.383
   1.07773  0.02534 -0.02197 -0.96381  0.001204  0.000506  0.037149     2.378
   1.08275  0.03002 -0.02380 -0.98853  0.001294  0.000544  0.035423     2.379
   1.08845  0.03539 -0.02569 -1.01282  0.001386  0.000582  0.033871     2.379
   1.09493  0.04158 -0.02763 -1.03285  0.001518  0.000630  0.030625     2.409
   1.10237  0.04875 -0.02960 -1.05038  0.001652  0.000682  0.028234     2.422
   1.11095  0.05710 -0.03158 -1.06177  0.001849  0.000749  0.024310     2.469
   1.12083  0.06678 -0.03358 -1.07052  0.002038  0.000820  0.021851     2.485
   1.13204  0.07781 -0.03556 -1.07806  0.002229  0.000895  0.019981     2.492
   1.14448  0.09010 -0.03747 -1.08370  0.002440  0.000974  0.018072     2.506
   1.15809  0.10359 -0.03926 -1.08809  0.002654  0.001055  0.016519     2.515
   1.17266  0.11806 -0.04096 -1.09203  0.002856  0.001135  0.015379     2.517
   1.18781  0.13314 -0.04249 -1.09703  0.003017  0.001207  0.014886     2.500
   1.20335  0.14862 -0.04385 -1.10092  0.003207  0.001280  0.013971     2.506
   1.21923  0.16445 -0.04503 -1.10504  0.003367  0.001347  0.013438     2.500
   1.23540  0.18059 -0.04604 -1.10751  0.003569  0.001419  0.012499     2.516
   1.25175  0.19691 -0.04691 -1.11062  0.003718  0.001482  0.012121     2.509
   1.26813  0.21328 -0.04763 -1.11368  0.003862  0.001542  0.011762     2.504
   1.28457  0.22971 -0.04819 -1.11632  0.004013  0.001602  0.011331     2.505
   1.30115  0.24629 -0.04860 -1.11831  0.004177  0.001662  0.010822     2.512
   1.31783  0.26296 -0.04890 -1.12053  0.004313  0.001718  0.010525     2.510
   1.33448  0.27961 -0.04908 -1.12274  0.004442  0.001772  0.010271     2.507
   1.35110  0.29624 -0.04912 -1.12474  0.004573  0.001824  0.009996     2.507
   1.36778  0.31291 -0.04903 -1.12619  0.004720  0.001878  0.009629     2.514
   1.38450  0.32963 -0.04882 -1.12775  0.004849  0.001929  0.009382     2.514
   1.40120  0.34633 -0.04849 -1.12892  0.004988  0.001980  0.009081     2.519
