#    s        x        y     Ue/Vinf    Dstar     Theta      Cf       H
   0.00000  1.00000  0.00000  1.11412  0.150115  0.002568 -0.000273    58.447
   0.00668  0.99360  0.00192  1.11398  0.146758  0.002589 -0.000797    56.675
   0.01807  0.98272  0.00530  1.11394  0.143410  0.002598 -0.000794    55.190
   0.03106  0.97032  0.00914  1.11390  0.139713  0.002608 -0.000792    53.575
   0.04516  0.95680  0.01317  1.11387  0.135880  0.002616 -0.000789    51.936
   0.06006  0.94246  0.01720  1.11385  0.132026  0.002623 -0.000788    50.325
   0.07565  0.92739  0.02118  1.11385  0.128184  0.002629 -0.000786    48.753
   0.09186  0.91167  0.02516  1.11385  0.124311  0.002634 -0.000785    47.189
   0.10852  0.89549  0.02915  1.11385  0.120363  0.002640 -0.000784    45.600
   0.12544  0.87905  0.03313  1.11384  0.116356  0.002645 -0.000782    43.986
   0.14250  0.86245  0.03708  1.11383  0.112306  0.002652 -0.000781    42.352
   0.15964  0.84577  0.04099  1.11382  0.108222  0.002659 -0.000779    40.703
   0.17681  0.82904  0.04484  1.11379  0.104111  0.002667 -0.000778    39.042
   0.19398  0.81229  0.04864  1.11376  0.099981  0.002675 -0.000776    37.374
   0.21115  0.79553  0.05238  1.11372  0.095838  0.002684 -0.000774    35.704
   0.22833  0.77875  0.05606  1.11367  0.091676  0.002694 -0.000772    34.030
   0.24546  0.76200  0.05967  1.11361  0.087505  0.002704 -0.000769    32.356
   0.26249  0.74535  0.06319  1.11354  0.083352  0.002715 -0.000767    30.697
   0.27941  0.72877  0.06660  1.11347  0.079242  0.002726 -0.000765    29.066
   0.29629  0.71222  0.06990  1.11339  0.075179  0.002737 -0.000763    27.466
   0.31313  0.69568  0.07308  1.11331  0.071158  0.002748 -0.000761    25.896
   0.32994  0.67915  0.07616  1.11324  0.067192  0.002758 -0.000760    24.362
   0.34670  0.66266  0.07911  1.11317  0.063286  0.002768 -0.000759    22.865
   0.36339  0.64620  0.08193  1.11310  0.059454  0.002777 -0.000758    21.410
   0.38005  0.62976  0.08462  1.11305  0.055700  0.002785 -0.000758    20.000
   0.39672  0.61329  0.08718  1.11302  0.052031  0.002792 -0.000758    18.638
   0.41338  0.59681  0.08962  1.11301  0.048434  0.002797 -0.000759    17.315
   0.42997  0.58038  0.09191  1.11304  0.044924  0.002801 -0.000761    16.038
   0.44649  0.56400  0.09406  1.11311  0.041535  0.002803 -0.000765    14.820
   0.46301  0.54760  0.09605  1.11326  0.038255  0.002802 -0.000769    13.653
   0.47954  0.53117  0.09790  1.11349  0.035079  0.002798 -0.000776    12.537
   0.49603  0.51477  0.09961  1.11384  0.032005  0.002791 -0.000785    11.466
   0.51242  0.49845  0.10115  1.11433  0.029070  0.002780 -0.000796    10.455
   0.52875  0.48218  0.10252  1.11504  0.026295  0.002765 -0.000812     9.511
   0.54509  0.46588  0.10371  1.11601  0.023663  0.002744 -0.000832     8.625
   0.56144  0.44957  0.10475  1.11732  0.021170  0.002716 -0.000860     7.793
   0.57774  0.43329  0.10561  1.11906  0.018828  0.002683 -0.000898     7.019
   0.59394  0.41711  0.10630  1.12138  0.016669  0.002641 -0.000948     6.312
   0.61007  0.40098  0.10679  1.12442  0.014700  0.002590 -0.001008     5.675
   0.62617  0.38489  0.10708  1.12837  0.012918  0.002531 -0.001029     5.105
   0.64227  0.36879  0.10718  1.13342  0.011326  0.002460 -0.000930     4.603
   0.65836  0.35270  0.10708  1.13962  0.009909  0.002381 -0.000576     4.162
   0.67432  0.33674  0.10680  1.14688  0.008669  0.002294  0.000129     3.779
   0.69010  0.32097  0.10629  1.15532  0.007637  0.002198  0.001143     3.475
