#    s        x        y     Ue/Vinf    Dstar     Theta      Cf       H
   0.00000  1.00000  0.00000  1.07979  0.123916  0.003802 -0.000256    32.588
   0.00667  0.99364  0.00201  1.07961  0.120479  0.003827 -0.000791    31.485
   0.01801  0.98283  0.00544  1.07956  0.117237  0.003837 -0.000790    30.554
   0.03089  0.97055  0.00931  1.07950  0.113716  0.003847 -0.000788    29.557
   0.04491  0.95712  0.01335  1.07947  0.110108  0.003856 -0.000787    28.555
   0.05974  0.94286  0.01740  1.07945  0.106516  0.003863 -0.000786    27.576
   0.07527  0.92786  0.02141  1.07946  0.102967  0.003867 -0.000786    26.625
   0.09142  0.91220  0.02541  1.07948  0.099414  0.003871 -0.000786    25.685
   0.10802  0.89609  0.02942  1.07951  0.095820  0.003873 -0.000787    24.739
   0.12488  0.87971  0.03341  1.07955  0.092194  0.003876 -0.000787    23.788
   0.14188  0.86318  0.03738  1.07958  0.088549  0.003878 -0.000788    22.834
   0.15896  0.84656  0.04130  1.07962  0.084888  0.003880 -0.000788    21.877
   0.17607  0.82989  0.04517  1.07967  0.081222  0.003882 -0.000789    20.921
   0.19318  0.81321  0.04899  1.07972  0.077558  0.003884 -0.000791    19.968
   0.21029  0.79652  0.05273  1.07977  0.073902  0.003886 -0.000792    19.019
   0.22743  0.77978  0.05643  1.07984  0.070248  0.003887 -0.000794    18.074
   0.24453  0.76308  0.06007  1.07991  0.066594  0.003887 -0.000796    17.132
   0.26151  0.74647  0.06361  1.08000  0.062978  0.003887 -0.000798    16.202
   0.27839  0.72994  0.06704  1.08011  0.059424  0.003886 -0.000801    15.293
   0.29522  0.71344  0.07036  1.08026  0.055931  0.003883 -0.000805    14.405
   0.31203  0.69694  0.07357  1.08045  0.052502  0.003878 -0.000810    13.539
   0.32881  0.68046  0.07667  1.08068  0.049145  0.003871 -0.000816    12.697
   0.34552  0.66401  0.07965  1.08099  0.045868  0.003861 -0.000823    11.880
   0.36216  0.64761  0.08250  1.08137  0.042688  0.003849 -0.000832    11.092
   0.37877  0.63123  0.08521  1.08186  0.039615  0.003832 -0.000843    10.337
   0.39539  0.61480  0.08779  1.08248  0.036646  0.003812 -0.000856     9.613
   0.41202  0.59836  0.09025  1.08325  0.033769  0.003788 -0.000873     8.915
   0.42857  0.58198  0.09257  1.08421  0.031010  0.003759 -0.000893     8.250
   0.44503  0.56566  0.09473  1.08541  0.028386  0.003724 -0.000919     7.622
   0.46148  0.54933  0.09674  1.08690  0.025916  0.003683 -0.000952     7.037
   0.47798  0.53293  0.09860  1.08876  0.023563  0.003635 -0.000993     6.482
   0.49446  0.51655  0.10033  1.09105  0.021344  0.003580 -0.001044     5.962
   0.51082  0.50026  0.10190  1.09385  0.019268  0.003517 -0.001089     5.479
   0.52710  0.48404  0.10328  1.09728  0.017375  0.003445 -0.001096     5.043
   0.54339  0.46779  0.10449  1.10143  0.015653  0.003365 -0.001017     4.652
   0.55971  0.45151  0.10554  1.10634  0.014083  0.003275 -0.000781     4.300
   0.57600  0.43525  0.10643  1.11194  0.012652  0.003179 -0.000325     3.980
   0.59218  0.41907  0.10713  1.11829  0.011391  0.003075  0.000356     3.705
   0.60829  0.40298  0.10765  1.12543  0.010283  0.002962  0.001254     3.471
   0.62434  0.38693  0.10796  1.13320  0.009336  0.002844  0.002298     3.283
   0.64042  0.37085  0.10808  1.14135  0.008512  0.002722  0.003478     3.127
   0.65651  0.35476  0.10800  1.14954  0.007804  0.002601  0.004733     3.001
   0.67249  0.33878  0.10774  1.15763  0.007159  0.002480  0.006172     2.886
   0.68825  0.32303  0.10727  1.16504  0.006604  0.002365  0.007665     2.792
   0.70393  0.30737  0.10654  1.17116  0.006164  0.002260  0.008969     2.728
   0.71975  0.29158  0.10557  1.17619  0.005794  0.002161  0.010144     2.682
   0.73559  0.27578  0.10439  1.18063  0.005428  0.002062  0.011521     2.633
   0.75115  0.26028  0.10302  1.18431  0.005056  0.001964  0.013264     2.574
   0.76650  0.24502  0.10139  1.18554  0.004771  0.001879  0.014633     2.539
   0.78192  0.22972  0.09944  1.18465  0.004556  0.001802  0.015510     2.528
   0.79744  0.21436  0.09725  1.18322  0.004325  0.001723  0.016627     2.510
   0.81279  0.19920  0.09484  1.18107  0.004068  0.001641  0.018246     2.479
   0.82793  0.18429  0.09217  1.17622  0.003869  0.001568  0.019342     2.467
   0.84302  0.16950  0.08922  1.16997  0.003679  0.001496  0.020394     2.459
   0.85806  0.15481  0.08599  1.16239  0.003492  0.001422  0.021439     2.455
   0.87291  0.14036  0.08253  1.15379  0.003289  0.001345  0.022838     2.445
   0.88737  0.12638  0.07886  1.14351  0.003064  0.001266  0.024928     2.419
   0.90140  0.11290  0.07496  1.12934  0.002875  0.001194  0.026572     2.407
   0.91519  0.09977  0.07076  1.11208  0.002728  0.001126  0.027116     2.423
   0.92848  0.08721  0.06643  1.09518  0.002521  0.001046  0.029247     2.412
   0.94079  0.07568  0.06209  1.07470  0.002289  0.000966  0.032992     2.369
   0.95221  0.06515  0.05767  1.04610  0.002130  0.000904  0.034897     2.357
   0.96284  0.05550  0.05322  1.01456  0.002014  0.000846  0.034995     2.380
   0.97241  0.04692  0.04898  0.98561  0.001859  0.000778  0.036464     2.390
   0.98081  0.03952  0.04501  0.95514  0.001665  0.000708  0.040929     2.353
   0.98816  0.03319  0.04127  0.91671  0.001526  0.000652  0.043329     2.341
   0.99463  0.02777  0.03774  0.87426  0.001401  0.000602  0.045529     2.329
   1.00034  0.02313  0.03441  0.82802  0.001293  0.000556  0.046791     2.328
   1.00542  0.01915  0.03125  0.77649  0.001172  0.000512  0.050191     2.290
   1.00996  0.01574  0.02825  0.71754  0.001107  0.000480  0.048295     2.307
   1.01405  0.01281  0.02541  0.65826  0.001011  0.000440  0.049001     2.297
   1.01775  0.01030  0.02269  0.58825  0.000919  0.000408  0.049942     2.256
   1.02112  0.00816  0.02007  0.50812  0.000879  0.000389  0.044908     2.262
   1.02423  0.00634  0.01756  0.42793  0.000821  0.000361  0.040040     2.273
   1.02710  0.00481  0.01513  0.33869  0.000748  0.000334  0.035893     2.241
   1.02975  0.00353  0.01281  0.23719  0.000735  0.000332  0.026151     2.215
   1.03221  0.00250  0.01057  0.14221  0.000739  0.000328  0.015077     2.252
   1.03452  0.00166  0.00842  0.04446  0.000643  0.000289  0.005543     2.230
   1.03670  0.00100  0.00634 -0.06660  0.000643  0.000289  0.008276     2.230
   1.03878  0.00049  0.00433 -0.20684  0.000522  0.000237  0.032522     2.202
   1.04077  0.00014  0.00237 -0.33988  0.000579  0.000253  0.044551     2.286
   1.04268 -0.00001  0.00047 -0.49009  0.000497  0.000230  0.084062     2.157
   1.04452  0.00009 -0.00138 -0.66415  0.000484  0.000216  0.108938     2.238
   1.04638  0.00049 -0.00318 -0.81526  0.000506  0.000225  0.126289     2.253
   1.04830  0.00119 -0.00498 -0.94303  0.000550  0.000241  0.130865     2.282
   1.05035  0.00220 -0.00676 -1.03876  0.000622  0.000268  0.122379     2.325
   1.05254  0.00351 -0.00851 -1.11331  0.000691  0.000296  0.117206     2.332
   1.05487  0.00512 -0.01021 -1.16836  0.000783  0.000330  0.104780     2.370
   1.05738  0.00701 -0.01184 -1.20020  0.000910  0.000374  0.086779     2.434
   1.06008  0.00920 -0.01343 -1.21707  0.001048  0.000423  0.073062     2.478
   1.06301  0.01168 -0.01499 -1.22770  0.001180  0.000473  0.064210     2.496
   1.06622  0.01448 -0.01656 -1.23296  0.001331  0.000526  0.055241     2.528
   1.06978  0.01766 -0.01815 -1.23662  0.001471  0.000580  0.049735     2.535
   1.07377  0.02129 -0.01981 -1.23878  0.001622  0.000637  0.044600     2.547
   1.07825  0.02543 -0.02154 -1.24322  0.001740  0.000690  0.042820     2.523
   1.08332  0.03017 -0.02333 -1.24800  0.001875  0.000745  0.040131     2.518
   1.08907  0.03561 -0.02519 -1.25267  0.002021  0.000803  0.037389     2.517
   1.09564  0.04190 -0.02708 -1.25638  0.002189  0.000867  0.034301     2.526
   1.10320  0.04922 -0.02900 -1.25568  0.002431  0.000945  0.029319     2.572
   1.11196  0.05776 -0.03093 -1.25187  0.002704  0.001034  0.025051     2.614
   1.12207  0.06768 -0.03288 -1.24599  0.003001  0.001134  0.021609     2.648
   1.13350  0.07895 -0.03481 -1.24007  0.003283  0.001236  0.019445     2.657
   1.14613  0.09144 -0.03664 -1.23364  0.003587  0.001343  0.017398     2.671
   1.15994  0.10515 -0.03835 -1.22557  0.003953  0.001460  0.015001     2.708
   1.17469  0.11981 -0.03996 -1.21989  0.004205  0.001565  0.014409     2.687
   1.18993  0.13498 -0.04141 -1.21494  0.004468  0.001668  0.013638     2.679
   1.20552  0.15051 -0.04267 -1.21059  0.004725  0.001767  0.012921     2.674
   1.22143  0.16639 -0.04375 -1.20655  0.004984  0.001864  0.012214     2.674
   1.23764  0.18258 -0.04467 -1.20272  0.005241  0.001959  0.011548     2.676
   1.25400  0.19892 -0.04546 -1.19949  0.005471  0.002048  0.011095     2.671
   1.27036  0.21526 -0.04609 -1.19689  0.005675  0.002132  0.010789     2.662
   1.28677  0.23166 -0.04656 -1.19412  0.005905  0.002216  0.010309     2.665
   1.30335  0.24824 -0.04689 -1.19133  0.006139  0.002299  0.009827     2.670
   1.32002  0.26491 -0.04711 -1.18879  0.006356  0.002379  0.009459     2.672
   1.33663  0.28153 -0.04721 -1.18657  0.006552  0.002455  0.009187     2.669
   1.35321  0.29810 -0.04717 -1.18414  0.006773  0.002532  0.008806     2.675
   1.36986  0.31475 -0.04699 -1.18150  0.007010  0.002610  0.008379     2.686
   1.38656  0.33145 -0.04670 -1.17893  0.007236  0.002686  0.008018     2.694
   1.40323  0.34811 -0.04629 -1.17621  0.007476  0.002763  0.007631     2.706
   1.41985  0.36473 -0.04576 -1.17330  0.007730  0.002840  0.007220     2.722
   1.43647  0.38133 -0.04510 -1.17012  0.008007  0.002919  0.006767     2.743
   1.45309  0.39793 -0.04431 -1.16653  0.008325  0.003002  0.006242     2.773
   1.46972  0.41453 -0.04339 -1.16277  0.008655  0.003086  0.005739     2.805
   1.48633  0.43111 -0.04234 -1.15862  0.009035  0.003174  0.005173     2.847
   1.50291  0.44765 -0.04116 -1.15420  0.009453  0.003264  0.004594     2.896
   1.51945  0.46414 -0.03985 -1.14948  0.009930  0.003357  0.003975     2.958
   1.53596  0.48059 -0.03840 -1.14454  0.010471  0.003453  0.003337     3.032
   1.55247  0.49701 -0.03680 -1.13935  0.011114  0.003553  0.002653     3.128
   1.56903  0.51348 -0.03504 -1.13413  0.011842  0.003654  0.001985     3.241
   1.58574  0.53008 -0.03313 -1.12899  0.012674  0.003754  0.001345     3.376
   1.60264  0.54687 -0.03109 -1.12409  0.013578  0.003851  0.000786     3.526
   1.61973  0.56382 -0.02896 -1.11952  0.014527  0.003944  0.000329     3.684
   1.63695  0.58089 -0.02675 -1.11530  0.015503  0.004031 -0.000026     3.846
   1.65426  0.59806 -0.02449 -1.11139  0.016494  0.004115 -0.000293     4.008
   1.67164  0.61529 -0.02221 -1.10774  0.017471  0.004195 -0.000480     4.164
   1.68905  0.63255 -0.01994 -1.10433  0.018418  0.004273 -0.000606     4.310
   1.70644  0.64979 -0.01769 -1.10112  0.019323  0.004348 -0.000686     4.444
   1.72377  0.66698 -0.01547 -1.09812  0.020181  0.004421 -0.000736     4.565
   1.74101  0.68409 -0.01330 -1.09532  0.020982  0.004491 -0.000764     4.672
