#    s        x        y     Ue/Vinf    Dstar     Theta      Cf       H
   0.00000  1.00000  0.00000  1.07184  0.114489  0.003923 -0.000253    29.183
   0.00667  0.99364  0.00201  1.07163  0.111015  0.003948 -0.000763    28.116
   0.01801  0.98283  0.00544  1.07157  0.107856  0.003959 -0.000762    27.244
   0.03089  0.97055  0.00931  1.07152  0.104445  0.003969 -0.000761    26.317
   0.04491  0.95712  0.01335  1.07148  0.100971  0.003977 -0.000760    25.389
   0.05974  0.94286  0.01740  1.07147  0.097526  0.003983 -0.000759    24.487
   0.07527  0.92786  0.02141  1.07149  0.094138  0.003986 -0.000760    23.615
   0.09142  0.91220  0.02541  1.07153  0.090755  0.003988 -0.000760    22.755
   0.10802  0.89609  0.02942  1.07157  0.087339  0.003990 -0.000761    21.891
   0.12488  0.87971  0.03341  1.07163  0.083900  0.003991 -0.000762    21.025
   0.14188  0.86318  0.03738  1.07169  0.080444  0.003991 -0.000763    20.156
   0.15896  0.84656  0.04130  1.07176  0.076979  0.003991 -0.000765    19.287
   0.17607  0.82989  0.04517  1.07183  0.073513  0.003991 -0.000766    18.420
   0.19318  0.81321  0.04899  1.07192  0.070053  0.003990 -0.000768    17.556
   0.21029  0.79652  0.05273  1.07202  0.066606  0.003989 -0.000771    16.698
   0.22743  0.77978  0.05643  1.07214  0.063166  0.003987 -0.000774    15.844
   0.24453  0.76308  0.06007  1.07227  0.059729  0.003984 -0.000777    14.993
   0.26151  0.74647  0.06361  1.07243  0.056335  0.003980 -0.000781    14.156
   0.27839  0.72994  0.06704  1.07263  0.053007  0.003974 -0.000786    13.339
   0.29522  0.71344  0.07036  1.07288  0.049744  0.003966 -0.000791    12.543
   0.31203  0.69694  0.07357  1.07318  0.046552  0.003956 -0.000798    11.769
   0.32881  0.68046  0.07667  1.07357  0.043436  0.003942 -0.000807    11.017
   0.34552  0.66401  0.07965  1.07405  0.040407  0.003926 -0.000817    10.292
   0.36216  0.64761  0.08250  1.07464  0.037475  0.003906 -0.000830     9.593
   0.37877  0.63123  0.08521  1.07538  0.034659  0.003882 -0.000845     8.928
   0.39539  0.61480  0.08779  1.07630  0.031953  0.003853 -0.000864     8.292
   0.41202  0.59836  0.09025  1.07743  0.029345  0.003819 -0.000888     7.683
   0.42857  0.58198  0.09257  1.07882  0.026859  0.003780 -0.000918     7.106
   0.44503  0.56566  0.09473  1.08052  0.024512  0.003734 -0.000955     6.564
   0.46148  0.54933  0.09674  1.08262  0.022322  0.003681 -0.001001     6.064
   0.47798  0.53293  0.09860  1.08520  0.020261  0.003620 -0.001047     5.596
   0.49446  0.51655  0.10033  1.08833  0.018330  0.003551 -0.001065     5.161
   0.51082  0.50026  0.10190  1.09209  0.016544  0.003474 -0.001020     4.762
   0.52710  0.48404  0.10328  1.09653  0.014940  0.003389 -0.000848     4.408
   0.54339  0.46779  0.10449  1.10163  0.013505  0.003297 -0.000509     4.096
   0.55971  0.45151  0.10554  1.10740  0.012210  0.003198  0.000033     3.819
   0.57600  0.43525  0.10643  1.11395  0.011033  0.003089  0.000800     3.571
   0.59218  0.41907  0.10713  1.12115  0.010019  0.002975  0.001725     3.368
   0.60829  0.40298  0.10765  1.12882  0.009133  0.002855  0.002795     3.199
   0.62434  0.38693  0.10796  1.13660  0.008385  0.002736  0.003920     3.065
   0.64042  0.37085  0.10808  1.14434  0.007725  0.002617  0.005134     2.952
   0.65651  0.35476  0.10800  1.15167  0.007160  0.002502  0.006356     2.862
   0.67249  0.33878  0.10774  1.15864  0.006631  0.002389  0.007754     2.776
   0.68825  0.32303  0.10727  1.16461  0.006176  0.002283  0.009149     2.706
   0.70393  0.30737  0.10654  1.16925  0.005801  0.002185  0.010398     2.655
   0.71975  0.29158  0.10557  1.17247  0.005500  0.002095  0.011385     2.626
   0.73559  0.27578  0.10439  1.17533  0.005181  0.002003  0.012663     2.587
   0.75115  0.26028  0.10302  1.17750  0.004843  0.001910  0.014376     2.535
   0.76650  0.24502  0.10139  1.17706  0.004585  0.001830  0.015683     2.505
   0.78192  0.22972  0.09944  1.17434  0.004399  0.001760  0.016405     2.500
   0.79744  0.21436  0.09725  1.17133  0.004183  0.001684  0.017487     2.485
   0.81279  0.19920  0.09484  1.16747  0.003944  0.001606  0.019040     2.456
   0.82793  0.18429  0.09217  1.16080  0.003763  0.001537  0.019995     2.449
   0.84302  0.16950  0.08922  1.15293  0.003582  0.001466  0.021005     2.442
   0.85806  0.15481  0.08599  1.14366  0.003401  0.001395  0.022035     2.438
   0.87291  0.14036  0.08253  1.13313  0.003210  0.001321  0.023320     2.430
   0.88737  0.12638  0.07886  1.12095  0.002991  0.001243  0.025401     2.405
   0.90140  0.11290  0.07496  1.10457  0.002810  0.001173  0.026917     2.395
   0.91519  0.09977  0.07076  1.08513  0.002663  0.001106  0.027541     2.408
   0.92848  0.08721  0.06643  1.06549  0.002471  0.001028  0.029302     2.402
   0.94079  0.07568  0.06209  1.04257  0.002231  0.000949  0.033410     2.351
   0.95221  0.06515  0.05767  1.01014  0.002095  0.000891  0.034458     2.351
   0.96284  0.05550  0.05322  0.97613  0.001965  0.000832  0.035145     2.361
   0.97241  0.04692  0.04898  0.94324  0.001831  0.000768  0.035646     2.384
   0.98081  0.03952  0.04501  0.91030  0.001632  0.000697  0.040180     2.343
   0.98816  0.03319  0.04127  0.86820  0.001495  0.000642  0.042394     2.329
   0.99463  0.02777  0.03774  0.82188  0.001378  0.000593  0.043807     2.322
   1.00034  0.02313  0.03441  0.77179  0.001265  0.000547  0.045345     2.310
   1.00542  0.01915  0.03125  0.71581  0.001161  0.000507  0.046605     2.292
   1.00996  0.01574  0.02825  0.65415  0.001082  0.000472  0.045777     2.290
   1.01405  0.01281  0.02541  0.58876  0.000998  0.000437  0.044989     2.282
   1.01775  0.01030  0.02269  0.51576  0.000919  0.000406  0.043602     2.262
   1.02112  0.00816  0.02007  0.43543  0.000862  0.000380  0.039103     2.266
   1.02423  0.00634  0.01756  0.34696  0.000801  0.000359  0.034682     2.229
   1.02710  0.00481  0.01513  0.25458  0.000769  0.000338  0.025479     2.272
   1.02975  0.00353  0.01281  0.15444  0.000682  0.000306  0.018203     2.225
   1.03221  0.00250  0.01057  0.04528  0.000706  0.000316  0.005132     2.230
   1.03452  0.00166  0.00842 -0.05236  0.000706  0.000316  0.005940     2.230
   1.03670  0.00100  0.00634 -0.16217  0.000620  0.000280  0.021281     2.211
   1.03878  0.00049  0.00433 -0.30972  0.000523  0.000238  0.048612     2.200
   1.04077  0.00014  0.00237 -0.44729  0.000564  0.000248  0.060704     2.277
   1.04268 -0.00001  0.00047 -0.60063  0.000498  0.000230  0.102191     2.165
   1.04452  0.00009 -0.00138 -0.78391  0.000471  0.000213  0.134652     2.216
   1.04638  0.00049 -0.00318 -0.93641  0.000507  0.000223  0.141858     2.276
   1.04830  0.00119 -0.00498 -1.05643  0.000554  0.000242  0.144103     2.292
   1.05035  0.00220 -0.00676 -1.14984  0.000621  0.000267  0.135670     2.325
   1.05254  0.00351 -0.00851 -1.21929  0.000699  0.000297  0.124632     2.352
   1.05487  0.00512 -0.01021 -1.26398  0.000805  0.000335  0.106409     2.405
   1.05738  0.00701 -0.01184 -1.28976  0.000927  0.000378  0.090013     2.451
   1.06008  0.00920 -0.01343 -1.29981  0.001081  0.000430  0.072507     2.517
   1.06301  0.01168 -0.01499 -1.30332  0.001227  0.000482  0.062158     2.545
   1.06622  0.01448 -0.01656 -1.30450  0.001370  0.000535  0.054866     2.559
   1.06978  0.01766 -0.01815 -1.30305  0.001529  0.000592  0.047756     2.584
   1.07377  0.02129 -0.01981 -1.30140  0.001678  0.000649  0.043284     2.587
   1.07825  0.02543 -0.02154 -1.30080  0.001818  0.000706  0.040402     2.577
   1.08332  0.03017 -0.02333 -1.30166  0.001952  0.000762  0.038349     2.561
   1.08907  0.03561 -0.02519 -1.30254  0.002105  0.000823  0.035672     2.559
   1.09564  0.04190 -0.02708 -1.30165  0.002296  0.000891  0.031988     2.578
   1.10320  0.04922 -0.02900 -1.29793  0.002534  0.000970  0.027739     2.614
   1.11196  0.05776 -0.03093 -1.29104  0.002825  0.001061  0.023410     2.661
   1.12207  0.06768 -0.03288 -1.28210  0.003144  0.001164  0.019874     2.702
   1.13350  0.07895 -0.03481 -1.27300  0.003453  0.001270  0.017589     2.719
   1.14613  0.09144 -0.03664 -1.26393  0.003770  0.001380  0.015736     2.732
   1.15994  0.10515 -0.03835 -1.25398  0.004138  0.001498  0.013678     2.763
   1.17469  0.11981 -0.03996 -1.24578  0.004429  0.001609  0.012860     2.753
   1.18993  0.13498 -0.04141 -1.23863  0.004711  0.001716  0.012140     2.745
   1.20552  0.15051 -0.04267 -1.23251  0.004974  0.001818  0.011577     2.736
   1.22143  0.16639 -0.04375 -1.22658  0.005259  0.001920  0.010841     2.740
   1.23764  0.18258 -0.04467 -1.22118  0.005529  0.002018  0.010261     2.740
   1.25400  0.19892 -0.04546 -1.21657  0.005767  0.002110  0.009890     2.733
   1.27036  0.21526 -0.04609 -1.21265  0.005983  0.002197  0.009622     2.723
   1.28677  0.23166 -0.04656 -1.20855  0.006237  0.002286  0.009134     2.729
   1.30335  0.24824 -0.04689 -1.20453  0.006492  0.002373  0.008670     2.736
   1.32002  0.26491 -0.04711 -1.20095  0.006718  0.002456  0.008357     2.735
   1.33663  0.28153 -0.04721 -1.19760  0.006938  0.002536  0.008071     2.735
   1.35321  0.29810 -0.04717 -1.19414  0.007181  0.002618  0.007696     2.743
   1.36986  0.31475 -0.04699 -1.19045  0.007449  0.002700  0.007253     2.759
   1.38656  0.33145 -0.04670 -1.18697  0.007697  0.002780  0.006910     2.768
   1.40323  0.34811 -0.04629 -1.18320  0.007981  0.002863  0.006478     2.788
   1.41985  0.36473 -0.04576 -1.17939  0.008271  0.002945  0.006062     2.808
   1.43647  0.38133 -0.04510 -1.17531  0.008597  0.003030  0.005589     2.837
   1.45309  0.39793 -0.04431 -1.17094  0.008964  0.003118  0.005066     2.875
   1.46972  0.41453 -0.04339 -1.16633  0.009372  0.003208  0.004515     2.921
   1.48633  0.43111 -0.04234 -1.16152  0.009822  0.003300  0.003949     2.976
   1.50291  0.44765 -0.04116 -1.15656  0.010324  0.003395  0.003371     3.041
   1.51945  0.46414 -0.03985 -1.15143  0.010901  0.003492  0.002762     3.122
   1.53596  0.48059 -0.03840 -1.14624  0.011559  0.003589  0.002146     3.220
   1.55247  0.49701 -0.03680 -1.14110  0.012315  0.003687  0.001534     3.340
   1.56903  0.51348 -0.03504 -1.13611  0.013187  0.003784  0.000943     3.485
   1.58574  0.53008 -0.03313 -1.13140  0.014165  0.003877  0.000415     3.654
   1.60264  0.54687 -0.03109 -1.12704  0.015226  0.003965 -0.000017     3.840
   1.61973  0.56382 -0.02896 -1.12304  0.016336  0.004048 -0.000340     4.035
   1.63695  0.58089 -0.02675 -1.11935  0.017484  0.004128 -0.000568     4.236
   1.65426  0.59806 -0.02449 -1.11590  0.018644  0.004205 -0.000713     4.434
   1.67164  0.61529 -0.02221 -1.11273  0.019793  0.004278 -0.000798     4.627
   1.68905  0.63255 -0.01994 -1.10981  0.020910  0.004348 -0.000840     4.809
   1.70644  0.64979 -0.01769 -1.10713  0.021982  0.004415 -0.000856     4.979
   1.72377  0.66698 -0.01547 -1.10465  0.023007  0.004480 -0.000856     5.136
   1.74101  0.68409 -0.01330 -1.10235  0.023967  0.004542 -0.000848     5.277
   1.75815  0.70109 -0.01119 -1.10019  0.024851  0.004601 -0.000837     5.401
   1.77520  0.71802 -0.00917 -1.09815  0.025640  0.004660 -0.000825     5.503
   1.79217  0.73488 -0.00723 -1.09619  0.026332  0.004717 -0.000812     5.583
   1.80907  0.75168 -0.00538 -1.09431  0.026919  0.004773 -0.000800     5.640
   1.82588  0.76841 -0.00365 -1.09248  0.027395  0.004829 -0.000788     5.673
   1.84259  0.78504 -0.00203 -1.09068  0.027743  0.004885 -0.000778     5.679
   1.85920  0.80157 -0.00054 -1.08891  0.027962  0.004941 -0.000768     5.659
   1.87568  0.81800  0.00080 -1.08715  0.028032  0.004997 -0.000760     5.610
   1.89204  0.83432  0.00198 -1.08539  0.027947  0.005053 -0.000752     5.531
   1.90829  0.85054  0.00299 -1.08362  0.027693  0.005110 -0.000742     5.419
   1.92442  0.86665  0.00381 -1.08182  0.027263  0.005168 -0.000731     5.276
   1.94041  0.88262  0.00443 -1.07999  0.026660  0.005226 -0.000715     5.102
   1.95619  0.89840  0.00486 -1.07815  0.025876  0.005284 -0.000686     4.897
   1.97170  0.91391  0.00506 -1.07631  0.024906  0.005341 -0.000629     4.663
   1.98685  0.92905  0.00502 -1.07450  0.023751  0.005396 -0.000518     4.401
   2.00150  0.94370  0.00473 -1.07275  0.022422  0.005449 -0.000316     4.115
   2.01546  0.95766  0.00418 -1.07124  0.020948  0.005494  0.000027     3.813
   2.02853  0.97070  0.00337 -1.07046  0.019366  0.005518  0.000558     3.509
   2.04056  0.98268  0.00230 -1.07105  0.017736  0.005507  0.001307     3.221
   2.05143  0.99347  0.00100 -1.07355  0.016146  0.005450  0.002268     2.963
   2.05803  1.00000  0.00000 -1.07184  0.016671  0.005500  0.001967     3.031
   2.05803  1.00010 -0.00002  1.07184  0.131160  0.009423  0.000000    13.919
   2.06467  1.00659 -0.00142  1.06871  0.125752  0.009855  0.000000    12.761
   2.07243  1.01422 -0.00281  1.06526  0.123150  0.010322  0.000000    11.931
   2.08150  1.02317 -0.00428  1.06116  0.120543  0.010875  0.000000    11.084
   2.09210  1.03365 -0.00585  1.05623  0.117776  0.011534  0.000000    10.211
   2.10448  1.04592 -0.00756  1.05031  0.114684  0.012323  0.000000     9.307
