BlendedAirfoil                                  
 Alfa =   3.50000 Re =    20000.000 Xflap,Yflap =     0.000000    0.000000
#    x        y        Cp  
   1.00000  0.00000 -0.22805
   0.99364  0.00201 -0.22774
   0.98283  0.00544 -0.22765
   0.97055  0.00931 -0.22757
   0.95712  0.01335 -0.22751
   0.94286  0.01740 -0.22749
   0.92786  0.02141 -0.22750
   0.91220  0.02541 -0.22754
   0.89609  0.02942 -0.22758
   0.87971  0.03341 -0.22762
   0.86318  0.03738 -0.22765
   0.84656  0.04130 -0.22768
   0.82989  0.04517 -0.22771
   0.81321  0.04899 -0.22773
   0.79652  0.05273 -0.22774
   0.77978  0.05643 -0.22775
   0.76308  0.06007 -0.22775
   0.74647  0.06361 -0.22775
   0.72994  0.06704 -0.22776
   0.71344  0.07036 -0.22780
   0.69694  0.07357 -0.22785
   0.68046  0.07667 -0.22795
   0.66401  0.07965 -0.22809
   0.64761  0.08250 -0.22830
   0.63123  0.08521 -0.22860
   0.61480  0.08779 -0.22901
   0.59836  0.09025 -0.22956
   0.58198  0.09257 -0.23028
   0.56566  0.09473 -0.23123
   0.54933  0.09674 -0.23247
   0.53293  0.09860 -0.23408
   0.51655  0.10033 -0.23612
   0.50026  0.10190 -0.23871
   0.48404  0.10328 -0.24201
   0.46779  0.10449 -0.24620
   0.45151  0.10554 -0.25149
   0.43525  0.10643 -0.25814
   0.41907  0.10713 -0.26643
   0.40298  0.10765 -0.27663
   0.38693  0.10796 -0.28897
   0.37085  0.10808 -0.30330
   0.35476  0.10800 -0.31994
   0.33878  0.10774 -0.33900
   0.32303  0.10727 -0.35972
   0.30737  0.10654 -0.38098
   0.29158  0.10557 -0.40180
   0.27578  0.10439 -0.42238
   0.26028  0.10302 -0.44142
   0.24502  0.10139 -0.45629
   0.22972  0.09944 -0.46627
   0.21436  0.09725 -0.47488
   0.19920  0.09484 -0.48132
   0.18429  0.09217 -0.48199
   0.16950  0.08922 -0.47927
   0.15481  0.08599 -0.47419
   0.14036  0.08253 -0.46598
   0.12638  0.07886 -0.45594
   0.11290  0.07496 -0.43666
   0.09977  0.07076 -0.41131
   0.08721  0.06643 -0.38822
   0.07568  0.06209 -0.35673
   0.06515  0.05767 -0.30894
   0.05550  0.05322 -0.25983
   0.04692  0.04898 -0.21550
   0.03952  0.04501 -0.17067
   0.03319  0.04127 -0.11230
   0.02777  0.03774 -0.04636
   0.02313  0.03441  0.02682
   0.01915  0.03125  0.10724
   0.01574  0.02825  0.19232
   0.01281  0.02541  0.27751
   0.01030  0.02269  0.37471
   0.00816  0.02007  0.47778
   0.00634  0.01756  0.57285
   0.00481  0.01513  0.66916
   0.00353  0.01281  0.76092
   0.00250  0.01057  0.83895
   0.00166  0.00842  0.90392
   0.00100  0.00634  0.95840
   0.00049  0.00433  0.99348
   0.00014  0.00237  0.99970
  -0.00001  0.00047  0.97680
   0.00009 -0.00138  0.89785
   0.00049 -0.00318  0.77317
   0.00119 -0.00498  0.63028
   0.00220 -0.00676  0.47338
   0.00351 -0.00851  0.33287
   0.00512 -0.01021  0.20319
   0.00701 -0.01184  0.11119
   0.00920 -0.01343  0.04444
   0.01168 -0.01499 -0.00689
   0.01448 -0.01656 -0.05359
   0.01766 -0.01815 -0.08942
   0.02129 -0.01981 -0.12225
   0.02543 -0.02154 -0.15886
   0.03017 -0.02333 -0.19216
   0.03561 -0.02519 -0.22943
   0.04190 -0.02708 -0.25847
   0.04922 -0.02900 -0.28012
   0.05776 -0.03093 -0.29302
   0.06768 -0.03288 -0.29756
   0.07895 -0.03481 -0.30340
   0.09144 -0.03664 -0.30529
   0.10515 -0.03835 -0.30297
   0.11981 -0.03996 -0.30339
   0.13498 -0.04141 -0.30533
   0.15051 -0.04267 -0.30802
   0.16639 -0.04375 -0.30814
   0.18258 -0.04467 -0.30885
   0.19892 -0.04546 -0.31011
   0.21526 -0.04609 -0.31199
   0.23166 -0.04656 -0.31263
   0.24824 -0.04689 -0.31278
   0.26491 -0.04711 -0.31351
   0.28153 -0.04721 -0.31426
   0.29810 -0.04717 -0.31468
   0.31475 -0.04699 -0.31400
   0.33145 -0.04670 -0.31335
   0.34811 -0.04629 -0.31228
   0.36473 -0.04576 -0.31063
   0.38133 -0.04510 -0.30794
   0.39793 -0.04431 -0.30437
   0.41453 -0.04339 -0.30008
   0.43111 -0.04234 -0.29471
   0.44765 -0.04116 -0.28839
   0.46414 -0.03985 -0.28088
   0.48059 -0.03840 -0.27238
   0.49701 -0.03680 -0.26258
   0.51348 -0.03504 -0.25177
   0.53008 -0.03313 -0.24031
   0.54687 -0.03109 -0.22871
   0.56382 -0.02896 -0.21737
   0.58089 -0.02675 -0.20650
   0.59806 -0.02449 -0.19616
   0.61529 -0.02221 -0.18644
   0.63255 -0.01994 -0.17731
   0.64979 -0.01769 -0.16874
   0.66698 -0.01547 -0.16065
   0.68409 -0.01330 -0.15303
   0.70109 -0.01119 -0.14583
   0.71802 -0.00917 -0.13898
   0.73488 -0.00723 -0.13246
   0.75168 -0.00538 -0.12622
   0.76841 -0.00365 -0.12025
   0.78504 -0.00203 -0.11457
   0.80157 -0.00054 -0.10917
   0.81800  0.00080 -0.10411
   0.83432  0.00198 -0.09948
   0.85054  0.00299 -0.09544
   0.86665  0.00381 -0.09223
   0.88262  0.00443 -0.09020
   0.89840  0.00486 -0.08985
   0.91391  0.00506 -0.09192
   0.92905  0.00502 -0.09739
   0.94370  0.00473 -0.10755
