#    s        x        y     Ue/Vinf    Dstar     Theta      Cf       H
   0.00000  1.00000  0.00000  1.00465  0.088848  0.016041 -0.000063     5.539
   0.00668  0.99360  0.00192  1.00630  0.085779  0.015846 -0.000063     5.413
   0.01807  0.98272  0.00530  1.00961  0.082848  0.015467 -0.000065     5.357
   0.03106  0.97032  0.00914  1.01362  0.079715  0.015024 -0.000067     5.306
   0.04516  0.95680  0.01317  1.01828  0.076603  0.014531 -0.000070     5.272
   0.06006  0.94246  0.01720  1.02357  0.073627  0.013995 -0.000073     5.261
   0.07565  0.92739  0.02118  1.02951  0.070821  0.013419 -0.000077     5.278
   0.09186  0.91167  0.02516  1.03614  0.068140  0.012805 -0.000081     5.321
   0.10852  0.89549  0.02915  1.04346  0.065537  0.012160 -0.000086     5.390
   0.12544  0.87905  0.03313  1.05145  0.063015  0.011490 -0.000092     5.484
   0.14250  0.86245  0.03708  1.06012  0.060579  0.010800 -0.000098     5.609
   0.15964  0.84577  0.04099  1.06954  0.058229  0.010091 -0.000105     5.770
   0.17681  0.82904  0.04484  1.07976  0.055963  0.009364 -0.000113     5.977
   0.19398  0.81229  0.04864  1.09089  0.053778  0.008618 -0.000122     6.240
   0.21115  0.79553  0.05238  1.10305  0.051670  0.007852 -0.000132     6.581
   0.22833  0.77875  0.05606  1.11642  0.049622  0.007063 -0.000146     7.026
   0.24546  0.76200  0.05967  1.13118  0.047620  0.006250 -0.000163     7.619
   0.26249  0.74535  0.06319  1.14757  0.045665  0.005411 -0.000187     8.439
   0.27941  0.72877  0.06660  1.16620  0.043753  0.004531 -0.000222     9.657
   0.29629  0.71222  0.06990  1.18808  0.041827  0.003582 -0.000279    11.678
   0.31313  0.69568  0.07308  1.21532  0.039787  0.002506 -0.000325    15.875
   0.32994  0.67915  0.07616  1.23553  0.037865  0.001797 -0.000558    21.076
   0.34670  0.66266  0.07911  1.23571  0.036250  0.001794 -0.000559    20.209
   0.36339  0.64620  0.08193  1.23584  0.034495  0.001792 -0.000561    19.245
   0.38005  0.62976  0.08462  1.23596  0.032662  0.001792 -0.000563    18.227
   0.39672  0.61329  0.08718  1.23607  0.030772  0.001792 -0.000564    17.173
   0.41338  0.59681  0.08962  1.23619  0.028844  0.001792 -0.000566    16.098
   0.42997  0.58038  0.09191  1.23632  0.026896  0.001792 -0.000569    15.012
   0.44649  0.56400  0.09406  1.23649  0.024967  0.001791 -0.000572    13.943
   0.46301  0.54760  0.09605  1.23672  0.023060  0.001789 -0.000576    12.893
   0.47954  0.53117  0.09790  1.23704  0.021183  0.001785 -0.000582    11.867
   0.49603  0.51477  0.09961  1.23747  0.019328  0.001780 -0.000589    10.859
   0.51242  0.49845  0.10115  1.23806  0.017539  0.001773 -0.000599     9.895
   0.52875  0.48218  0.10252  1.23890  0.015837  0.001762 -0.000612     8.988
   0.54509  0.46588  0.10371  1.24005  0.014218  0.001748 -0.000629     8.133
   0.56144  0.44957  0.10475  1.24160  0.012675  0.001730 -0.000653     7.324
   0.57774  0.43329  0.10561  1.24369  0.011223  0.001708 -0.000686     6.570
   0.59394  0.41711  0.10630  1.24648  0.009889  0.001681 -0.000729     5.884
   0.61007  0.40098  0.10679  1.25016  0.008682  0.001647 -0.000757     5.271
   0.62617  0.38489  0.10708  1.25495  0.007613  0.001608 -0.000717     4.736
   0.64227  0.36879  0.10718  1.26095  0.006674  0.001562 -0.000513     4.273
   0.65836  0.35270  0.10708  1.26803  0.005859  0.001511 -0.000074     3.877
   0.67432  0.33674  0.10680  1.27639  0.005147  0.001454  0.000640     3.539
   0.69010  0.32097  0.10629  1.28580  0.004575  0.001393  0.001512     3.285
   0.70583  0.30526  0.10554  1.29555  0.004132  0.001330  0.002410     3.107
   0.72167  0.28945  0.10454  1.30500  0.003788  0.001269  0.003245     2.985
   0.73747  0.27369  0.10335  1.31452  0.003459  0.001208  0.004279     2.864
   0.75302  0.25820  0.10195  1.32320  0.003172  0.001149  0.005394     2.761
   0.76841  0.24291  0.10027  1.32974  0.002963  0.001097  0.006263     2.700
   0.78386  0.22758  0.09831  1.33453  0.002804  0.001050  0.006894     2.670
   0.79934  0.21226  0.09610  1.33890  0.002645  0.001003  0.007634     2.636
   0.81467  0.19713  0.09366  1.34250  0.002488  0.000957  0.008481     2.600
   0.82983  0.18221  0.09095  1.34442  0.002357  0.000914  0.009170     2.580
   0.84493  0.16741  0.08797  1.34507  0.002247  0.000872  0.009675     2.576
   0.85995  0.15275  0.08473  1.34569  0.002127  0.000829  0.010343     2.566
   0.87475  0.13836  0.08125  1.34572  0.002007  0.000785  0.011085     2.556
   0.88915  0.12444  0.07757  1.34582  0.001856  0.000738  0.012530     2.515
   0.90314  0.11101  0.07364  1.34182  0.001757  0.000698  0.013164     2.517
   0.91683  0.09797  0.06946  1.33746  0.001662  0.000657  0.013677     2.530
   0.92993  0.08560  0.06517  1.33434  0.001535  0.000611  0.015039     2.514
   0.94206  0.07425  0.06087  1.32978  0.001382  0.000564  0.017786     2.451
   0.95332  0.06387  0.05649  1.31703  0.001302  0.000529  0.018492     2.462
   0.96371  0.05444  0.05215  1.30495  0.001235  0.000494  0.018555     2.500
   0.97301  0.04611  0.04801  1.29714  0.001128  0.000453  0.020431     2.489
   0.98119  0.03891  0.04412  1.28740  0.001017  0.000414  0.023282     2.456
   0.98837  0.03273  0.04046  1.27269  0.000932  0.000381  0.025375     2.445
   0.99470  0.02743  0.03701  1.25548  0.000844  0.000350  0.028581     2.413
   1.00030  0.02288  0.03375  1.23256  0.000781  0.000324  0.030453     2.409
   1.00527  0.01898  0.03066  1.20749  0.000711  0.000298  0.033673     2.382
   1.00973  0.01561  0.02774  1.17647  0.000658  0.000277  0.035643     2.376
   1.01375  0.01272  0.02495  1.14219  0.000603  0.000256  0.038423     2.358
   1.01739  0.01024  0.02228  1.10145  0.000554  0.000237  0.041155     2.337
   1.02073  0.00811  0.01971  1.05360  0.000514  0.000221  0.042830     2.327
   1.02380  0.00630  0.01724  0.99861  0.000473  0.000206  0.045463     2.296
   1.02664  0.00476  0.01485  0.93363  0.000445  0.000194  0.045422     2.289
   1.02926  0.00350  0.01255  0.86443  0.000420  0.000184  0.044610     2.288
   1.03171  0.00246  0.01033  0.78763  0.000391  0.000174  0.045314     2.248
   1.03400  0.00163  0.00819  0.70286  0.000383  0.000168  0.040271     2.275
   1.03618  0.00098  0.00612  0.61621  0.000358  0.000160  0.039360     2.230
   1.03826  0.00048  0.00410  0.52749  0.000353  0.000152  0.031387     2.321
   1.04024  0.00015  0.00214  0.42983  0.000301  0.000136  0.033236     2.209
   1.04215  0.00001  0.00024  0.30729  0.000304  0.000133  0.022192     2.275
   1.04400  0.00012 -0.00161  0.17712  0.000264  0.000118  0.015394     2.227
   1.04587  0.00052 -0.00343  0.02102  0.000276  0.000124  0.001735     2.230
   1.04780  0.00123 -0.00524 -0.13177  0.000276  0.000124  0.010904     2.230
   1.04986  0.00223 -0.00703 -0.27419  0.000303  0.000134  0.020308     2.251
   1.05205  0.00354 -0.00879 -0.39520  0.000333  0.000148  0.026519     2.255
   1.05438  0.00514 -0.01048 -0.49629  0.000370  0.000163  0.029451     2.274
   1.05689  0.00705 -0.01212 -0.57222  0.000426  0.000184  0.028439     2.312
   1.05960  0.00924 -0.01371 -0.63327  0.000474  0.000206  0.028440     2.307
   1.06254  0.01171 -0.01530 -0.68262  0.000533  0.000229  0.026560     2.334
   1.06576  0.01450 -0.01689 -0.72479  0.000586  0.000251  0.025695     2.333
   1.06931  0.01766 -0.01852 -0.76635  0.000627  0.000270  0.025710     2.320
   1.07328  0.02125 -0.02021 -0.80167  0.000693  0.000295  0.023555     2.353
   1.07773  0.02534 -0.02197 -0.83664  0.000738  0.000316  0.023508     2.335
   1.08275  0.03002 -0.02380 -0.86880  0.000802  0.000341  0.022051     2.354
