#    s        x        y     Ue/Vinf    Dstar     Theta      Cf       H
   0.00000  1.00000  0.00000  0.97568  0.077855  0.011493 -0.000079     6.774
   0.00668  0.99360  0.00192  0.97802  0.074356  0.011256 -0.000082     6.606
   0.01807  0.98272  0.00530  0.98277  0.071508  0.010797 -0.000086     6.623
   0.03106  0.97032  0.00914  0.98861  0.068577  0.010259 -0.000090     6.685
   0.04516  0.95680  0.01317  0.99548  0.065748  0.009656 -0.000096     6.809
   0.06006  0.94246  0.01720  1.00340  0.063107  0.008998 -0.000103     7.013
   0.07565  0.92739  0.02118  1.01245  0.060667  0.008289 -0.000111     7.319
   0.09186  0.91167  0.02516  1.02275  0.058370  0.007526 -0.000122     7.755
   0.10852  0.89549  0.02915  1.03442  0.056147  0.006716 -0.000136     8.360
   0.12544  0.87905  0.03313  1.04757  0.053979  0.005862 -0.000155     9.208
   0.14250  0.86245  0.03708  1.06267  0.051835  0.004949 -0.000183    10.473
   0.15964  0.84577  0.04099  1.08046  0.049667  0.003956 -0.000228    12.555
   0.17681  0.82904  0.04484  1.10257  0.047375  0.002824 -0.000267    16.773
   0.19398  0.81229  0.04864  1.12179  0.045131  0.001942 -0.000467    23.240
   0.21115  0.79553  0.05238  1.12191  0.043346  0.001940 -0.000468    22.339
   0.22833  0.77875  0.05606  1.12197  0.041392  0.001941 -0.000469    21.328
   0.24546  0.76200  0.05967  1.12201  0.039318  0.001942 -0.000469    20.241
   0.26249  0.74535  0.06319  1.12203  0.037176  0.001945 -0.000470    19.113
   0.27941  0.72877  0.06660  1.12204  0.035009  0.001948 -0.000470    17.974
   0.29629  0.71222  0.06990  1.12205  0.032832  0.001950 -0.000471    16.833
   0.31313  0.69568  0.07308  1.12208  0.030661  0.001953 -0.000472    15.702
   0.32994  0.67915  0.07616  1.12214  0.028509  0.001954 -0.000474    14.589
   0.34670  0.66266  0.07911  1.12224  0.026384  0.001955 -0.000477    13.498
   0.36339  0.64620  0.08193  1.12239  0.024306  0.001954 -0.000480    12.441
   0.38005  0.62976  0.08462  1.12264  0.022289  0.001951 -0.000485    11.425
   0.39672  0.61329  0.08718  1.12302  0.020342  0.001946 -0.000492    10.455
   0.41338  0.59681  0.08962  1.12355  0.018456  0.001938 -0.000500     9.524
   0.42997  0.58038  0.09191  1.12430  0.016649  0.001927 -0.000512     8.640
   0.44649  0.56400  0.09406  1.12533  0.014951  0.001912 -0.000527     7.818
   0.46301  0.54760  0.09605  1.12675  0.013360  0.001893 -0.000548     7.057
   0.47954  0.53117  0.09790  1.12865  0.011878  0.001869 -0.000576     6.354
   0.49603  0.51477  0.09961  1.13117  0.010497  0.001840 -0.000611     5.705
   0.51242  0.49845  0.10115  1.13447  0.009253  0.001805 -0.000623     5.127
   0.52875  0.48218  0.10252  1.13869  0.008163  0.001763 -0.000567     4.630
   0.54509  0.46588  0.10371  1.14387  0.007203  0.001715 -0.000373     4.200
   0.56144  0.44957  0.10475  1.14992  0.006371  0.001663  0.000001     3.831
   0.57774  0.43329  0.10561  1.15700  0.005660  0.001604  0.000550     3.528
   0.59394  0.41711  0.10630  1.16492  0.005074  0.001541  0.001215     3.293
   0.61007  0.40098  0.10679  1.17326  0.004590  0.001476  0.001951     3.110
   0.62617  0.38489  0.10708  1.18139  0.004204  0.001412  0.002678     2.977
   0.64227  0.36879  0.10718  1.18902  0.003887  0.001351  0.003381     2.877
   0.65836  0.35270  0.10708  1.19603  0.003613  0.001292  0.004092     2.795
   0.67432  0.33674  0.10680  1.20262  0.003348  0.001234  0.004939     2.712
   0.69010  0.32097  0.10629  1.20759  0.003139  0.001182  0.005674     2.655
   0.70583  0.30526  0.10554  1.21100  0.002971  0.001135  0.006280     2.617
   0.72167  0.28945  0.10454  1.21291  0.002843  0.001092  0.006684     2.603
   0.73747  0.27369  0.10335  1.21547  0.002668  0.001044  0.007519     2.557
   0.75302  0.25820  0.10195  1.21649  0.002504  0.000998  0.008440     2.510
   0.76841  0.24291  0.10027  1.21466  0.002385  0.000959  0.009062     2.487
   0.78386  0.22758  0.09831  1.21064  0.002303  0.000925  0.009320     2.491
   0.79934  0.21226  0.09610  1.20724  0.002184  0.000885  0.010036     2.468
   0.81467  0.19713  0.09366  1.20198  0.002075  0.000847  0.010713     2.450
   0.82983  0.18221  0.09095  1.19489  0.001974  0.000810  0.011364     2.436
   0.84493  0.16741  0.08797  1.18550  0.001897  0.000777  0.011656     2.442
   0.85995  0.15275  0.08473  1.17606  0.001802  0.000739  0.012228     2.437
   0.87475  0.13836  0.08125  1.16527  0.001708  0.000701  0.012821     2.435
   0.88915  0.12444  0.07757  1.15355  0.001584  0.000659  0.014155     2.402
   0.90314  0.11101  0.07364  1.13652  0.001501  0.000624  0.014685     2.404
   0.91683  0.09797  0.06946  1.11813  0.001417  0.000588  0.015175     2.412
   0.92993  0.08560  0.06517  1.09917  0.001319  0.000547  0.016054     2.410
   0.94206  0.07425  0.06087  1.07757  0.001187  0.000505  0.018503     2.353
   0.95332  0.06387  0.05649  1.04586  0.001121  0.000475  0.018895     2.360
   0.96371  0.05444  0.05215  1.01423  0.001053  0.000443  0.019179     2.377
   0.97301  0.04611  0.04801  0.98381  0.000968  0.000408  0.020281     2.374
   0.98119  0.03891  0.04412  0.95054  0.000877  0.000374  0.022193     2.348
   0.98837  0.03273  0.04046  0.91161  0.000810  0.000345  0.023087     2.346
   0.99470  0.02743  0.03701  0.86997  0.000740  0.000318  0.024539     2.329
   1.00030  0.02288  0.03375  0.82252  0.000679  0.000294  0.025634     2.314
   1.00527  0.01898  0.03066  0.76957  0.000627  0.000273  0.026288     2.301
   1.00973  0.01561  0.02774  0.71309  0.000585  0.000253  0.025865     2.311
   1.01375  0.01272  0.02495  0.65013  0.000527  0.000234  0.027548     2.256
   1.01739  0.01024  0.02228  0.57972  0.000510  0.000221  0.024103     2.311
   1.02073  0.00811  0.01971  0.50667  0.000450  0.000201  0.025575     2.238
   1.02380  0.00630  0.01724  0.41928  0.000437  0.000192  0.021028     2.276
   1.02664  0.00476  0.01485  0.32691  0.000403  0.000183  0.019047     2.199
   1.02926  0.00350  0.01255  0.23392  0.000409  0.000178  0.012302     2.294
   1.03171  0.00246  0.01033  0.13690  0.000335  0.000151  0.009343     2.228
   1.03400  0.00163  0.00819  0.01687  0.000346  0.000155  0.001113     2.230
   1.03618  0.00098  0.00612 -0.09227  0.000346  0.000155  0.006090     2.230
   1.03826  0.00048  0.00410 -0.21217  0.000313  0.000142  0.015740     2.210
   1.04024  0.00015  0.00214 -0.36278  0.000275  0.000125  0.030940     2.202
   1.04215  0.00001  0.00024 -0.52456  0.000267  0.000120  0.044755     2.232
   1.04400  0.00012 -0.00161 -0.68261  0.000265  0.000119  0.058954     2.226
   1.04587  0.00052 -0.00343 -0.84866  0.000260  0.000117  0.075118     2.221
   1.04780  0.00123 -0.00524 -0.96709  0.000306  0.000131  0.065040     2.341
   1.04986  0.00223 -0.00703 -1.06785  0.000321  0.000141  0.073267     2.271
   1.05205  0.00354 -0.00879 -1.14197  0.000375  0.000158  0.061230     2.367
   1.05438  0.00514 -0.01048 -1.18888  0.000427  0.000179  0.054769     2.390
   1.05689  0.00705 -0.01212 -1.21564  0.000498  0.000203  0.045107     2.451
   1.05960  0.00924 -0.01371 -1.22496  0.000586  0.000232  0.035773     2.523
   1.06254  0.01171 -0.01530 -1.22966  0.000661  0.000261  0.031498     2.534
   1.06576  0.01450 -0.01689 -1.23480  0.000726  0.000288  0.029128     2.523
   1.06931  0.01766 -0.01852 -1.23723  0.000807  0.000317  0.025634     2.545
   1.07328  0.02125 -0.02021 -1.24075  0.000873  0.000345  0.024089     2.533
   1.07773  0.02534 -0.02197 -1.24697  0.000929  0.000371  0.023458     2.504
   1.08275  0.03002 -0.02380 -1.25288  0.001000  0.000399  0.021896     2.505
   1.08845  0.03539 -0.02569 -1.25657  0.001089  0.000431  0.019730     2.525
   1.09493  0.04158 -0.02763 -1.26020  0.001173  0.000464  0.018326     2.527
   1.10237  0.04875 -0.02960 -1.26013  0.001294  0.000504  0.015924     2.565
   1.11095  0.05710 -0.03158 -1.25542  0.001451  0.000553  0.013214     2.625
   1.12083  0.06678 -0.03358 -1.24808  0.001621  0.000607  0.011131     2.671
   1.13204  0.07781 -0.03556 -1.24047  0.001782  0.000663  0.009869     2.687
   1.14448  0.09010 -0.03747 -1.23191  0.001963  0.000723  0.008616     2.714
   1.15809  0.10359 -0.03926 -1.22323  0.002145  0.000785  0.007653     2.732
   1.17266  0.11806 -0.04096 -1.21538  0.002313  0.000846  0.007031     2.734
   1.18781  0.13314 -0.04249 -1.20990  0.002435  0.000900  0.006903     2.704
   1.20335  0.14862 -0.04385 -1.20473  0.002577  0.000955  0.006529     2.699
   1.21923  0.16445 -0.04503 -1.19953  0.002733  0.001009  0.006074     2.707
   1.23540  0.18059 -0.04604 -1.19464  0.002882  0.001062  0.005696     2.713
   1.25175  0.19691 -0.04691 -1.19078  0.003003  0.001111  0.005522     2.702
   1.26813  0.21328 -0.04763 -1.18723  0.003126  0.001159  0.005318     2.698
   1.28457  0.22971 -0.04819 -1.18366  0.003257  0.001206  0.005064     2.701
   1.30115  0.24629 -0.04860 -1.17977  0.003405  0.001254  0.004743     2.716
   1.31783  0.26296 -0.04890 -1.17616  0.003540  0.001300  0.004508     2.723
   1.33448  0.27961 -0.04908 -1.17338  0.003640  0.001342  0.004427     2.713
   1.35110  0.29624 -0.04912 -1.16970  0.003794  0.001388  0.004130     2.733
   1.36778  0.31291 -0.04903 -1.16608  0.003940  0.001433  0.003884     2.749
   1.38450  0.32963 -0.04882 -1.16227  0.004096  0.001479  0.003626     2.770
   1.40120  0.34633 -0.04849 -1.15840  0.004255  0.001525  0.003384     2.791
   1.41786  0.36298 -0.04803 -1.15404  0.004447  0.001573  0.003072     2.827
   1.43449  0.37961 -0.04745 -1.14934  0.004662  0.001623  0.002740     2.873
   1.45114  0.39623 -0.04673 -1.14417  0.004918  0.001675  0.002361     2.935
   1.46777  0.41285 -0.04588 -1.13856  0.005224  0.001731  0.001942     3.019
   1.48439  0.42943 -0.04489 -1.13274  0.005581  0.001787  0.001515     3.123
   1.50097  0.44597 -0.04378 -1.12676  0.006020  0.001846  0.001060     3.262
   1.51751  0.46247 -0.04253 -1.12093  0.006547  0.001903  0.000617     3.440
   1.53401  0.47892 -0.04112 -1.11552  0.007192  0.001958  0.000203     3.674
