#    s        x        y     Ue/Vinf    Dstar     Theta      Cf       H
   0.00000  1.00000  0.00000  0.97217  0.070753  0.013383 -0.000041     5.287
   0.00667  0.99364  0.00201  0.97395  0.067508  0.013208 -0.000035     5.111
   0.01801  0.98283  0.00544  0.97761  0.064654  0.012864 -0.000031     5.026
   0.03089  0.97055  0.00931  0.98206  0.061679  0.012462 -0.000026     4.949
   0.04491  0.95712  0.01335  0.98728  0.058784  0.012014 -0.000022     4.893
   0.05974  0.94286  0.01740  0.99322  0.056068  0.011530 -0.000020     4.863
   0.07527  0.92786  0.02141  0.99994  0.053564  0.011009 -0.000019     4.865
   0.09142  0.91220  0.02541  1.00746  0.051222  0.010456 -0.000022     4.899
   0.10802  0.89609  0.02942  1.01577  0.049002  0.009879 -0.000029     4.960
   0.12488  0.87971  0.03341  1.02485  0.046897  0.009282 -0.000039     5.053
   0.14188  0.86318  0.03738  1.03474  0.044907  0.008669 -0.000053     5.180
   0.15896  0.84656  0.04130  1.04551  0.043025  0.008040 -0.000071     5.352
   0.17607  0.82989  0.04517  1.05725  0.041249  0.007396 -0.000090     5.577
   0.19318  0.81321  0.04899  1.07006  0.039570  0.006737 -0.000110     5.874
   0.21029  0.79652  0.05273  1.08409  0.037982  0.006062 -0.000128     6.266
   0.22743  0.77978  0.05643  1.09952  0.036463  0.005370 -0.000146     6.790
   0.24453  0.76308  0.06007  1.11647  0.034982  0.004663 -0.000167     7.502
   0.26151  0.74647  0.06361  1.13517  0.033545  0.003942 -0.000199     8.509
   0.27839  0.72994  0.06704  1.15601  0.032112  0.003197 -0.000260    10.043
   0.29522  0.71344  0.07036  1.17854  0.030732  0.002473 -0.000323    12.427
   0.31203  0.69694  0.07357  1.20853  0.029127  0.001666 -0.000459    17.485
   0.32881  0.68046  0.07667  1.20880  0.027877  0.001661 -0.000462    16.783
   0.34552  0.66401  0.07965  1.20902  0.026462  0.001658 -0.000465    15.959
   0.36216  0.64761  0.08250  1.20921  0.024953  0.001656 -0.000468    15.068
   0.37877  0.63123  0.08521  1.20941  0.023401  0.001654 -0.000471    14.149
   0.39539  0.61480  0.08779  1.20964  0.021819  0.001652 -0.000475    13.211
   0.41202  0.59836  0.09025  1.20991  0.020213  0.001649 -0.000480    12.259
   0.42857  0.58198  0.09257  1.21024  0.018608  0.001645 -0.000487    11.312
   0.44503  0.56566  0.09473  1.21069  0.017038  0.001640 -0.000495    10.391
   0.46148  0.54933  0.09674  1.21130  0.015522  0.001632 -0.000505     9.509
   0.47798  0.53293  0.09860  1.21214  0.014051  0.001622 -0.000519     8.661
   0.49446  0.51655  0.10033  1.21325  0.012617  0.001610 -0.000538     7.838
   0.51082  0.50026  0.10190  1.21475  0.011262  0.001594 -0.000563     7.066
   0.52710  0.48404  0.10328  1.21677  0.010012  0.001574 -0.000595     6.362
   0.54339  0.46779  0.10449  1.21947  0.008870  0.001549 -0.000619     5.727
   0.55971  0.45151  0.10554  1.22303  0.007828  0.001519 -0.000604     5.154
   0.57600  0.43525  0.10643  1.22761  0.006876  0.001483 -0.000483     4.636
   0.59218  0.41907  0.10713  1.23327  0.006046  0.001443 -0.000199     4.191
   0.60829  0.40298  0.10765  1.23982  0.005340  0.001399  0.000248     3.818
   0.62434  0.38693  0.10796  1.24753  0.004757  0.001349  0.000809     3.527
   0.64042  0.37085  0.10808  1.25616  0.004275  0.001295  0.001444     3.300
   0.65651  0.35476  0.10800  1.26522  0.003878  0.001240  0.002116     3.127
   0.67249  0.33878  0.10774  1.27447  0.003524  0.001185  0.002901     2.975
   0.68825  0.32303  0.10727  1.28316  0.003229  0.001131  0.003713     2.855
   0.70393  0.30737  0.10654  1.29036  0.003011  0.001083  0.004359     2.780
   0.71975  0.29158  0.10557  1.29597  0.002858  0.001040  0.004770     2.747
   0.73559  0.27578  0.10439  1.30212  0.002671  0.000994  0.005490     2.687
   0.75115  0.26028  0.10302  1.30786  0.002473  0.000947  0.006482     2.611
   0.76650  0.24502  0.10139  1.31044  0.002341  0.000909  0.007124     2.575
   0.78192  0.22972  0.09944  1.31086  0.002249  0.000875  0.007446     2.570
   0.79744  0.21436  0.09725  1.31126  0.002147  0.000840  0.007892     2.557
   0.81279  0.19920  0.09484  1.31187  0.002020  0.000801  0.008714     2.521
   0.82793  0.18429  0.09217  1.30971  0.001929  0.000768  0.009197     2.513
   0.84302  0.16950  0.08922  1.30677  0.001839  0.000734  0.009680     2.505
   0.85806  0.15481  0.08599  1.30265  0.001761  0.000701  0.009989     2.513
   0.87291  0.14036  0.08253  1.29918  0.001661  0.000664  0.010689     2.502
   0.88737  0.12638  0.07886  1.29501  0.001540  0.000625  0.011931     2.466
   0.90140  0.11290  0.07496  1.28663  0.001449  0.000590  0.012760     2.454
   0.91519  0.09977  0.07076  1.27560  0.001389  0.000559  0.012738     2.486
   0.92848  0.08721  0.06643  1.26751  0.001287  0.000520  0.013828     2.476
   0.94079  0.07568  0.06209  1.25773  0.001153  0.000479  0.016434     2.408
   0.95221  0.06515  0.05767  1.23801  0.001079  0.000449  0.017375     2.402
   0.96284  0.05550  0.05322  1.21656  0.001032  0.000422  0.017070     2.444
   0.97241  0.04692  0.04898  1.20053  0.000956  0.000389  0.018001     2.458
   0.98081  0.03952  0.04501  1.18499  0.000857  0.000354  0.020545     2.422
   0.98816  0.03319  0.04127  1.16296  0.000777  0.000324  0.022841     2.398
   0.99463  0.02777  0.03774  1.13603  0.000714  0.000299  0.024508     2.390
   1.00034  0.02313  0.03441  1.10579  0.000649  0.000275  0.027008     2.364
   1.00542  0.01915  0.03125  1.06882  0.000595  0.000254  0.029066     2.343
   1.00996  0.01574  0.02825  1.02704  0.000556  0.000237  0.029812     2.351
   1.01405  0.01281  0.02541  0.98371  0.000509  0.000218  0.031802     2.334
   1.01775  0.01030  0.02269  0.93131  0.000462  0.000202  0.034578     2.290
   1.02112  0.00816  0.02007  0.86933  0.000441  0.000191  0.033332     2.313
   1.02423  0.00634  0.01756  0.80590  0.000402  0.000176  0.035104     2.280
   1.02710  0.00481  0.01513  0.73164  0.000379  0.000166  0.033870     2.280
   1.02975  0.00353  0.01281  0.64930  0.000353  0.000158  0.033954     2.238
   1.03221  0.00250  0.01057  0.56008  0.000348  0.000154  0.029162     2.261
   1.03452  0.00166  0.00842  0.47846  0.000325  0.000141  0.026438     2.300
   1.03670  0.00100  0.00634  0.37608  0.000291  0.000134  0.026074     2.168
   1.03878  0.00049  0.00433  0.26753  0.000328  0.000144  0.015718     2.286
   1.04077  0.00014  0.00237  0.17455  0.000268  0.000119  0.013926     2.249
   1.04268 -0.00001  0.00047  0.03718  0.000232  0.000104  0.005973     2.230
   1.04452  0.00009 -0.00138 -0.12396  0.000232  0.000104  0.006088     2.230
   1.04638  0.00049 -0.00318 -0.27944  0.000238  0.000107  0.017387     2.235
   1.04830  0.00119 -0.00498 -0.41577  0.000261  0.000116  0.025080     2.260
   1.05035  0.00220 -0.00676 -0.54375  0.000271  0.000121  0.032702     2.237
   1.05254  0.00351 -0.00851 -0.65307  0.000303  0.000132  0.034738     2.291
   1.05487  0.00512 -0.01021 -0.73443  0.000343  0.000148  0.033763     2.310
   1.05738  0.00701 -0.01184 -0.79780  0.000386  0.000166  0.032866     2.329
   1.06008  0.00920 -0.01343 -0.84148  0.000446  0.000188  0.028483     2.377
   1.06301  0.01168 -0.01499 -0.87651  0.000495  0.000209  0.027256     2.371
   1.06622  0.01448 -0.01656 -0.90736  0.000545  0.000229  0.025450     2.377
   1.06978  0.01766 -0.01815 -0.93188  0.000607  0.000253  0.023005     2.403
   1.07377  0.02129 -0.01981 -0.95440  0.000661  0.000275  0.021744     2.399
   1.07825  0.02543 -0.02154 -0.97738  0.000710  0.000297  0.021004     2.389
   1.08332  0.03017 -0.02333 -0.99971  0.000764  0.000320  0.019913     2.391
   1.08907  0.03561 -0.02519 -1.02323  0.000812  0.000341  0.019394     2.380
   1.09564  0.04190 -0.02708 -1.04151  0.000895  0.000370  0.017240     2.419
   1.10320  0.04922 -0.02900 -1.05466  0.000993  0.000404  0.015258     2.454
   1.11196  0.05776 -0.03093 -1.06308  0.001108  0.000445  0.013270     2.490
   1.12207  0.06768 -0.03288 -1.06814  0.001234  0.000490  0.011678     2.517
   1.13350  0.07895 -0.03481 -1.07376  0.001338  0.000534  0.010947     2.507
   1.14613  0.09144 -0.03664 -1.07803  0.001461  0.000580  0.009944     2.518
   1.15994  0.10515 -0.03835 -1.07867  0.001620  0.000633  0.008614     2.557
   1.17469  0.11981 -0.03996 -1.08137  0.001720  0.000679  0.008337     2.533
   1.18993  0.13498 -0.04141 -1.08463  0.001820  0.000722  0.008014     2.521
   1.20552  0.15051 -0.04267 -1.08689  0.001936  0.000766  0.007483     2.528
   1.22143  0.16639 -0.04375 -1.08845  0.002052  0.000809  0.007008     2.536
   1.23764  0.18258 -0.04467 -1.08906  0.002175  0.000853  0.006516     2.550
   1.25400  0.19892 -0.04546 -1.09075  0.002261  0.000891  0.006359     2.537
   1.27036  0.21526 -0.04609 -1.09237  0.002349  0.000928  0.006162     2.532
   1.28677  0.23166 -0.04656 -1.09296  0.002459  0.000966  0.005811     2.544
   1.30335  0.24824 -0.04689 -1.09296  0.002571  0.001005  0.005468     2.558
   1.32002  0.26491 -0.04711 -1.09337  0.002661  0.001041  0.005293     2.557
   1.33663  0.28153 -0.04721 -1.09413  0.002738  0.001074  0.005180     2.550
   1.35321  0.29810 -0.04717 -1.09391  0.002842  0.001110  0.004921     2.562
   1.36986  0.31475 -0.04699 -1.09332  0.002951  0.001146  0.004662     2.576
   1.38656  0.33145 -0.04670 -1.09264  0.003053  0.001181  0.004455     2.585
   1.40323  0.34811 -0.04629 -1.09177  0.003155  0.001216  0.004261     2.595
   1.41985  0.36473 -0.04576 -1.09046  0.003267  0.001251  0.004034     2.610
   1.43647  0.38133 -0.04510 -1.08849  0.003396  0.001289  0.003760     2.634
   1.45309  0.39793 -0.04431 -1.08583  0.003546  0.001330  0.003454     2.667
   1.46972  0.41453 -0.04339 -1.08266  0.003709  0.001371  0.003142     2.705
   1.48633  0.43111 -0.04234 -1.07875  0.003904  0.001416  0.002784     2.757
   1.50291  0.44765 -0.04116 -1.07429  0.004125  0.001464  0.002415     2.818
   1.51945  0.46414 -0.03985 -1.06899  0.004408  0.001515  0.001978     2.909
   1.53596  0.48059 -0.03840 -1.06322  0.004745  0.001569  0.001527     3.023
   1.55247  0.49701 -0.03680 -1.05698  0.005191  0.001627  0.001025     3.191
   1.56903  0.51348 -0.03504 -1.05084  0.005748  0.001684  0.000541     3.414
   1.58574  0.53008 -0.03313 -1.04531  0.006425  0.001736  0.000125     3.700
   1.60264  0.54687 -0.03109 -1.04058  0.007207  0.001783 -0.000172     4.042
   1.61973  0.56382 -0.02896 -1.03649  0.008064  0.001825 -0.000338     4.418
   1.63695  0.58089 -0.02675 -1.03295  0.008984  0.001864 -0.000407     4.819
   1.65426  0.59806 -0.02449 -1.02998  0.009947  0.001899 -0.000418     5.239
   1.67164  0.61529 -0.02221 -1.02750  0.010924  0.001930 -0.000408     5.661
   1.68905  0.63255 -0.01994 -1.02540  0.011893  0.001958 -0.000391     6.075
   1.70644  0.64979 -0.01769 -1.02358  0.012846  0.001983 -0.000376     6.477
   1.72377  0.66698 -0.01547 -1.02201  0.013763  0.002007 -0.000364     6.859
   1.74101  0.68409 -0.01330 -1.02061  0.014635  0.002029 -0.000354     7.214
   1.75815  0.70109 -0.01119 -1.01933  0.015447  0.002050 -0.000346     7.536
   1.77520  0.71802 -0.00917 -1.01813  0.016176  0.002071 -0.000339     7.812
   1.79217  0.73488 -0.00723 -1.01698  0.016821  0.002091 -0.000333     8.044
   1.80907  0.75168 -0.00538 -1.01586  0.017365  0.002112 -0.000328     8.223
