#    s        x        y     Ue/Vinf    Dstar     Theta      Cf       H
   0.00000  1.00000  0.00000  0.93854  0.054264  0.012631 -0.000038     4.296
   0.00667  0.99364  0.00201  0.94075  0.051436  0.012448 -0.000028     4.132
   0.01801  0.98283  0.00544  0.94569  0.048900  0.012057 -0.000023     4.056
   0.03089  0.97055  0.00931  0.95189  0.046310  0.011592 -0.000019     3.995
   0.04491  0.95712  0.01335  0.95947  0.043882  0.011055 -0.000017     3.970
   0.05974  0.94286  0.01740  0.96850  0.041719  0.010453 -0.000020     3.991
   0.07527  0.92786  0.02141  0.97909  0.039850  0.009790 -0.000031     4.071
   0.09142  0.91220  0.02541  0.99133  0.038220  0.009071 -0.000049     4.214
   0.10802  0.89609  0.02942  1.00523  0.036774  0.008308 -0.000072     4.427
   0.12488  0.87971  0.03341  1.02077  0.035485  0.007511 -0.000097     4.724
   0.14188  0.86318  0.03738  1.03807  0.034331  0.006686 -0.000120     5.134
   0.15896  0.84656  0.04130  1.05737  0.033280  0.005833 -0.000140     5.705
   0.17607  0.82989  0.04517  1.07908  0.032297  0.004947 -0.000160     6.528
   0.19318  0.81321  0.04899  1.10393  0.031331  0.004017 -0.000191     7.799
   0.21029  0.79652  0.05273  1.13390  0.030289  0.002997 -0.000252    10.106
   0.22743  0.77978  0.05643  1.17326  0.028986  0.001789 -0.000419    16.199
   0.24453  0.76308  0.06007  1.17369  0.028085  0.001780 -0.000421    15.775
   0.26151  0.74647  0.06361  1.17402  0.026944  0.001774 -0.000424    15.187
   0.27839  0.72994  0.06704  1.17431  0.025659  0.001769 -0.000427    14.502
   0.29522  0.71344  0.07036  1.17459  0.024283  0.001765 -0.000429    13.755
   0.31203  0.69694  0.07357  1.17487  0.022842  0.001761 -0.000432    12.968
   0.32881  0.68046  0.07667  1.17517  0.021361  0.001757 -0.000436    12.155
   0.34552  0.66401  0.07965  1.17552  0.019862  0.001753 -0.000440    11.331
   0.36216  0.64761  0.08250  1.17596  0.018369  0.001747 -0.000445    10.513
   0.37877  0.63123  0.08521  1.17651  0.016904  0.001740 -0.000452     9.715
   0.39539  0.61480  0.08779  1.17723  0.015477  0.001731 -0.000461     8.942
   0.41202  0.59836  0.09025  1.17815  0.014075  0.001719 -0.000472     8.186
   0.42857  0.58198  0.09257  1.17934  0.012725  0.001705 -0.000487     7.462
   0.44503  0.56566  0.09473  1.18089  0.011452  0.001688 -0.000507     6.785
   0.46148  0.54933  0.09674  1.18292  0.010274  0.001666 -0.000533     6.166
