#    s        x        y     Ue/Vinf    Dstar     Theta      Cf       H
   0.00000  1.00000  0.00000  0.94164  0.057825  0.014317 -0.000018     4.039
   0.00667  0.99364  0.00201  0.94309  0.054826  0.014186 -0.000003     3.865
   0.01801  0.98283  0.00544  0.94673  0.052069  0.013873  0.000009     3.753
   0.03089  0.97055  0.00931  0.95132  0.049214  0.013496  0.000023     3.647
   0.04491  0.95712  0.01335  0.95699  0.046480  0.013053  0.000038     3.561
   0.05974  0.94286  0.01740  0.96384  0.043979  0.012548  0.000050     3.505
   0.07527  0.92786  0.02141  0.97194  0.041755  0.011984  0.000057     3.484
   0.09142  0.91220  0.02541  0.98131  0.039763  0.011369  0.000057     3.498
   0.10802  0.89609  0.02942  0.99195  0.037963  0.010711  0.000051     3.544
   0.12488  0.87971  0.03341  1.00392  0.036342  0.010017  0.000037     3.628
   0.14188  0.86318  0.03738  1.01731  0.034892  0.009289  0.000014     3.756
   0.15896  0.84656  0.04130  1.03218  0.033597  0.008533 -0.000018     3.937
   0.17607  0.82989  0.04517  1.04857  0.032448  0.007757 -0.000057     4.183
   0.19318  0.81321  0.04899  1.06649  0.031425  0.006966 -0.000097     4.511
   0.21029  0.79652  0.05273  1.08615  0.030509  0.006162 -0.000133     4.951
   0.22743  0.77978  0.05643  1.10787  0.029665  0.005338 -0.000161     5.557
   0.24453  0.76308  0.06007  1.13209  0.028842  0.004493 -0.000186     6.420
   0.26151  0.74647  0.06361  1.15967  0.028007  0.003611 -0.000224     7.755
   0.27839  0.72994  0.06704  1.19254  0.027092  0.002659 -0.000298    10.189
   0.29522  0.71344  0.07036  1.22855  0.026020  0.001730 -0.000455    15.040
   0.31203  0.69694  0.07357  1.22908  0.025215  0.001720 -0.000459    14.660
   0.32881  0.68046  0.07667  1.22953  0.024187  0.001712 -0.000462    14.125
   0.34552  0.66401  0.07965  1.22993  0.023012  0.001706 -0.000466    13.488
   0.36216  0.64761  0.08250  1.23032  0.021750  0.001700 -0.000469    12.791
   0.37877  0.63123  0.08521  1.23074  0.020437  0.001695 -0.000474    12.060
   0.39539  0.61480  0.08779  1.23121  0.019092  0.001689 -0.000479    11.307
   0.41202  0.59836  0.09025  1.23174  0.017718  0.001682 -0.000485    10.536
   0.42857  0.58198  0.09257  1.23238  0.016336  0.001674 -0.000492     9.759
   0.44503  0.56566  0.09473  1.23317  0.014983  0.001664 -0.000502     9.003
   0.46148  0.54933  0.09674  1.23419  0.013678  0.001652 -0.000514     8.277
   0.47798  0.53293  0.09860  1.23549  0.012411  0.001638 -0.000529     7.577
   0.49446  0.51655  0.10033  1.23715  0.011179  0.001621 -0.000550     6.897
   0.51082  0.50026  0.10190  1.23927  0.010006  0.001600 -0.000579     6.253
   0.52710  0.48404  0.10328  1.24201  0.008940  0.001575 -0.000610     5.675
   0.54339  0.46779  0.10449  1.24553  0.007975  0.001546 -0.000622     5.159
   0.55971  0.45151  0.10554  1.24993  0.007095  0.001512 -0.000581     4.693
   0.57600  0.43525  0.10643  1.25529  0.006288  0.001473 -0.000418     4.269
   0.59218  0.41907  0.10713  1.26148  0.005594  0.001431 -0.000100     3.909
   0.60829  0.40298  0.10765  1.26864  0.004999  0.001384  0.000372     3.611
   0.62434  0.38693  0.10796  1.27667  0.004512  0.001334  0.000936     3.382
   0.64042  0.37085  0.10808  1.28526  0.004104  0.001282  0.001564     3.202
   0.65651  0.35476  0.10800  1.29397  0.003766  0.001229  0.002211     3.064
   0.67249  0.33878  0.10774  1.30278  0.003454  0.001176  0.002971     2.937
   0.68825  0.32303  0.10727  1.31119  0.003177  0.001124  0.003810     2.826
   0.70393  0.30737  0.10654  1.31771  0.002988  0.001080  0.004396     2.768
   0.71975  0.29158  0.10557  1.32301  0.002845  0.001039  0.004808     2.739
   0.73559  0.27578  0.10439  1.32894  0.002667  0.000994  0.005522     2.683
   0.75115  0.26028  0.10302  1.33437  0.002483  0.000949  0.006454     2.616
   0.76650  0.24502  0.10139  1.33729  0.002345  0.000911  0.007169     2.575
   0.78192  0.22972  0.09944  1.33748  0.002264  0.000879  0.007419     2.577
   0.79744  0.21436  0.09725  1.33821  0.002162  0.000843  0.007888     2.564
   0.81279  0.19920  0.09484  1.33909  0.002036  0.000805  0.008706     2.529
   0.82793  0.18429  0.09217  1.33734  0.001946  0.000772  0.009181     2.520
   0.84302  0.16950  0.08922  1.33478  0.001860  0.000739  0.009628     2.517
   0.85806  0.15481  0.08599  1.33153  0.001778  0.000705  0.010003     2.521
   0.87291  0.14036  0.08253  1.32857  0.001681  0.000669  0.010653     2.513
   0.88737  0.12638  0.07886  1.32540  0.001557  0.000629  0.011955     2.474
   0.90140  0.11290  0.07496  1.31781  0.001468  0.000596  0.012713     2.465
   0.91519  0.09977  0.07076  1.30804  0.001409  0.000564  0.012704     2.498
   0.92848  0.08721  0.06643  1.30135  0.001308  0.000525  0.013717     2.491
   0.94079  0.07568  0.06209  1.29372  0.001168  0.000483  0.016465     2.418
   0.95221  0.06515  0.05767  1.27569  0.001093  0.000453  0.017492     2.410
   0.96284  0.05550  0.05322  1.25581  0.001049  0.000427  0.017078     2.458
   0.97241  0.04692  0.04898  1.24214  0.000976  0.000393  0.017730     2.481
   0.98081  0.03952  0.04501  1.23016  0.000866  0.000357  0.020873     2.429
   0.98816  0.03319  0.04127  1.21000  0.000792  0.000328  0.022797     2.415
   0.99463  0.02777  0.03774  1.18632  0.000721  0.000301  0.025114     2.393
   1.00034  0.02313  0.03441  1.15751  0.000660  0.000278  0.027202     2.375
   1.00542  0.01915  0.03125  1.12441  0.000610  0.000257  0.028783     2.369
   1.00996  0.01574  0.02825  1.08784  0.000558  0.000237  0.031062     2.349
   1.01405  0.01281  0.02541  1.04555  0.000517  0.000220  0.032235     2.348
   1.01775  0.01030  0.02269  0.99744  0.000466  0.000203  0.035675     2.300
   1.02112  0.00816  0.02007  0.93636  0.000439  0.000192  0.035831     2.291
   1.02423  0.00634  0.01756  0.87377  0.000418  0.000181  0.034266     2.317
   1.02710  0.00481  0.01513  0.80830  0.000379  0.000167  0.036524     2.271
   1.02975  0.00353  0.01281  0.72720  0.000359  0.000160  0.035257     2.252
   1.03221  0.00250  0.01057  0.64238  0.000348  0.000154  0.031849     2.261
   1.03452  0.00166  0.00842  0.56050  0.000331  0.000145  0.028614     2.287
   1.03670  0.00100  0.00634  0.46569  0.000301  0.000137  0.028182     2.203
   1.03878  0.00049  0.00433  0.36100  0.000313  0.000138  0.019868     2.266
   1.04077  0.00014  0.00237  0.26496  0.000275  0.000121  0.016575     2.266
   1.04268 -0.00001  0.00047  0.13800  0.000240  0.000108  0.010217     2.230
   1.04452  0.00009 -0.00138 -0.01203  0.000240  0.000108  0.000892     2.230
   1.04638  0.00049 -0.00318 -0.16919  0.000232  0.000104  0.012981     2.228
   1.04830  0.00119 -0.00498 -0.31780  0.000252  0.000112  0.021953     2.253
   1.05035  0.00220 -0.00676 -0.44578  0.000275  0.000122  0.028187     2.254
   1.05254  0.00351 -0.00851 -0.56011  0.000297  0.000131  0.032598     2.261
   1.05487  0.00512 -0.01021 -0.65007  0.000337  0.000146  0.032046     2.304
   1.05738  0.00701 -0.01184 -0.71827  0.000380  0.000164  0.030979     2.318
   1.06008  0.00920 -0.01343 -0.76969  0.000433  0.000184  0.028339     2.348
   1.06301  0.01168 -0.01499 -0.80686  0.000493  0.000207  0.025382     2.376
   1.06622  0.01448 -0.01656 -0.84569  0.000522  0.000224  0.026293     2.329
   1.06978  0.01766 -0.01815 -0.87456  0.000594  0.000248  0.022402     2.395
   1.07377  0.02129 -0.01981 -0.89993  0.000646  0.000271  0.021384     2.386
   1.07825  0.02543 -0.02154 -0.92629  0.000693  0.000292  0.020812     2.372
   1.08332  0.03017 -0.02333 -0.95394  0.000737  0.000312  0.020346     2.361
   1.08907  0.03561 -0.02519 -0.97830  0.000803  0.000337  0.018737     2.384
   1.09564  0.04190 -0.02708 -0.99917  0.000876  0.000364  0.017200     2.404
   1.10320  0.04922 -0.02900 -1.01649  0.000962  0.000397  0.015585     2.426
   1.11196  0.05776 -0.03093 -1.02658  0.001088  0.000438  0.013145     2.481
   1.12207  0.06768 -0.03288 -1.03472  0.001199  0.000482  0.011910     2.490
   1.13350  0.07895 -0.03481 -1.04281  0.001304  0.000525  0.011089     2.485
   1.14613  0.09144 -0.03664 -1.04858  0.001432  0.000572  0.009960     2.503
   1.15994  0.10515 -0.03835 -1.05123  0.001580  0.000624  0.008754     2.534
   1.17469  0.11981 -0.03996 -1.05569  0.001679  0.000669  0.008487     2.511
   1.18993  0.13498 -0.04141 -1.05972  0.001789  0.000713  0.008011     2.509
   1.20552  0.15051 -0.04267 -1.06362  0.001891  0.000755  0.007631     2.506
   1.22143  0.16639 -0.04375 -1.06596  0.002013  0.000799  0.007069     2.521
   1.23764  0.18258 -0.04467 -1.06759  0.002131  0.000842  0.006613     2.531
   1.25400  0.19892 -0.04546 -1.06995  0.002219  0.000880  0.006429     2.522
   1.27036  0.21526 -0.04609 -1.07203  0.002311  0.000917  0.006197     2.520
   1.28677  0.23166 -0.04656 -1.07349  0.002411  0.000954  0.005907     2.526
   1.30335  0.24824 -0.04689 -1.07404  0.002524  0.000993  0.005551     2.542
   1.32002  0.26491 -0.04711 -1.07479  0.002619  0.001029  0.005342     2.544
   1.33663  0.28153 -0.04721 -1.07582  0.002699  0.001063  0.005213     2.540
   1.35321  0.29810 -0.04717 -1.07609  0.002799  0.001098  0.004974     2.549
   1.36986  0.31475 -0.04699 -1.07583  0.002906  0.001134  0.004718     2.563
   1.38656  0.33145 -0.04670 -1.07540  0.003009  0.001169  0.004503     2.573
   1.40323  0.34811 -0.04629 -1.07479  0.003110  0.001204  0.004307     2.583
   1.41985  0.36473 -0.04576 -1.07368  0.003223  0.001240  0.004078     2.599
   1.43647  0.38133 -0.04510 -1.07187  0.003354  0.001278  0.003802     2.623
   1.45309  0.39793 -0.04431 -1.06945  0.003500  0.001318  0.003505     2.654
   1.46972  0.41453 -0.04339 -1.06639  0.003665  0.001361  0.003183     2.693
   1.48633  0.43111 -0.04234 -1.06263  0.003857  0.001406  0.002833     2.743
   1.50291  0.44765 -0.04116 -1.05825  0.004077  0.001454  0.002463     2.805
   1.51945  0.46414 -0.03985 -1.05304  0.004355  0.001506  0.002032     2.892
   1.53596  0.48059 -0.03840 -1.04724  0.004695  0.001561  0.001573     3.008
   1.55247  0.49701 -0.03680 -1.04096  0.005140  0.001620  0.001068     3.174
   1.56903  0.51348 -0.03504 -1.03477  0.005695  0.001678  0.000580     3.394
