#    s        x        y     Ue/Vinf    Dstar     Theta      Cf       H
   0.00000  1.00000  0.00000  0.94349  0.058632  0.014245 -0.000024     4.116
   0.00667  0.99364  0.00201  0.94499  0.055615  0.014110 -0.000011     3.942
   0.01801  0.98283  0.00544  0.94866  0.052854  0.013791 -0.000000     3.832
   0.03089  0.97055  0.00931  0.95326  0.049995  0.013411  0.000012     3.728
   0.04491  0.95712  0.01335  0.95890  0.047255  0.012969  0.000025     3.644
   0.05974  0.94286  0.01740  0.96566  0.044746  0.012467  0.000035     3.589
   0.07527  0.92786  0.02141  0.97365  0.042510  0.011906  0.000040     3.570
   0.09142  0.91220  0.02541  0.98292  0.040499  0.011293  0.000040     3.586
   0.10802  0.89609  0.02942  0.99349  0.038675  0.010635  0.000033     3.637
   0.12488  0.87971  0.03341  1.00537  0.037026  0.009941  0.000018     3.725
   0.14188  0.86318  0.03738  1.01860  0.035543  0.009216 -0.000004     3.857
   0.15896  0.84656  0.04130  1.03326  0.034213  0.008465 -0.000034     4.042
   0.17607  0.82989  0.04517  1.04936  0.033025  0.007696 -0.000069     4.291
   0.19318  0.81321  0.04899  1.06698  0.031960  0.006912 -0.000105     4.624
   0.21029  0.79652  0.05273  1.08633  0.031001  0.006112 -0.000136     5.072
   0.22743  0.77978  0.05643  1.10775  0.030112  0.005293 -0.000162     5.689
   0.24453  0.76308  0.06007  1.13168  0.029241  0.004450 -0.000186     6.571
   0.26151  0.74647  0.06361  1.15899  0.028360  0.003570 -0.000225     7.944
   0.27839  0.72994  0.06704  1.19160  0.027395  0.002618 -0.000301    10.465
   0.29522  0.71344  0.07036  1.22590  0.026295  0.001727 -0.000455    15.229
   0.31203  0.69694  0.07357  1.22641  0.025451  0.001717 -0.000458    14.823
   0.32881  0.68046  0.07667  1.22683  0.024390  0.001710 -0.000462    14.265
   0.34552  0.66401  0.07965  1.22722  0.023187  0.001704 -0.000465    13.609
   0.36216  0.64761  0.08250  1.22759  0.021897  0.001698 -0.000469    12.892
   0.37877  0.63123  0.08521  1.22799  0.020564  0.001693 -0.000473    12.146
   0.39539  0.61480  0.08779  1.22844  0.019198  0.001687 -0.000478    11.379
   0.41202  0.59836  0.09025  1.22896  0.017806  0.001681 -0.000484    10.595
   0.42857  0.58198  0.09257  1.22958  0.016408  0.001673 -0.000491     9.808
   0.44503  0.56566  0.09473  1.23036  0.015039  0.001664 -0.000500     9.041
   0.46148  0.54933  0.09674  1.23136  0.013723  0.001652 -0.000512     8.308
   0.47798  0.53293  0.09860  1.23265  0.012443  0.001638 -0.000528     7.598
   0.49446  0.51655  0.10033  1.23429  0.011199  0.001620 -0.000549     6.911
   0.51082  0.50026  0.10190  1.23640  0.010022  0.001600 -0.000577     6.265
   0.52710  0.48404  0.10328  1.23914  0.008948  0.001575 -0.000609     5.681
   0.54339  0.46779  0.10449  1.24264  0.007972  0.001546 -0.000621     5.158
   0.55971  0.45151  0.10554  1.24705  0.007092  0.001511 -0.000580     4.693
   0.57600  0.43525  0.10643  1.25242  0.006280  0.001472 -0.000415     4.265
   0.59218  0.41907  0.10713  1.25862  0.005582  0.001430 -0.000092     3.903
   0.60829  0.40298  0.10765  1.26579  0.004990  0.001384  0.000381     3.606
   0.62434  0.38693  0.10796  1.27386  0.004498  0.001333  0.000955     3.374
   0.64042  0.37085  0.10808  1.28242  0.004097  0.001281  0.001571     3.199
   0.65651  0.35476  0.10800  1.29121  0.003752  0.001227  0.002242     3.057
   0.67249  0.33878  0.10774  1.30001  0.003440  0.001174  0.003009     2.930
   0.68825  0.32303  0.10727  1.30820  0.003175  0.001123  0.003803     2.826
   0.70393  0.30737  0.10654  1.31484  0.002979  0.001078  0.004424     2.764
   0.71975  0.29158  0.10557  1.32007  0.002837  0.001037  0.004835     2.736
   0.73559  0.27578  0.10439  1.32582  0.002664  0.000993  0.005516     2.683
   0.75115  0.26028  0.10302  1.33141  0.002473  0.000947  0.006500     2.611
   0.76650  0.24502  0.10139  1.33400  0.002343  0.000910  0.007152     2.576
   0.78192  0.22972  0.09944  1.33438  0.002255  0.000877  0.007464     2.572
   0.79744  0.21436  0.09725  1.33479  0.002159  0.000842  0.007874     2.564
   0.81279  0.19920  0.09484  1.33574  0.002031  0.000804  0.008720     2.527
   0.82793  0.18429  0.09217  1.33397  0.001939  0.000770  0.009229     2.517
   0.84302  0.16950  0.08922  1.33115  0.001854  0.000737  0.009656     2.514
   0.85806  0.15481  0.08599  1.32781  0.001770  0.000704  0.010085     2.515
   0.87291  0.14036  0.08253  1.32429  0.001679  0.000668  0.010625     2.513
   0.88737  0.12638  0.07886  1.32116  0.001554  0.000628  0.011956     2.472
   0.90140  0.11290  0.07496  1.31354  0.001461  0.000594  0.012819     2.459
   0.91519  0.09977  0.07076  1.30302  0.001409  0.000564  0.012627     2.500
   0.92848  0.08721  0.06643  1.29655  0.001304  0.000524  0.013744     2.489
   0.94079  0.07568  0.06209  1.28863  0.001161  0.000482  0.016650     2.409
   0.95221  0.06515  0.05767  1.26936  0.001095  0.000454  0.017297     2.414
   0.96284  0.05550  0.05322  1.25008  0.001049  0.000426  0.016918     2.463
   0.97241  0.04692  0.04898  1.23679  0.000967  0.000392  0.018021     2.470
   0.98081  0.03952  0.04501  1.22328  0.000865  0.000356  0.020824     2.428
   0.98816  0.03319  0.04127  1.20282  0.000789  0.000327  0.022795     2.413
   0.99463  0.02777  0.03774  1.17850  0.000717  0.000300  0.025195     2.387
   1.00034  0.02313  0.03441  1.14900  0.000662  0.000278  0.026681     2.384
   1.00542  0.01915  0.03125  1.11669  0.000603  0.000256  0.029226     2.358
   1.00996  0.01574  0.02825  1.07784  0.000557  0.000237  0.030766     2.349
   1.01405  0.01281  0.02541  1.03491  0.000513  0.000220  0.032491     2.336
   1.01775  0.01030  0.02269  0.98477  0.000469  0.000204  0.034976     2.301
   1.02112  0.00816  0.02007  0.92660  0.000445  0.000192  0.034032     2.320
   1.02423  0.00634  0.01756  0.86523  0.000405  0.000178  0.036520     2.273
   1.02710  0.00481  0.01513  0.79399  0.000389  0.000169  0.033796     2.306
   1.02975  0.00353  0.01281  0.71813  0.000351  0.000157  0.036229     2.233
   1.03221  0.00250  0.01057  0.62818  0.000350  0.000155  0.030934     2.264
   1.03452  0.00166  0.00842  0.54590  0.000331  0.000145  0.028167     2.275
   1.03670  0.00100  0.00634  0.45274  0.000306  0.000138  0.026486     2.223
   1.03878  0.00049  0.00433  0.35112  0.000303  0.000134  0.019908     2.266
   1.04077  0.00014  0.00237  0.24743  0.000269  0.000119  0.016049     2.251
   1.04268 -0.00001  0.00047  0.11724  0.000245  0.000110  0.008497     2.230
