#    s        x        y     Ue/Vinf    Dstar     Theta      Cf       H
   0.00000  1.00000  0.00000  1.08264  0.102910  0.002473 -0.000258    41.612
   0.00668  0.99360  0.00192  1.08236  0.099356  0.002502 -0.000604    39.716
   0.01807  0.98272  0.00530  1.08227  0.096476  0.002514 -0.000601    38.383
   0.03106  0.97032  0.00914  1.08218  0.093399  0.002525 -0.000599    36.991
   0.04516  0.95680  0.01317  1.08211  0.090290  0.002535 -0.000597    35.618
   0.06006  0.94246  0.01720  1.08206  0.087226  0.002543 -0.000596    34.298
   0.07565  0.92739  0.02118  1.08203  0.084220  0.002550 -0.000594    33.031
   0.09186  0.91167  0.02516  1.08201  0.081223  0.002555 -0.000594    31.787
   0.10852  0.89549  0.02915  1.08200  0.078179  0.002561 -0.000593    30.530
   0.12544  0.87905  0.03313  1.08198  0.075097  0.002566 -0.000592    29.263
   0.14250  0.86245  0.03708  1.08196  0.071985  0.002572 -0.000591    27.986
   0.15964  0.84577  0.04099  1.08193  0.068853  0.002578 -0.000591    26.704
   0.17681  0.82904  0.04484  1.08190  0.065705  0.002585 -0.000590    25.420
   0.19398  0.81229  0.04864  1.08186  0.062549  0.002591 -0.000590    24.137
   0.21115  0.79553  0.05238  1.08182  0.059391  0.002598 -0.000589    22.860
   0.22833  0.77875  0.05606  1.08178  0.056227  0.002605 -0.000589    21.586
   0.24546  0.76200  0.05967  1.08174  0.053064  0.002611 -0.000589    20.320
   0.26249  0.74535  0.06319  1.08170  0.049930  0.002618 -0.000589    19.073
   0.27941  0.72877  0.06660  1.08167  0.046851  0.002623 -0.000589    17.858
   0.29629  0.71222  0.06990  1.08167  0.043827  0.002628 -0.000590    16.676
   0.31313  0.69568  0.07308  1.08169  0.040865  0.002631 -0.000592    15.530
   0.32994  0.67915  0.07616  1.08175  0.037973  0.002633 -0.000594    14.421
   0.34670  0.66266  0.07911  1.08186  0.035154  0.002633 -0.000598    13.351
   0.36339  0.64620  0.08193  1.08204  0.032425  0.002631 -0.000602    12.325
   0.38005  0.62976  0.08462  1.08232  0.029793  0.002626 -0.000609    11.347
   0.39672  0.61329  0.08718  1.08273  0.027268  0.002617 -0.000617    10.418
   0.41338  0.59681  0.08962  1.08329  0.024834  0.002606 -0.000627     9.531
   0.42997  0.58038  0.09191  1.08405  0.022511  0.002590 -0.000642     8.692
   0.44649  0.56400  0.09406  1.08508  0.020326  0.002569 -0.000660     7.912
   0.46301  0.54760  0.09605  1.08645  0.018275  0.002543 -0.000685     7.186
   0.47954  0.53117  0.09790  1.08826  0.016356  0.002511 -0.000717     6.514
   0.49603  0.51477  0.09961  1.09059  0.014561  0.002472 -0.000759     5.890
   0.51242  0.49845  0.10115  1.09360  0.012929  0.002426 -0.000788     5.329
   0.52875  0.48218  0.10252  1.09741  0.011473  0.002372 -0.000767     4.836
   0.54509  0.46588  0.10371  1.10213  0.010169  0.002311 -0.000621     4.401
   0.56144  0.44957  0.10475  1.10769  0.009016  0.002243 -0.000283     4.020
