#    s        x        y     Ue/Vinf    Dstar     Theta      Cf       H
   0.00000  1.00000  0.00000  1.10767  0.142407  0.002112 -0.000270    67.416
   0.00668  0.99360  0.00192  1.10751  0.139023  0.002134 -0.000720    65.137
   0.01807  0.98272  0.00530  1.10746  0.135733  0.002144 -0.000717    63.314
   0.03106  0.97032  0.00914  1.10742  0.132118  0.002154 -0.000714    61.348
   0.04516  0.95680  0.01317  1.10738  0.128383  0.002163 -0.000711    59.367
   0.06006  0.94246  0.01720  1.10735  0.124639  0.002170 -0.000709    57.431
   0.07565  0.92739  0.02118  1.10733  0.120914  0.002177 -0.000707    55.552
   0.09186  0.91167  0.02516  1.10732  0.117164  0.002182 -0.000705    53.689
   0.10852  0.89549  0.02915  1.10731  0.113344  0.002188 -0.000704    51.796
   0.12544  0.87905  0.03313  1.10730  0.109471  0.002195 -0.000702    49.876
   0.14250  0.86245  0.03708  1.10727  0.105555  0.002202 -0.000700    47.932
   0.15964  0.84577  0.04099  1.10724  0.101608  0.002210 -0.000698    45.972
   0.17681  0.82904  0.04484  1.10720  0.097636  0.002219 -0.000695    43.998
   0.19398  0.81229  0.04864  1.10714  0.093646  0.002229 -0.000693    42.018
   0.21115  0.79553  0.05238  1.10708  0.089645  0.002239 -0.000690    40.037
   0.22833  0.77875  0.05606  1.10701  0.085628  0.002250 -0.000687    38.055
   0.24546  0.76200  0.05967  1.10692  0.081600  0.002262 -0.000684    36.075
   0.26249  0.74535  0.06319  1.10682  0.077594  0.002274 -0.000681    34.118
   0.27941  0.72877  0.06660  1.10671  0.073631  0.002287 -0.000678    32.198
   0.29629  0.71222  0.06990  1.10659  0.069714  0.002299 -0.000675    30.319
   0.31313  0.69568  0.07308  1.10647  0.065843  0.002312 -0.000673    28.481
   0.32994  0.67915  0.07616  1.10635  0.062031  0.002324 -0.000670    26.692
   0.34670  0.66266  0.07911  1.10623  0.058273  0.002336 -0.000668    24.947
   0.36339  0.64620  0.08193  1.10611  0.054594  0.002347 -0.000666    23.260
   0.38005  0.62976  0.08462  1.10599  0.050996  0.002358 -0.000665    21.631
   0.39672  0.61329  0.08718  1.10590  0.047482  0.002367 -0.000664    20.061
   0.41338  0.59681  0.08962  1.10582  0.044042  0.002375 -0.000664    18.544
   0.42997  0.58038  0.09191  1.10576  0.040694  0.002382 -0.000665    17.085
   0.44649  0.56400  0.09406  1.10575  0.037460  0.002387 -0.000667    15.696
   0.46301  0.54760  0.09605  1.10581  0.034343  0.002389 -0.000670    14.374
   0.47954  0.53117  0.09790  1.10594  0.031325  0.002389 -0.000674    13.111
   0.49603  0.51477  0.09961  1.10618  0.028417  0.002386 -0.000681    11.909
   0.51242  0.49845  0.10115  1.10657  0.025654  0.002380 -0.000691    10.781
   0.52875  0.48218  0.10252  1.10718  0.023044  0.002368 -0.000703     9.730
   0.54509  0.46588  0.10371  1.10806  0.020584  0.002352 -0.000721     8.752
   0.56144  0.44957  0.10475  1.10931  0.018269  0.002330 -0.000746     7.841
   0.57774  0.43329  0.10561  1.11102  0.016096  0.002301 -0.000780     6.995
   0.59394  0.41711  0.10630  1.11338  0.014118  0.002265 -0.000827     6.234
   0.61007  0.40098  0.10679  1.11656  0.012327  0.002220 -0.000880     5.553
   0.62617  0.38489  0.10708  1.12078  0.010734  0.002165 -0.000880     4.957
   0.64227  0.36879  0.10718  1.12623  0.009326  0.002101 -0.000723     4.438
