#    s        x        y     Ue/Vinf    Dstar     Theta      Cf       H
   0.00000  1.00000  0.00000  1.11659  0.163063  0.006404 -0.000246    25.461
   0.00668  0.99360  0.00192  1.11936  0.159336  0.005974 -0.000264    26.673
   0.01807  0.98272  0.00530  1.12482  0.155422  0.005153 -0.000278    30.159
   0.03106  0.97032  0.00914  1.13215  0.151019  0.004092 -0.000282    36.902
   0.04516  0.95680  0.01317  1.14288  0.146143  0.002586 -0.000287    56.506
   0.06006  0.94246  0.01720  1.14726  0.142049  0.002020 -0.000787    70.312
   0.07565  0.92739  0.02118  1.14729  0.138434  0.002021 -0.000787    68.497
   0.09186  0.91167  0.02516  1.14732  0.134736  0.002022 -0.000787    66.649
   0.10852  0.89549  0.02915  1.14735  0.130922  0.002023 -0.000787    64.726
   0.12544  0.87905  0.03313  1.14738  0.127016  0.002025 -0.000786    62.728
   0.14250  0.86245  0.03708  1.14740  0.123033  0.002028 -0.000785    60.666
   0.15964  0.84577  0.04099  1.14740  0.118988  0.002032 -0.000784    58.546
   0.17681  0.82904  0.04484  1.14740  0.114890  0.002038 -0.000782    56.378
   0.19398  0.81229  0.04864  1.14738  0.110750  0.002044 -0.000780    54.171
   0.21115  0.79553  0.05238  1.14736  0.106574  0.002052 -0.000777    51.933
   0.22833  0.77875  0.05606  1.14732  0.102359  0.002061 -0.000775    49.664
   0.24546  0.76200  0.05967  1.14726  0.098112  0.002071 -0.000771    47.373
   0.26249  0.74535  0.06319  1.14719  0.093866  0.002082 -0.000768    45.084
   0.27941  0.72877  0.06660  1.14711  0.089646  0.002094 -0.000764    42.818
   0.29629  0.71222  0.06990  1.14702  0.085452  0.002106 -0.000760    40.580
   0.31313  0.69568  0.07308  1.14692  0.081282  0.002118 -0.000756    38.371
   0.32994  0.67915  0.07616  1.14681  0.077155  0.002131 -0.000752    36.205
   0.34670  0.66266  0.07911  1.14669  0.073063  0.002144 -0.000749    34.076
   0.36339  0.64620  0.08193  1.14657  0.069031  0.002157 -0.000745    32.001
   0.38005  0.62976  0.08462  1.14644  0.065063  0.002170 -0.000742    29.983
   0.39672  0.61329  0.08718  1.14630  0.061156  0.002183 -0.000739    28.021
   0.41338  0.59681  0.08962  1.14617  0.057306  0.002195 -0.000736    26.110
   0.42997  0.58038  0.09191  1.14603  0.053529  0.002206 -0.000733    24.260
   0.44649  0.56400  0.09406  1.14591  0.049849  0.002217 -0.000732    22.481
   0.46301  0.54760  0.09605  1.14579  0.046262  0.002227 -0.000730    20.772
   0.47954  0.53117  0.09790  1.14570  0.042754  0.002236 -0.000730    19.124
   0.49603  0.51477  0.09961  1.14563  0.039337  0.002243 -0.000731    17.539
   0.51242  0.49845  0.10115  1.14561  0.036037  0.002248 -0.000732    16.029
   0.52875  0.48218  0.10252  1.14566  0.032874  0.002251 -0.000736    14.604
   0.54509  0.46588  0.10371  1.14581  0.029830  0.002251 -0.000741    13.251
   0.56144  0.44957  0.10475  1.14608  0.026907  0.002248 -0.000749    11.970
   0.57774  0.43329  0.10561  1.14653  0.024114  0.002241 -0.000760    10.761
   0.59394  0.41711  0.10630  1.14722  0.021482  0.002229 -0.000775     9.637
   0.61007  0.40098  0.10679  1.14826  0.019020  0.002212 -0.000797     8.600
   0.62617  0.38489  0.10708  1.14974  0.016727  0.002188 -0.000828     7.645
   0.64227  0.36879  0.10718  1.15185  0.014613  0.002156 -0.000872     6.777
   0.65836  0.35270  0.10708  1.15477  0.012667  0.002117 -0.000933     5.985
   0.67432  0.33674  0.10680  1.15875  0.010914  0.002067 -0.000979     5.279
   0.69010  0.32097  0.10629  1.16405  0.009382  0.002008 -0.000908     4.672
   0.70583  0.30526  0.10554  1.17080  0.008103  0.001939 -0.000566     4.179
   0.72167  0.28945  0.10454  1.17895  0.007015  0.001862  0.000150     3.768
   0.73747  0.27369  0.10335  1.18869  0.006090  0.001774  0.001262     3.432
   0.75302  0.25820  0.10195  1.19963  0.005313  0.001680  0.002738     3.163
   0.76841  0.24291  0.10027  1.21043  0.004739  0.001587  0.004205     2.985
   0.78386  0.22758  0.09831  1.22029  0.004309  0.001500  0.005521     2.871
   0.79934  0.21226  0.09610  1.22935  0.003936  0.001416  0.006902     2.779
   0.81467  0.19713  0.09366  1.23724  0.003607  0.001336  0.008386     2.699
   0.82983  0.18221  0.09095  1.24291  0.003353  0.001264  0.009595     2.652
   0.84493  0.16741  0.08797  1.24692  0.003142  0.001197  0.010596     2.626
   0.85995  0.15275  0.08473  1.25018  0.002933  0.001129  0.011748     2.598
   0.87475  0.13836  0.08125  1.25232  0.002730  0.001062  0.013044     2.571
   0.88915  0.12444  0.07757  1.25330  0.002513  0.000994  0.014866     2.528
   0.90314  0.11101  0.07364  1.25058  0.002356  0.000935  0.015964     2.520
   0.91683  0.09797  0.06946  1.24670  0.002209  0.000875  0.016923     2.523
   0.92993  0.08560  0.06517  1.24295  0.002029  0.000811  0.018808     2.501
   0.94206  0.07425  0.06087  1.23683  0.001830  0.000748  0.021978     2.446
   0.95332  0.06387  0.05649  1.22353  0.001716  0.000699  0.023028     2.453
   0.96371  0.05444  0.05215  1.21037  0.001607  0.000650  0.023818     2.473
   0.97301  0.04611  0.04801  1.19906  0.001472  0.000596  0.025900     2.468
   0.98119  0.03891  0.04412  1.18616  0.001323  0.000544  0.029559     2.432
   0.98837  0.03273  0.04046  1.16764  0.001211  0.000501  0.032172     2.420
   0.99470  0.02743  0.03701  1.14615  0.001102  0.000460  0.035539     2.397
   1.00030  0.02288  0.03375  1.11982  0.001012  0.000425  0.038281     2.384
   1.00527  0.01898  0.03066  1.09023  0.000933  0.000392  0.040597     2.380
   1.00973  0.01561  0.02774  1.05679  0.000844  0.000360  0.045144     2.342
   1.01375  0.01272  0.02495  1.01425  0.000782  0.000336  0.047363     2.329
   1.01739  0.01024  0.02228  0.96804  0.000732  0.000313  0.047720     2.341
   1.02073  0.00811  0.01971  0.91713  0.000659  0.000288  0.052847     2.286
   1.02380  0.00630  0.01724  0.85398  0.000630  0.000273  0.050569     2.306
   1.02664  0.00476  0.01485  0.78974  0.000580  0.000254  0.051888     2.283
   1.02926  0.00350  0.01255  0.71606  0.000544  0.000239  0.050388     2.279
   1.03171  0.00246  0.01033  0.63144  0.000506  0.000227  0.050126     2.225
   1.03400  0.00163  0.00819  0.54115  0.000508  0.000223  0.040841     2.276
   1.03618  0.00098  0.00612  0.45589  0.000465  0.000206  0.038270     2.256
   1.03826  0.00048  0.00410  0.35457  0.000439  0.000196  0.032187     2.234
   1.04024  0.00015  0.00214  0.24591  0.000419  0.000186  0.022918     2.255
   1.04215  0.00001  0.00024  0.12537  0.000380  0.000170  0.013199     2.230
   1.04400  0.00012 -0.00161 -0.01001  0.000380  0.000170  0.001056     2.230
   1.04587  0.00052 -0.00343 -0.16500  0.000343  0.000154  0.019267     2.227
   1.04780  0.00123 -0.00524 -0.31626  0.000377  0.000167  0.032690     2.258
   1.04986  0.00223 -0.00703 -0.44472  0.000412  0.000183  0.042343     2.251
   1.05205  0.00354 -0.00879 -0.55318  0.000458  0.000201  0.046314     2.277
   1.05438  0.00514 -0.01048 -0.64381  0.000502  0.000220  0.049008     2.280
   1.05689  0.00705 -0.01212 -0.70970  0.000583  0.000249  0.043970     2.340
   1.05960  0.00924 -0.01371 -0.75775  0.000660  0.000281  0.041168     2.348
   1.06254  0.01171 -0.01530 -0.79959  0.000726  0.000310  0.039618     2.344
   1.06576  0.01450 -0.01689 -0.83618  0.000798  0.000339  0.037313     2.354
   1.06931  0.01766 -0.01852 -0.86685  0.000881  0.000371  0.034450     2.372
   1.07328  0.02125 -0.02021 -0.89603  0.000950  0.000402  0.033251     2.365
   1.07773  0.02534 -0.02197 -0.92460  0.001022  0.000432  0.031951     2.363
   1.08275  0.03002 -0.02380 -0.95178  0.001100  0.000464  0.030379     2.369
   1.08845  0.03539 -0.02569 -0.97649  0.001192  0.000500  0.028407     2.382
   1.09493  0.04158 -0.02763 -1.00072  0.001278  0.000537  0.027171     2.381
   1.10237  0.04875 -0.02960 -1.01981  0.001411  0.000584  0.024182     2.417
   1.11095  0.05710 -0.03158 -1.03343  0.001570  0.000640  0.021229     2.453
