#    s        x        y     Ue/Vinf    Dstar     Theta      Cf       H
   0.00000  1.00000  0.00000  1.09244  0.131089  0.002209 -0.000262    59.343
   0.00668  0.99360  0.00192  1.09226  0.127656  0.002233 -0.000679    57.171
   0.01807  0.98272  0.00530  1.09219  0.124421  0.002244 -0.000676    55.450
   0.03106  0.97032  0.00914  1.09213  0.120887  0.002255 -0.000673    53.606
   0.04516  0.95680  0.01317  1.09207  0.117254  0.002265 -0.000670    51.757
   0.06006  0.94246  0.01720  1.09203  0.113627  0.002274 -0.000668    49.958
   0.07565  0.92739  0.02118  1.09200  0.110033  0.002282 -0.000666    48.217
   0.09186  0.91167  0.02516  1.09198  0.106425  0.002289 -0.000664    46.497
   0.10852  0.89549  0.02915  1.09195  0.102758  0.002296 -0.000663    44.757
   0.12544  0.87905  0.03313  1.09192  0.099046  0.002303 -0.000661    43.001
   0.14250  0.86245  0.03708  1.09189  0.095300  0.002311 -0.000659    41.230
   0.15964  0.84577  0.04099  1.09185  0.091529  0.002320 -0.000657    39.451
   0.17681  0.82904  0.04484  1.09179  0.087740  0.002329 -0.000655    37.668
   0.19398  0.81229  0.04864  1.09173  0.083941  0.002339 -0.000653    35.885
   0.21115  0.79553  0.05238  1.09166  0.080137  0.002350 -0.000650    34.108
   0.22833  0.77875  0.05606  1.09158  0.076322  0.002360 -0.000648    32.334
   0.24546  0.76200  0.05967  1.09148  0.072505  0.002372 -0.000646    30.569
   0.26249  0.74535  0.06319  1.09138  0.068713  0.002384 -0.000643    28.828
   0.27941  0.72877  0.06660  1.09127  0.064973  0.002395 -0.000641    27.127
   0.29629  0.71222  0.06990  1.09116  0.061284  0.002407 -0.000639    25.466
   0.31313  0.69568  0.07308  1.09106  0.057648  0.002417 -0.000638    23.846
   0.32994  0.67915  0.07616  1.09095  0.054077  0.002428 -0.000636    22.274
   0.34670  0.66266  0.07911  1.09085  0.050569  0.002437 -0.000635    20.747
   0.36339  0.64620  0.08193  1.09077  0.047144  0.002446 -0.000635    19.273
   0.38005  0.62976  0.08462  1.09070  0.043811  0.002453 -0.000635    17.857
   0.39672  0.61329  0.08718  1.09068  0.040569  0.002459 -0.000636    16.498
   0.41338  0.59681  0.08962  1.09069  0.037407  0.002463 -0.000638    15.187
   0.42997  0.58038  0.09191  1.09076  0.034347  0.002465 -0.000642    13.934
   0.44649  0.56400  0.09406  1.09091  0.031407  0.002464 -0.000647    12.745
   0.46301  0.54760  0.09605  1.09118  0.028595  0.002460 -0.000653    11.623
   0.47954  0.53117  0.09790  1.09159  0.025892  0.002452 -0.000663    10.558
   0.49603  0.51477  0.09961  1.09220  0.023311  0.002441 -0.000675     9.551
   0.51242  0.49845  0.10115  1.09307  0.020878  0.002424 -0.000692     8.613
   0.52875  0.48218  0.10252  1.09428  0.018615  0.002401 -0.000716     7.751
   0.54509  0.46588  0.10371  1.09595  0.016510  0.002372 -0.000747     6.959
   0.56144  0.44957  0.10475  1.09821  0.014559  0.002336 -0.000791     6.232
   0.57774  0.43329  0.10561  1.10121  0.012763  0.002292 -0.000840     5.569
   0.59394  0.41711  0.10630  1.10515  0.011170  0.002238 -0.000844     4.990
   0.61007  0.40098  0.10679  1.11018  0.009760  0.002176 -0.000715     4.485
   0.62617  0.38489  0.10708  1.11628  0.008532  0.002106 -0.000346     4.051
   0.64227  0.36879  0.10718  1.12348  0.007504  0.002028  0.000284     3.699
   0.65836  0.35270  0.10708  1.13191  0.006607  0.001942  0.001204     3.403
   0.67432  0.33674  0.10680  1.14117  0.005866  0.001849  0.002316     3.172
   0.69010  0.32097  0.10629  1.15064  0.005252  0.001756  0.003574     2.991
   0.70583  0.30526  0.10554  1.15920  0.004797  0.001669  0.004693     2.874
   0.72167  0.28945  0.10454  1.16673  0.004438  0.001588  0.005693     2.795
   0.73747  0.27369  0.10335  1.17403  0.004071  0.001506  0.007014     2.704
   0.75302  0.25820  0.10195  1.17982  0.003750  0.001429  0.008407     2.625
   0.76841  0.24291  0.10027  1.18282  0.003521  0.001363  0.009420     2.583
   0.78386  0.22758  0.09831  1.18409  0.003330  0.001303  0.010272     2.556
   0.79934  0.21226  0.09610  1.18412  0.003153  0.001243  0.011104     2.536
   0.81467  0.19713  0.09366  1.18341  0.002960  0.001183  0.012248     2.503
   0.82983  0.18221  0.09095  1.18031  0.002801  0.001128  0.013160     2.484
   0.84493  0.16741  0.08797  1.17530  0.002667  0.001075  0.013809     2.481
   0.85995  0.15275  0.08473  1.16974  0.002516  0.001019  0.014775     2.468
   0.87475  0.13836  0.08125  1.16244  0.002371  0.000964  0.015712     2.460
   0.88915  0.12444  0.07757  1.15388  0.002206  0.000906  0.017228     2.433
   0.90314  0.11101  0.07364  1.14157  0.002065  0.000853  0.018469     2.419
   0.91683  0.09797  0.06946  1.12619  0.001960  0.000804  0.018813     2.439
   0.92993  0.08560  0.06517  1.11178  0.001806  0.000745  0.020479     2.423
   0.94206  0.07425  0.06087  1.09359  0.001632  0.000688  0.023437     2.373
   0.95332  0.06387  0.05649  1.06682  0.001531  0.000645  0.024354     2.374
   0.96371  0.05444  0.05215  1.03925  0.001440  0.000601  0.024708     2.395
   0.97301  0.04611  0.04801  1.01337  0.001320  0.000552  0.026442     2.389
   0.98119  0.03891  0.04412  0.98440  0.001193  0.000505  0.029209     2.361
   0.98837  0.03273  0.04046  0.94970  0.001100  0.000467  0.030649     2.358
   0.99470  0.02743  0.03701  0.91214  0.001002  0.000429  0.032975     2.336
   1.00030  0.02288  0.03375  0.86916  0.000926  0.000397  0.034183     2.332
   1.00527  0.01898  0.03066  0.82223  0.000847  0.000366  0.035992     2.312
   1.00973  0.01561  0.02774  0.76915  0.000784  0.000340  0.036585     2.306
   1.01375  0.01272  0.02495  0.71074  0.000722  0.000315  0.037378     2.287
   1.01739  0.01024  0.02228  0.64547  0.000673  0.000295  0.036547     2.283
   1.02073  0.00811  0.01971  0.57361  0.000623  0.000276  0.035795     2.261
   1.02380  0.00630  0.01724  0.49623  0.000589  0.000258  0.032108     2.282
   1.02664  0.00476  0.01485  0.41246  0.000534  0.000238  0.030429     2.247
   1.02926  0.00350  0.01255  0.31655  0.000505  0.000224  0.024493     2.256
   1.03171  0.00246  0.01033  0.21198  0.000489  0.000223  0.017901     2.194
   1.03400  0.00163  0.00819  0.11566  0.000531  0.000236  0.008510     2.255
   1.03618  0.00098  0.00612  0.01749  0.000405  0.000182  0.001726     2.230
   1.03826  0.00048  0.00410 -0.11568  0.000405  0.000182  0.011412     2.230
   1.04024  0.00015  0.00214 -0.25449  0.000382  0.000172  0.026982     2.217
   1.04215  0.00001  0.00024 -0.39811  0.000373  0.000168  0.042655     2.229
   1.04400  0.00012 -0.00161 -0.55930  0.000345  0.000157  0.066720     2.198
   1.04587  0.00052 -0.00343 -0.72746  0.000346  0.000154  0.083351     2.240
   1.04780  0.00123 -0.00524 -0.84708  0.000404  0.000174  0.076707     2.327
   1.04986  0.00223 -0.00703 -0.94984  0.000427  0.000188  0.085998     2.268
   1.05205  0.00354 -0.00879 -1.03574  0.000481  0.000207  0.078851     2.326
   1.05438  0.00514 -0.01048 -1.08997  0.000556  0.000234  0.067963     2.382
   1.05689  0.00705 -0.01212 -1.12391  0.000640  0.000265  0.058652     2.419
   1.05960  0.00924 -0.01371 -1.14149  0.000747  0.000302  0.048082     2.477
   1.06254  0.01171 -0.01530 -1.15319  0.000839  0.000338  0.042821     2.486
   1.06576  0.01450 -0.01689 -1.16421  0.000922  0.000372  0.039659     2.479
   1.06931  0.01766 -0.01852 -1.17292  0.001016  0.000408  0.035750     2.492
   1.07328  0.02125 -0.02021 -1.18222  0.001098  0.000442  0.033747     2.481
   1.07773  0.02534 -0.02197 -1.19250  0.001177  0.000477  0.032142     2.469
   1.08275  0.03002 -0.02380 -1.20133  0.001275  0.000514  0.029565     2.480
   1.08845  0.03539 -0.02569 -1.21057  0.001367  0.000552  0.027955     2.474
   1.09493  0.04158 -0.02763 -1.21796  0.001483  0.000595  0.025509     2.490
   1.10237  0.04875 -0.02960 -1.22214  0.001628  0.000646  0.022564     2.520
   1.11095  0.05710 -0.03158 -1.22146  0.001819  0.000707  0.019046     2.573
   1.12083  0.06678 -0.03358 -1.21813  0.002023  0.000775  0.016399     2.609
   1.13204  0.07781 -0.03556 -1.21420  0.002219  0.000846  0.014673     2.622
   1.14448  0.09010 -0.03747 -1.20976  0.002423  0.000920  0.013203     2.634
   1.15809  0.10359 -0.03926 -1.20421  0.002653  0.000999  0.011690     2.656
   1.17266  0.11806 -0.04096 -1.19975  0.002845  0.001073  0.010931     2.651
   1.18781  0.13314 -0.04249 -1.19700  0.003003  0.001142  0.010597     2.629
   1.20335  0.14862 -0.04385 -1.19438  0.003177  0.001210  0.010033     2.626
   1.21923  0.16445 -0.04503 -1.19157  0.003363  0.001278  0.009395     2.632
   1.23540  0.18059 -0.04604 -1.18909  0.003534  0.001343  0.008917     2.632
   1.25175  0.19691 -0.04691 -1.18742  0.003677  0.001402  0.008661     2.622
   1.26813  0.21328 -0.04763 -1.18602  0.003818  0.001460  0.008394     2.615
   1.28457  0.22971 -0.04819 -1.18473  0.003959  0.001516  0.008112     2.613
   1.30115  0.24629 -0.04860 -1.18285  0.004128  0.001574  0.007676     2.623
   1.31783  0.26296 -0.04890 -1.18133  0.004271  0.001628  0.007402     2.624
   1.33448  0.27961 -0.04908 -1.18035  0.004390  0.001678  0.007259     2.616
   1.35110  0.29624 -0.04912 -1.17896  0.004534  0.001730  0.006983     2.621
   1.36778  0.31291 -0.04903 -1.17742  0.004681  0.001782  0.006701     2.627
   1.38450  0.32963 -0.04882 -1.17575  0.004832  0.001833  0.006422     2.636
   1.40120  0.34633 -0.04849 -1.17414  0.004974  0.001883  0.006191     2.641
   1.41786  0.36298 -0.04803 -1.17222  0.005131  0.001934  0.005910     2.653
   1.43449  0.37961 -0.04745 -1.16985  0.005310  0.001988  0.005569     2.672
   1.45114  0.39623 -0.04673 -1.16730  0.005493  0.002041  0.005247     2.691
   1.46777  0.41285 -0.04588 -1.16404  0.005720  0.002099  0.004820     2.725
   1.48439  0.42943 -0.04489 -1.16057  0.005953  0.002158  0.004422     2.759
   1.50097  0.44597 -0.04378 -1.15646  0.006235  0.002221  0.003947     2.808
   1.51751  0.46247 -0.04253 -1.15195  0.006551  0.002286  0.003455     2.866
   1.53401  0.47892 -0.04112 -1.14683  0.006944  0.002357  0.002885     2.947
   1.55050  0.49532 -0.03957 -1.14140  0.007401  0.002430  0.002301     3.046
   1.56702  0.51176 -0.03785 -1.13566  0.007965  0.002506  0.001676     3.179
   1.58368  0.52831 -0.03597 -1.12998  0.008630  0.002582  0.001077     3.343
   1.60055  0.54506 -0.03395 -1.12463  0.009375  0.002655  0.000557     3.532
   1.61761  0.56199 -0.03181 -1.11976  0.010178  0.002723  0.000144     3.738
   1.63483  0.57906 -0.02959 -1.11538  0.011028  0.002786 -0.000162     3.959
   1.65218  0.59626 -0.02732 -1.11140  0.011889  0.002845 -0.000367     4.179
   1.66962  0.61355 -0.02500 -1.10772  0.012759  0.002902 -0.000495     4.397
