#    s        x        y     Ue/Vinf    Dstar     Theta      Cf       H
   0.00000  1.00000  0.00000  0.90025  0.040478  0.013752  0.000179     2.943
   0.00668  0.99360  0.00192  0.90458  0.037939  0.013432  0.000240     2.824
   0.01807  0.98272  0.00530  0.91149  0.035388  0.012951  0.000299     2.732
   0.03106  0.97032  0.00914  0.92009  0.032779  0.012390  0.000367     2.646
   0.04516  0.95680  0.01317  0.93001  0.030374  0.011789  0.000434     2.577
   0.06006  0.94246  0.01720  0.94084  0.028306  0.011179  0.000491     2.532
   0.07565  0.92739  0.02118  0.95233  0.026603  0.010577  0.000528     2.515
   0.09186  0.91167  0.02516  0.96447  0.025212  0.009983  0.000542     2.525
   0.10852  0.89549  0.02915  0.97740  0.024061  0.009392  0.000530     2.562
   0.12544  0.87905  0.03313  0.99121  0.023132  0.008801  0.000492     2.628
   0.14250  0.86245  0.03708  1.00613  0.022411  0.008203  0.000425     2.732
   0.15964  0.84577  0.04099  1.02260  0.021884  0.007584  0.000329     2.886
   0.17681  0.82904  0.04484  1.04126  0.021529  0.006926  0.000233     3.108
   0.19398  0.81229  0.04864  1.06301  0.021323  0.006210  0.000108     3.434
   0.21115  0.79553  0.05238  1.08967  0.021222  0.005394 -0.000039     3.934
   0.22833  0.77875  0.05606  1.12113  0.021167  0.004507 -0.000160     4.696
   0.24546  0.76200  0.05967  1.15534  0.021106  0.003625 -0.000219     5.822
   0.26249  0.74535  0.06319  1.19452  0.020937  0.002706 -0.000275     7.736
   0.27941  0.72877  0.06660  1.24313  0.020497  0.001680 -0.000338    12.198
   0.29629  0.71222  0.06990  1.24194  0.020212  0.001706 -0.000428    11.846
   0.31313  0.69568  0.07308  1.24275  0.019630  0.001693 -0.000432    11.593
   0.32994  0.67915  0.07616  1.24349  0.018867  0.001682 -0.000437    11.216
   0.34670  0.66266  0.07911  1.24421  0.017975  0.001672 -0.000442    10.751
   0.36339  0.64620  0.08193  1.24493  0.016999  0.001662 -0.000447    10.227
   0.38005  0.62976  0.08462  1.24572  0.015975  0.001652 -0.000454     9.669
   0.39672  0.61329  0.08718  1.24660  0.014918  0.001641 -0.000461     9.089
   0.41338  0.59681  0.08962  1.24760  0.013835  0.001630 -0.000471     8.489
   0.42997  0.58038  0.09191  1.24878  0.012746  0.001617 -0.000482     7.884
   0.44649  0.56400  0.09406  1.25020  0.011681  0.001602 -0.000497     7.293
   0.46301  0.54760  0.09605  1.25196  0.010656  0.001584 -0.000516     6.726
   0.47954  0.53117  0.09790  1.25413  0.009665  0.001564 -0.000540     6.180
   0.49603  0.51477  0.09961  1.25681  0.008715  0.001541 -0.000567     5.657
   0.51242  0.49845  0.10115  1.26013  0.007826  0.001514 -0.000579     5.170
   0.52875  0.48218  0.10252  1.26422  0.007030  0.001483 -0.000554     4.741
   0.54509  0.46588  0.10371  1.26915  0.006320  0.001448 -0.000449     4.364
   0.56144  0.44957  0.10475  1.27482  0.005674  0.001410 -0.000226     4.023
   0.57774  0.43329  0.10561  1.28129  0.005101  0.001369  0.000130     3.726
   0.59394  0.41711  0.10630  1.28863  0.004612  0.001324  0.000595     3.483
   0.61007  0.40098  0.10679  1.29658  0.004205  0.001277  0.001120     3.293
   0.62617  0.38489  0.10708  1.30481  0.003864  0.001229  0.001677     3.144
   0.64227  0.36879  0.10718  1.31298  0.003579  0.001181  0.002235     3.029
   0.65836  0.35270  0.10708  1.32098  0.003328  0.001135  0.002816     2.933
   0.67432  0.33674  0.10680  1.32884  0.003090  0.001088  0.003492     2.840
   0.69010  0.32097  0.10629  1.33590  0.002884  0.001044  0.004173     2.763
   0.70583  0.30526  0.10554  1.34126  0.002737  0.001005  0.004645     2.723
   0.72167  0.28945  0.10454  1.34572  0.002616  0.000968  0.005013     2.701
   0.73747  0.27369  0.10335  1.35089  0.002460  0.000928  0.005693     2.650
   0.75302  0.25820  0.10195  1.35533  0.002304  0.000888  0.006524     2.593
