#    s        x        y     Ue/Vinf    Dstar     Theta      Cf       H
   0.00000  1.00000  0.00000  0.90265  0.039760  0.014482  0.000307     2.746
   0.00668  0.99360  0.00192  0.90761  0.037145  0.014114  0.000390     2.632
   0.01807  0.98272  0.00530  0.91495  0.034498  0.013599  0.000478     2.537
   0.03106  0.97032  0.00914  0.92410  0.031774  0.013001  0.000583     2.444
   0.04516  0.95680  0.01317  0.93460  0.029239  0.012365  0.000696     2.365
   0.06006  0.94246  0.01720  0.94592  0.027028  0.011730  0.000804     2.304
   0.07565  0.92739  0.02118  0.95771  0.025168  0.011117  0.000896     2.264
   0.09186  0.91167  0.02516  0.96987  0.023604  0.010529  0.000969     2.242
   0.10852  0.89549  0.02915  0.98245  0.022263  0.009960  0.001021     2.235
   0.12544  0.87905  0.03313  0.99540  0.021127  0.009414  0.001048     2.244
   0.14250  0.86245  0.03708  1.00869  0.020182  0.008889  0.001045     2.270
   0.15964  0.84577  0.04099  1.02241  0.019417  0.008380  0.001008     2.317
   0.17681  0.82904  0.04484  1.03675  0.018823  0.007879  0.000932     2.389
   0.19398  0.81229  0.04864  1.05204  0.018392  0.007377  0.000816     2.493
   0.21115  0.79553  0.05238  1.06881  0.018121  0.006857  0.000659     2.643
   0.22833  0.77875  0.05606  1.08787  0.017993  0.006301  0.000482     2.855
   0.24546  0.76200  0.05967  1.11024  0.017984  0.005688  0.000300     3.162
   0.26249  0.74535  0.06319  1.13714  0.018077  0.004999  0.000081     3.616
   0.27941  0.72877  0.06660  1.17112  0.018230  0.004192 -0.000137     4.349
   0.29629  0.71222  0.06990  1.20886  0.018392  0.003369 -0.000251     5.460
   0.31313  0.69568  0.07308  1.25098  0.018458  0.002530 -0.000316     7.296
   0.32994  0.67915  0.07616  1.29821  0.018282  0.001682 -0.000458    10.870
   0.34670  0.66266  0.07911  1.29943  0.018114  0.001664 -0.000463    10.886
   0.36339  0.64620  0.08193  1.30048  0.017670  0.001649 -0.000469    10.715
   0.38005  0.62976  0.08462  1.30145  0.017051  0.001636 -0.000474    10.423
   0.39672  0.61329  0.08718  1.30241  0.016304  0.001624 -0.000481    10.041
   0.41338  0.59681  0.08962  1.30338  0.015458  0.001612 -0.000488     9.590
   0.42997  0.58038  0.09191  1.30439  0.014537  0.001600 -0.000496     9.085
   0.44649  0.56400  0.09406  1.30552  0.013586  0.001588 -0.000506     8.558
   0.46301  0.54760  0.09605  1.30681  0.012621  0.001574 -0.000517     8.018
   0.47954  0.53117  0.09790  1.30832  0.011648  0.001559 -0.000532     7.472
   0.49603  0.51477  0.09961  1.31009  0.010666  0.001542 -0.000551     6.916
   0.51242  0.49845  0.10115  1.31224  0.009714  0.001523 -0.000575     6.377
   0.52875  0.48218  0.10252  1.31488  0.008818  0.001501 -0.000603     5.874
   0.54509  0.46588  0.10371  1.31813  0.007977  0.001476 -0.000625     5.404
   0.56144  0.44957  0.10475  1.32211  0.007183  0.001447 -0.000622     4.962
   0.57774  0.43329  0.10561  1.32692  0.006445  0.001415 -0.000552     4.554
   0.59394  0.41711  0.10630  1.33257  0.005784  0.001379 -0.000373     4.193
   0.61007  0.40098  0.10679  1.33896  0.005203  0.001341 -0.000063     3.879
   0.62617  0.38489  0.10708  1.34625  0.004705  0.001299  0.000360     3.621
   0.64227  0.36879  0.10718  1.35437  0.004279  0.001254  0.000871     3.411
   0.65836  0.35270  0.10708  1.36307  0.003910  0.001207  0.001455     3.238
   0.67432  0.33674  0.10680  1.37222  0.003572  0.001159  0.002157     3.082
   0.69010  0.32097  0.10629  1.38105  0.003296  0.001112  0.002853     2.964
   0.70583  0.30526  0.10554  1.38897  0.003085  0.001068  0.003432     2.888
   0.72167  0.28945  0.10454  1.39608  0.002917  0.001027  0.003906     2.839
   0.73747  0.27369  0.10335  1.40366  0.002724  0.000984  0.004621     2.768
   0.75302  0.25820  0.10195  1.41067  0.002539  0.000942  0.005460     2.696
   0.76841  0.24291  0.10027  1.41542  0.002407  0.000905  0.006038     2.660
   0.78386  0.22758  0.09831  1.41862  0.002310  0.000872  0.006384     2.649
   0.79934  0.21226  0.09610  1.42207  0.002199  0.000837  0.006886     2.629
   0.81467  0.19713  0.09366  1.42527  0.002083  0.000801  0.007528     2.600
   0.82983  0.18221  0.09095  1.42697  0.001988  0.000768  0.008005     2.589
   0.84493  0.16741  0.08797  1.42777  0.001907  0.000736  0.008320     2.592
   0.85995  0.15275  0.08473  1.42901  0.001815  0.000701  0.008784     2.588
   0.87475  0.13836  0.08125  1.43026  0.001718  0.000666  0.009368     2.581
   0.88915  0.12444  0.07757  1.43196  0.001595  0.000627  0.010541     2.543
   0.90314  0.11101  0.07364  1.43004  0.001512  0.000594  0.011057     2.546
   0.91683  0.09797  0.06946  1.42781  0.001441  0.000561  0.011283     2.570
   0.92993  0.08560  0.06517  1.42824  0.001329  0.000522  0.012533     2.548
   0.94206  0.07425  0.06087  1.42745  0.001197  0.000482  0.014921     2.483
   0.95332  0.06387  0.05649  1.41864  0.001133  0.000453  0.015367     2.501
   0.96371  0.05444  0.05215  1.41129  0.001079  0.000424  0.015283     2.547
   0.97301  0.04611  0.04801  1.40907  0.000985  0.000389  0.016926     2.535
   0.98119  0.03891  0.04412  1.40544  0.000890  0.000356  0.019385     2.502
   0.98837  0.03273  0.04046  1.39752  0.000812  0.000327  0.021489     2.485
   0.99470  0.02743  0.03701  1.38695  0.000737  0.000300  0.024290     2.454
   1.00030  0.02288  0.03375  1.37144  0.000678  0.000277  0.026423     2.443
   1.00527  0.01898  0.03066  1.35330  0.000619  0.000256  0.029285     2.418
   1.00973  0.01561  0.02774  1.33017  0.000570  0.000237  0.031618     2.406
   1.01375  0.01272  0.02495  1.30333  0.000522  0.000219  0.034574     2.384
   1.01739  0.01024  0.02228  1.27023  0.000479  0.000203  0.037530     2.361
   1.02073  0.00811  0.01971  1.23021  0.000444  0.000189  0.039797     2.348
