#    s        x        y     Ue/Vinf    Dstar     Theta      Cf       H
   0.00000  1.00000  0.00000  0.92412  0.046760  0.012185 -0.000001     3.837
   0.00668  0.99360  0.00192  0.92606  0.044212  0.012039  0.000019     3.672
   0.01807  0.98272  0.00530  0.93083  0.041767  0.011696  0.000035     3.571
   0.03106  0.97032  0.00914  0.93707  0.039253  0.011272  0.000053     3.482
   0.04516  0.95680  0.01317  0.94495  0.036909  0.010768  0.000067     3.427
   0.06006  0.94246  0.01720  0.95437  0.034861  0.010204  0.000074     3.416
   0.07565  0.92739  0.02118  0.96524  0.033146  0.009594  0.000070     3.455
   0.09186  0.91167  0.02516  0.97784  0.031713  0.008933  0.000053     3.550
   0.10852  0.89549  0.02915  0.99245  0.030486  0.008218  0.000023     3.710
   0.12544  0.87905  0.03313  1.00905  0.029444  0.007460 -0.000020     3.947
   0.14250  0.86245  0.03708  1.02748  0.028564  0.006679 -0.000069     4.276
   0.15964  0.84577  0.04099  1.04771  0.027816  0.005885 -0.000114     4.726
   0.17681  0.82904  0.04484  1.06992  0.027163  0.005079 -0.000147     5.349
   0.19398  0.81229  0.04864  1.09456  0.026558  0.004254 -0.000173     6.243
   0.21115  0.79553  0.05238  1.12257  0.025941  0.003395 -0.000208     7.641
   0.22833  0.77875  0.05606  1.15599  0.025198  0.002465 -0.000280    10.223
   0.24546  0.76200  0.05967  1.18619  0.024324  0.001717 -0.000400    14.163
   0.26249  0.74535  0.06319  1.18674  0.023573  0.001707 -0.000403    13.807
   0.27941  0.72877  0.06660  1.18720  0.022612  0.001699 -0.000407    13.306
   0.29629  0.71222  0.06990  1.18763  0.021514  0.001693 -0.000410    12.710
   0.31313  0.69568  0.07308  1.18805  0.020324  0.001687 -0.000414    12.051
   0.32994  0.67915  0.07616  1.18849  0.019077  0.001680 -0.000418    11.353
   0.34670  0.66266  0.07911  1.18898  0.017789  0.001674 -0.000423    10.627
   0.36339  0.64620  0.08193  1.18955  0.016490  0.001667 -0.000429     9.895
   0.38005  0.62976  0.08462  1.19025  0.015205  0.001658 -0.000436     9.171
   0.39672  0.61329  0.08718  1.19113  0.013943  0.001647 -0.000445     8.464
   0.41338  0.59681  0.08962  1.19222  0.012702  0.001635 -0.000458     7.770
   0.42997  0.58038  0.09191  1.19361  0.011502  0.001620 -0.000474     7.102
   0.44649  0.56400  0.09406  1.19539  0.010369  0.001601 -0.000495     6.475
   0.46301  0.54760  0.09605  1.19768  0.009315  0.001579 -0.000522     5.898
   0.47954  0.53117  0.09790  1.20059  0.008332  0.001553 -0.000541     5.364
   0.49603  0.51477  0.09961  1.20426  0.007418  0.001523 -0.000529     4.870
   0.51242  0.49845  0.10115  1.20876  0.006603  0.001488 -0.000437     4.436
   0.52875  0.48218  0.10252  1.21405  0.005899  0.001450 -0.000232     4.068
   0.54509  0.46588  0.10371  1.22013  0.005293  0.001409  0.000095     3.758
   0.56144  0.44957  0.10475  1.22709  0.004774  0.001363  0.000529     3.504
   0.57774  0.43329  0.10561  1.23482  0.004321  0.001313  0.001063     3.291
   0.59394  0.41711  0.10630  1.24284  0.003947  0.001263  0.001635     3.126
   0.61007  0.40098  0.10679  1.25068  0.003645  0.001213  0.002191     3.005
   0.62617  0.38489  0.10708  1.25816  0.003391  0.001166  0.002741     2.909
   0.64227  0.36879  0.10718  1.26499  0.003180  0.001120  0.003248     2.838
   0.65836  0.35270  0.10708  1.27139  0.002987  0.001076  0.003781     2.776
   0.67432  0.33674  0.10680  1.27750  0.002794  0.001032  0.004428     2.707
   0.69010  0.32097  0.10629  1.28247  0.002627  0.000991  0.005062     2.651
   0.70583  0.30526  0.10554  1.28556  0.002505  0.000955  0.005492     2.624
   0.72167  0.28945  0.10454  1.28745  0.002411  0.000921  0.005761     2.617
   0.73747  0.27369  0.10335  1.29031  0.002276  0.000883  0.006403     2.577
   0.75302  0.25820  0.10195  1.29236  0.002135  0.000845  0.007238     2.526
   0.76841  0.24291  0.10027  1.29127  0.002039  0.000814  0.007737     2.505
