#    s        x        y     Ue/Vinf    Dstar     Theta      Cf       H
   0.00000  1.00000  0.00000  0.88646  0.027394  0.010721  0.000448     2.555
   0.00667  0.99364  0.00201  0.89394  0.025298  0.010321  0.000555     2.451
   0.01801  0.98283  0.00544  0.90468  0.023205  0.009788  0.000665     2.371
   0.03089  0.97055  0.00931  0.91757  0.021166  0.009200  0.000786     2.301
   0.04491  0.95712  0.01335  0.93165  0.019424  0.008613  0.000892     2.255
   0.05974  0.94286  0.01740  0.94603  0.018075  0.008063  0.000959     2.242
   0.07527  0.92786  0.02141  0.96029  0.017125  0.007558  0.000965     2.266
   0.09142  0.91220  0.02541  0.97475  0.016499  0.007081  0.000907     2.330
   0.10802  0.89609  0.02942  0.99003  0.016126  0.006607  0.000789     2.441
   0.12488  0.87971  0.03341  1.00693  0.015976  0.006114  0.000616     2.613
   0.14188  0.86318  0.03738  1.02661  0.016024  0.005574  0.000414     2.875
   0.15896  0.84656  0.04130  1.05071  0.016236  0.004952  0.000206     3.279
   0.17607  0.82989  0.04517  1.08161  0.016551  0.004209 -0.000028     3.932
   0.19318  0.81321  0.04899  1.11954  0.016879  0.003369 -0.000190     5.011
   0.21029  0.79652  0.05273  1.16083  0.017128  0.002533 -0.000250     6.762
   0.22743  0.77978  0.05643  1.20867  0.017102  0.001657 -0.000363    10.319
   0.24453  0.76308  0.06007  1.20986  0.017011  0.001640 -0.000367    10.375
   0.26151  0.74647  0.06361  1.21085  0.016611  0.001625 -0.000371    10.221
   0.27839  0.72994  0.06704  1.21175  0.016021  0.001613 -0.000376     9.934
   0.29522  0.71344  0.07036  1.21263  0.015302  0.001601 -0.000381     9.556
   0.31203  0.69694  0.07357  1.21352  0.014492  0.001590 -0.000387     9.113
   0.32881  0.68046  0.07667  1.21447  0.013616  0.001579 -0.000393     8.623
   0.34552  0.66401  0.07965  1.21552  0.012698  0.001567 -0.000402     8.103
   0.36216  0.64761  0.08250  1.21672  0.011768  0.001554 -0.000412     7.571
   0.37877  0.63123  0.08521  1.21814  0.010851  0.001540 -0.000425     7.047
   0.39539  0.61480  0.08779  1.21986  0.009953  0.001523 -0.000441     6.534
   0.41202  0.59836  0.09025  1.22194  0.009073  0.001504 -0.000462     6.031
   0.42857  0.58198  0.09257  1.22447  0.008223  0.001483 -0.000481     5.545
   0.44503  0.56566  0.09473  1.22757  0.007438  0.001458 -0.000486     5.100
   0.46148  0.54933  0.09674  1.23133  0.006729  0.001430 -0.000456     4.704
   0.47798  0.53293  0.09860  1.23582  0.006083  0.001399 -0.000362     4.348
   0.49446  0.51655  0.10033  1.24092  0.005483  0.001365 -0.000170     4.016
   0.51082  0.50026  0.10190  1.24671  0.004952  0.001329  0.000125     3.727
   0.52710  0.48404  0.10328  1.25322  0.004510  0.001289  0.000484     3.499
   0.54339  0.46779  0.10449  1.26023  0.004147  0.001247  0.000870     3.325
   0.55971  0.45151  0.10554  1.26756  0.003833  0.001204  0.001288     3.182
   0.57600  0.43525  0.10643  1.27509  0.003550  0.001161  0.001754     3.057
   0.59218  0.41907  0.10713  1.28242  0.003305  0.001118  0.002231     2.955
   0.60829  0.40298  0.10765  1.28920  0.003104  0.001078  0.002671     2.879
   0.62434  0.38693  0.10796  1.29547  0.002929  0.001039  0.003097     2.818
   0.64042  0.37085  0.10808  1.30102  0.002781  0.001003  0.003470     2.774
   0.65651  0.35476  0.10800  1.30625  0.002642  0.000967  0.003866     2.733
   0.67249  0.33878  0.10774  1.31154  0.002488  0.000929  0.004413     2.677
   0.68825  0.32303  0.10727  1.31599  0.002345  0.000894  0.005005     2.624
   0.70393  0.30737  0.10654  1.31832  0.002245  0.000863  0.005371     2.602
   0.71975  0.29158  0.10557  1.31933  0.002173  0.000835  0.005550     2.603
   0.73559  0.27578  0.10439  1.32139  0.002068  0.000803  0.006029     2.575
   0.75115  0.26028  0.10302  1.32357  0.001937  0.000768  0.006848     2.520
   0.76650  0.24502  0.10139  1.32251  0.001845  0.000740  0.007387     2.494
   0.78192  0.22972  0.09944  1.31863  0.001795  0.000717  0.007481     2.505
   0.79744  0.21436  0.09725  1.31563  0.001724  0.000690  0.007814     2.500
   0.81279  0.19920  0.09484  1.31294  0.001629  0.000660  0.008520     2.470
   0.82793  0.18429  0.09217  1.30739  0.001558  0.000633  0.008960     2.460
   0.84302  0.16950  0.08922  1.30028  0.001498  0.000608  0.009232     2.464
   0.85806  0.15481  0.08599  1.29278  0.001437  0.000581  0.009504     2.471
   0.87291  0.14036  0.08253  1.28543  0.001363  0.000552  0.009983     2.469
   0.88737  0.12638  0.07886  1.27784  0.001265  0.000520  0.011113     2.432
   0.90140  0.11290  0.07496  1.26530  0.001190  0.000492  0.011857     2.418
   0.91519  0.09977  0.07076  1.24944  0.001151  0.000468  0.011604     2.459
   0.92848  0.08721  0.06643  1.23766  0.001068  0.000435  0.012456     2.454
   0.94079  0.07568  0.06209  1.22398  0.000953  0.000400  0.014864     2.381
   0.95221  0.06515  0.05767  1.19847  0.000894  0.000377  0.015639     2.373
   0.96284  0.05550  0.05322  1.17129  0.000862  0.000356  0.015072     2.423
   0.97241  0.04692  0.04898  1.15088  0.000793  0.000327  0.016055     2.426
   0.98081  0.03952  0.04501  1.12923  0.000716  0.000298  0.017901     2.400
   0.98816  0.03319  0.04127  1.10204  0.000651  0.000274  0.019587     2.380
   0.99463  0.02777  0.03774  1.06983  0.000595  0.000252  0.021185     2.363
   1.00034  0.02313  0.03441  1.03249  0.000545  0.000232  0.022681     2.345
   1.00542  0.01915  0.03125  0.99031  0.000504  0.000215  0.023668     2.339
   1.00996  0.01574  0.02825  0.94366  0.000461  0.000199  0.025229     2.314
   1.01405  0.01281  0.02541  0.89122  0.000433  0.000186  0.025073     2.328
   1.01775  0.01030  0.02269  0.83514  0.000392  0.000171  0.026974     2.287
   1.02112  0.00816  0.02007  0.76760  0.000369  0.000161  0.026327     2.287
   1.02423  0.00634  0.01756  0.69541  0.000343  0.000151  0.026015     2.271
   1.02710  0.00481  0.01513  0.61678  0.000324  0.000142  0.024395     2.274
   1.02975  0.00353  0.01281  0.53086  0.000301  0.000134  0.023279     2.241
   1.03221  0.00250  0.01057  0.43715  0.000293  0.000130  0.019564     2.248
   1.03452  0.00166  0.00842  0.34501  0.000277  0.000122  0.016133     2.263
   1.03670  0.00100  0.00634  0.24182  0.000255  0.000115  0.012713     2.222
   1.03878  0.00049  0.00433  0.12979  0.000256  0.000114  0.006726     2.237
   1.04077  0.00014  0.00237  0.00990  0.000217  0.000097  0.000607     2.230
   1.04268 -0.00001  0.00047 -0.13153  0.000217  0.000098  0.008066     2.230
   1.04452  0.00009 -0.00138 -0.28616  0.000200  0.000090  0.019393     2.212
   1.04638  0.00049 -0.00318 -0.44798  0.000202  0.000090  0.029261     2.243
   1.04830  0.00119 -0.00498 -0.58523  0.000223  0.000098  0.033727     2.272
   1.05035  0.00220 -0.00676 -0.70072  0.000243  0.000107  0.036954     2.272
   1.05254  0.00351 -0.00851 -0.79650  0.000271  0.000118  0.036880     2.298
   1.05487  0.00512 -0.01021 -0.87188  0.000302  0.000130  0.035534     2.317
   1.05738  0.00701 -0.01184 -0.92403  0.000348  0.000147  0.031044     2.369
   1.06008  0.00920 -0.01343 -0.95740  0.000401  0.000167  0.026861     2.408
   1.06301  0.01168 -0.01499 -0.98273  0.000450  0.000186  0.024434     2.415
   1.06622  0.01448 -0.01656 -1.00377  0.000499  0.000206  0.022302     2.423
   1.06978  0.01766 -0.01815 -1.02042  0.000554  0.000227  0.020045     2.442
   1.07377  0.02129 -0.01981 -1.03629  0.000602  0.000247  0.018841     2.435
   1.07825  0.02543 -0.02154 -1.05324  0.000646  0.000267  0.018106     2.422
   1.08332  0.03017 -0.02333 -1.07105  0.000690  0.000286  0.017391     2.412
   1.08907  0.03561 -0.02519 -1.08802  0.000743  0.000307  0.016332     2.418
   1.09564  0.04190 -0.02708 -1.10091  0.000815  0.000333  0.014578     2.449
   1.10320  0.04922 -0.02900 -1.10921  0.000904  0.000363  0.012743     2.487
   1.11196  0.05776 -0.03093 -1.11182  0.001018  0.000401  0.010698     2.541
   1.12207  0.06768 -0.03288 -1.11187  0.001134  0.000442  0.009320     2.568
   1.13350  0.07895 -0.03481 -1.11285  0.001231  0.000481  0.008697     2.557
   1.14613  0.09144 -0.03664 -1.11233  0.001350  0.000524  0.007776     2.574
   1.15994  0.10515 -0.03835 -1.10908  0.001495  0.000572  0.006697     2.613
   1.17469  0.11981 -0.03996 -1.10801  0.001591  0.000614  0.006448     2.591
   1.18993  0.13498 -0.04141 -1.10771  0.001687  0.000654  0.006173     2.578
   1.20552  0.15051 -0.04267 -1.10721  0.001789  0.000694  0.005814     2.579
   1.22143  0.16639 -0.04375 -1.10573  0.001905  0.000734  0.005353     2.595
   1.23764  0.18258 -0.04467 -1.10391  0.002019  0.000774  0.004972     2.607
   1.25400  0.19892 -0.04546 -1.10285  0.002108  0.000811  0.004789     2.601
   1.27036  0.21526 -0.04609 -1.10226  0.002189  0.000844  0.004657     2.592
   1.28677  0.23166 -0.04656 -1.10044  0.002301  0.000881  0.004326     2.611
   1.30335  0.24824 -0.04689 -1.09843  0.002410  0.000918  0.004056     2.626
   1.32002  0.26491 -0.04711 -1.09670  0.002504  0.000952  0.003878     2.630
   1.33663  0.28153 -0.04721 -1.09530  0.002586  0.000984  0.003759     2.628
   1.35321  0.29810 -0.04717 -1.09304  0.002696  0.001019  0.003521     2.646
   1.36986  0.31475 -0.04699 -1.09039  0.002813  0.001054  0.003280     2.668
   1.38656  0.33145 -0.04670 -1.08760  0.002928  0.001089  0.003069     2.688
   1.40323  0.34811 -0.04629 -1.08450  0.003051  0.001125  0.002852     2.712
   1.41985  0.36473 -0.04576 -1.08092  0.003191  0.001162  0.002608     2.745
   1.43647  0.38133 -0.04510 -1.07662  0.003360  0.001202  0.002313     2.794
   1.45309  0.39793 -0.04431 -1.07169  0.003560  0.001245  0.001988     2.860
   1.46972  0.41453 -0.04339 -1.06617  0.003802  0.001290  0.001632     2.947
   1.48633  0.43111 -0.04234 -1.06020  0.004094  0.001338  0.001257     3.060
   1.50291  0.44765 -0.04116 -1.05396  0.004457  0.001387  0.000864     3.214
   1.51945  0.46414 -0.03985 -1.04781  0.004916  0.001436  0.000470     3.424
   1.53596  0.48059 -0.03840 -1.04220  0.005494  0.001481  0.000111     3.709
   1.55247  0.49701 -0.03680 -1.03746  0.006212  0.001521 -0.000166     4.083
   1.56903  0.51348 -0.03504 -1.03346  0.007079  0.001557 -0.000324     4.547
   1.58574  0.53008 -0.03313 -1.03022  0.008089  0.001588 -0.000374     5.094
   1.60264  0.54687 -0.03109 -1.02773  0.009212  0.001613 -0.000369     5.710
   1.61973  0.56382 -0.02896 -1.02585  0.010410  0.001635 -0.000349     6.369
   1.63695  0.58089 -0.02675 -1.02440  0.011653  0.001652 -0.000333     7.054
   1.65426  0.59806 -0.02449 -1.02328  0.012916  0.001666 -0.000321     7.751
   1.67164  0.61529 -0.02221 -1.02237  0.014163  0.001679 -0.000313     8.436
   1.68905  0.63255 -0.01994 -1.02159  0.015367  0.001690 -0.000306     9.093
   1.70644  0.64979 -0.01769 -1.02090  0.016504  0.001700 -0.000301     9.706
   1.72377  0.66698 -0.01547 -1.02027  0.017562  0.001711 -0.000297    10.266
   1.74101  0.68409 -0.01330 -1.01966  0.018520  0.001721 -0.000293    10.761
   1.75815  0.70109 -0.01119 -1.01904  0.019350  0.001732 -0.000290    11.171
   1.77520  0.71802 -0.00917 -1.01840  0.020029  0.001744 -0.000287    11.482
   1.79217  0.73488 -0.00723 -1.01771  0.020536  0.001758 -0.000284    11.680
   1.80907  0.75168 -0.00538 -1.01695  0.020841  0.001774 -0.000281    11.748
   1.82588  0.76841 -0.00365 -1.01609  0.020909  0.001792 -0.000278    11.666
   1.84259  0.78504 -0.00203 -1.01509  0.020666  0.001814 -0.000275    11.392
   1.85920  0.80157 -0.00054 -0.99567  0.020270  0.002287 -0.000218     8.862
   1.87568  0.81800  0.00080 -0.96465  0.019661  0.003098 -0.000173     6.347
   1.89204  0.83432  0.00198 -0.93598  0.018786  0.003893 -0.000133     4.826
   1.90829  0.85054  0.00299 -0.90835  0.017766  0.004701  0.000012     3.779
   1.92442  0.86665  0.00381 -0.88726  0.016645  0.005344  0.000235     3.115
   1.94041  0.88262  0.00443 -0.87196  0.015524  0.005822  0.000476     2.666
   1.95619  0.89840  0.00486 -0.86169  0.014452  0.006148  0.000757     2.351
   1.97170  0.91391  0.00506 -0.85561  0.013454  0.006345  0.001090     2.120
   1.98685  0.92905  0.00502 -0.85304  0.012527  0.006436  0.001443     1.946
   2.00150  0.94370  0.00473 -0.85352  0.011661  0.006438  0.001807     1.811
   2.01546  0.95766  0.00418 -0.85688  0.010838  0.006363  0.002184     1.703
   2.02853  0.97070  0.00337 -0.86327  0.010029  0.006213  0.002583     1.614
   2.04056  0.98268  0.00230 -0.87340  0.009196  0.005981  0.003029     1.538
   2.05143  0.99347  0.00100 -0.88870  0.008292  0.005650  0.003568     1.468
   2.05803  1.00000  0.00000 -0.88646  0.008330  0.005715  0.003598     1.458
   2.05803  1.00010 -0.00002  0.88646  0.035723  0.016436  0.000000     2.173
   2.06467  1.00659 -0.00142  0.89248  0.032560  0.015987  0.000000     2.037
   2.07243  1.01422 -0.00282  0.89502  0.030849  0.015806  0.000000     1.952
   2.08150  1.02317 -0.00429  0.89782  0.029194  0.015614  0.000000     1.870
   2.09210  1.03364 -0.00588  0.90106  0.027557  0.015400  0.000000     1.789
   2.10448  1.04591 -0.00760  0.90496  0.025916  0.015153  0.000000     1.710
   2.11896  1.06026 -0.00946  0.90965  0.024282  0.014868  0.000000     1.633
   2.13587  1.07706 -0.01149  0.91514  0.022681  0.014550  0.000000     1.559
   2.15564  1.09670 -0.01369  0.92138  0.021144  0.014206  0.000000     1.488
   2.17875  1.11969 -0.01609  0.92819  0.019702  0.013849  0.000000     1.423
   2.20575  1.14656 -0.01869  0.93533  0.018380  0.013493  0.000000     1.362
   2.23731  1.17800 -0.02150  0.94256  0.017193  0.013151  0.000000     1.307
   2.27420  1.21476 -0.02454  0.94963  0.016146  0.012833  0.000000     1.258
   2.31730  1.25774 -0.02782  0.95634  0.015236  0.012544  0.000000     1.215
   2.36768  1.30800 -0.03133  0.96256  0.014454  0.012287  0.000000     1.176
   2.42656  1.36676 -0.03510  0.96823  0.013791  0.012061  0.000000     1.143
   2.49537  1.43545 -0.03911  0.97331  0.013235  0.011865  0.000000     1.115
   2.57580  1.51576 -0.04337  0.97779  0.012775  0.011697  0.000000     1.092
   2.66978  1.60964 -0.04787  0.98170  0.012398  0.011554  0.000000     1.073
   2.77963  1.71938 -0.05261  0.98506  0.012093  0.011434  0.000000     1.058
   2.90801  1.84766 -0.05756  0.98790  0.011850  0.011334  0.000000     1.046
   3.05804  1.99761 -0.06272  0.99077  0.011639  0.011235  0.000000     1.036
