#    s        x        y     Ue/Vinf    Dstar     Theta      Cf       H
   0.00000  1.00000  0.00000  0.88251  0.027305  0.011542  0.000607     2.366
   0.00667  0.99364  0.00201  0.89075  0.025163  0.011085  0.000739     2.270
   0.01801  0.98283  0.00544  0.90229  0.022923  0.010493  0.000891     2.185
   0.03089  0.97055  0.00931  0.91622  0.020711  0.009840  0.001070     2.105
   0.04491  0.95712  0.01335  0.93139  0.018778  0.009194  0.001251     2.042
   0.05974  0.94286  0.01740  0.94672  0.017219  0.008599  0.001408     2.002
   0.07527  0.92786  0.02141  0.96144  0.016038  0.008073  0.001516     1.987
   0.09142  0.91220  0.02541  0.97562  0.015149  0.007602  0.001569     1.993
   0.10802  0.89609  0.02942  0.98951  0.014483  0.007171  0.001567     2.020
   0.12488  0.87971  0.03341  1.00332  0.014006  0.006767  0.001505     2.070
   0.14188  0.86318  0.03738  1.01736  0.013707  0.006380  0.001377     2.148
   0.15896  0.84656  0.04130  1.03218  0.013578  0.005993  0.001184     2.265
   0.17607  0.82989  0.04517  1.04865  0.013618  0.005587  0.000929     2.438
   0.19318  0.81321  0.04899  1.06808  0.013821  0.005132  0.000634     2.693
   0.21029  0.79652  0.05273  1.09232  0.014170  0.004595  0.000360     3.084
   0.22743  0.77978  0.05643  1.12368  0.014615  0.003944  0.000046     3.706
   0.24453  0.76308  0.06007  1.16472  0.015040  0.003154 -0.000200     4.769
   0.26151  0.74647  0.06361  1.20928  0.015362  0.002370 -0.000282     6.482
   0.27839  0.72994  0.06704  1.25655  0.015437  0.001618 -0.000391     9.538
   0.29522  0.71344  0.07036  1.25797  0.015414  0.001600 -0.000395     9.636
   0.31203  0.69694  0.07357  1.25919  0.015105  0.001584 -0.000400     9.537
   0.32881  0.68046  0.07667  1.26031  0.014603  0.001570 -0.000405     9.301
   0.34552  0.66401  0.07965  1.26140  0.013965  0.001557 -0.000412     8.969
   0.36216  0.64761  0.08250  1.26251  0.013240  0.001545 -0.000419     8.572
   0.37877  0.63123  0.08521  1.26370  0.012462  0.001532 -0.000427     8.136
   0.39539  0.61480  0.08779  1.26503  0.011653  0.001518 -0.000437     7.676
   0.41202  0.59836  0.09025  1.26653  0.010811  0.001503 -0.000450     7.191
   0.42857  0.58198  0.09257  1.26827  0.009957  0.001488 -0.000466     6.694
   0.44503  0.56566  0.09473  1.27033  0.009127  0.001470 -0.000486     6.210
   0.46148  0.54933  0.09674  1.27284  0.008343  0.001449 -0.000508     5.757
   0.47798  0.53293  0.09860  1.27588  0.007591  0.001426 -0.000521     5.323
   0.49446  0.51655  0.10033  1.27953  0.006864  0.001400 -0.000513     4.903
   0.51082  0.50026  0.10190  1.28389  0.006191  0.001371 -0.000448     4.517
   0.52710  0.48404  0.10328  1.28896  0.005600  0.001339 -0.000304     4.183
   0.54339  0.46779  0.10449  1.29466  0.005086  0.001304 -0.000073     3.899
   0.55971  0.45151  0.10554  1.30111  0.004630  0.001267  0.000244     3.654
   0.57600  0.43525  0.10643  1.30833  0.004218  0.001227  0.000657     3.438
   0.59218  0.41907  0.10713  1.31606  0.003868  0.001185  0.001117     3.265
   0.60829  0.40298  0.10765  1.32397  0.003573  0.001142  0.001599     3.128
   0.62434  0.38693  0.10796  1.33172  0.003328  0.001101  0.002067     3.023
   0.64042  0.37085  0.10808  1.33914  0.003122  0.001060  0.002508     2.944
   0.65651  0.35476  0.10800  1.34630  0.002937  0.001021  0.002959     2.876
   0.67249  0.33878  0.10774  1.35360  0.002743  0.000981  0.003553     2.797
   0.68825  0.32303  0.10727  1.36012  0.002570  0.000942  0.004167     2.727
   0.70393  0.30737  0.10654  1.36479  0.002448  0.000909  0.004573     2.694
   0.71975  0.29158  0.10557  1.36830  0.002358  0.000878  0.004811     2.686
   0.73559  0.27578  0.10439  1.37280  0.002233  0.000844  0.005338     2.647
   0.75115  0.26028  0.10302  1.37746  0.002084  0.000807  0.006183     2.583
   0.76650  0.24502  0.10139  1.37906  0.001982  0.000777  0.006731     2.552
