#    s        x        y     Ue/Vinf    Dstar     Theta      Cf       H
   0.00000  1.00000  0.00000  0.88771  0.028789  0.011644  0.000506     2.472
   0.00667  0.99364  0.00201  0.89499  0.026620  0.011229  0.000622     2.371
   0.01801  0.98283  0.00544  0.90546  0.024326  0.010674  0.000757     2.279
   0.03089  0.97055  0.00931  0.91825  0.022040  0.010052  0.000918     2.193
   0.04491  0.95712  0.01335  0.93241  0.020014  0.009424  0.001083     2.124
   0.05974  0.94286  0.01740  0.94696  0.018352  0.008835  0.001230     2.077
   0.07527  0.92786  0.02141  0.96122  0.017066  0.008304  0.001337     2.055
   0.09142  0.91220  0.02541  0.97518  0.016074  0.007821  0.001398     2.055
   0.10802  0.89609  0.02942  0.98901  0.015306  0.007374  0.001411     2.076
   0.12488  0.87971  0.03341  1.00285  0.014730  0.006955  0.001373     2.118
   0.14188  0.86318  0.03738  1.01690  0.014332  0.006554  0.001277     2.187
   0.15896  0.84656  0.04130  1.03161  0.014100  0.006157  0.001123     2.290
   0.17607  0.82989  0.04517  1.04761  0.014034  0.005750  0.000912     2.441
   0.19318  0.81321  0.04899  1.06594  0.014124  0.005308  0.000654     2.661
   0.21029  0.79652  0.05273  1.08802  0.014361  0.004804  0.000413     2.989
   0.22743  0.77978  0.05643  1.11571  0.014708  0.004209  0.000134     3.494
   0.24453  0.76308  0.06007  1.15172  0.015070  0.003490 -0.000130     4.318
   0.26151  0.74647  0.06361  1.19186  0.015387  0.002751 -0.000252     5.593
   0.27839  0.72994  0.06704  1.23526  0.015552  0.002021 -0.000320     7.695
   0.29522  0.71344  0.07036  1.26304  0.015538  0.001596 -0.000397     9.733
   0.31203  0.69694  0.07357  1.26434  0.015360  0.001579 -0.000402     9.725
   0.32881  0.68046  0.07667  1.26549  0.014938  0.001565 -0.000407     9.546
   0.34552  0.66401  0.07965  1.26658  0.014353  0.001552 -0.000413     9.250
   0.36216  0.64761  0.08250  1.26766  0.013660  0.001539 -0.000419     8.874
   0.37877  0.63123  0.08521  1.26879  0.012904  0.001527 -0.000427     8.451
   0.39539  0.61480  0.08779  1.27004  0.012101  0.001514 -0.000436     7.994
   0.41202  0.59836  0.09025  1.27142  0.011258  0.001500 -0.000447     7.505
   0.42857  0.58198  0.09257  1.27301  0.010395  0.001485 -0.000461     6.999
