#    s        x        y     Ue/Vinf    Dstar     Theta      Cf       H
   0.00000  1.00000  0.00000  0.89416  0.029906  0.012960  0.000660     2.307
   0.00667  0.99364  0.00201  0.90166  0.027698  0.012504  0.000795     2.215
   0.01801  0.98283  0.00544  0.91252  0.025193  0.011890  0.000974     2.119
   0.03089  0.97055  0.00931  0.92608  0.022636  0.011189  0.001199     2.023
   0.04491  0.95712  0.01335  0.94141  0.020304  0.010472  0.001453     1.939
   0.05974  0.94286  0.01740  0.95750  0.018310  0.009789  0.001715     1.871
   0.07527  0.92786  0.02141  0.97347  0.016675  0.009171  0.001967     1.818
   0.09142  0.91220  0.02541  0.98927  0.015311  0.008610  0.002207     1.778
   0.10802  0.89609  0.02942  1.00494  0.014148  0.008097  0.002436     1.747
   0.12488  0.87971  0.03341  1.02049  0.013142  0.007626  0.002653     1.723
   0.14188  0.86318  0.03738  1.03580  0.012274  0.007194  0.002854     1.706
   0.15896  0.84656  0.04130  1.05090  0.011518  0.006796  0.003038     1.695
   0.17607  0.82989  0.04517  1.06567  0.010865  0.006432  0.003196     1.689
   0.19318  0.81321  0.04899  1.08018  0.010299  0.006095  0.003327     1.690
   0.21029  0.79652  0.05273  1.09437  0.009816  0.005785  0.003419     1.697
   0.22743  0.77978  0.05643  1.10833  0.009407  0.005496  0.003468     1.712
   0.24453  0.76308  0.06007  1.12247  0.009050  0.005219  0.003474     1.734
   0.26151  0.74647  0.06361  1.13645  0.008768  0.004960  0.003414     1.768
   0.27839  0.72994  0.06704  1.15005  0.008581  0.004720  0.003260     1.818
   0.29522  0.71344  0.07036  1.16356  0.008498  0.004493  0.002995     1.891
   0.31203  0.69694  0.07357  1.17755  0.008534  0.004270  0.002604     1.999
   0.32881  0.68046  0.07667  1.19315  0.008699  0.004033  0.002088     2.157
   0.34552  0.66401  0.07965  1.21204  0.009010  0.003761  0.001535     2.395
   0.36216  0.64761  0.08250  1.23669  0.009471  0.003423  0.000978     2.767
   0.37877  0.63123  0.08521  1.27029  0.010063  0.002986  0.000322     3.371
   0.39539  0.61480  0.08779  1.31640  0.010691  0.002420 -0.000240     4.418
   0.41202  0.59836  0.09025  1.36941  0.011183  0.001816 -0.000406     6.157
   0.42857  0.58198  0.09257  1.40088  0.011434  0.001486 -0.000494     7.693
   0.44503  0.56566  0.09473  1.40310  0.011447  0.001465 -0.000500     7.811
   0.46148  0.54933  0.09674  1.40515  0.011247  0.001447 -0.000508     7.774
   0.47798  0.53293  0.09860  1.40713  0.010888  0.001429 -0.000517     7.619
   0.49446  0.51655  0.10033  1.40911  0.010393  0.001412 -0.000529     7.358
   0.51082  0.50026  0.10190  1.41117  0.009819  0.001396 -0.000543     7.035
   0.52710  0.48404  0.10328  1.41343  0.009214  0.001378 -0.000560     6.684
   0.54339  0.46779  0.10449  1.41597  0.008593  0.001360 -0.000581     6.319
   0.55971  0.45151  0.10554  1.41887  0.007950  0.001340 -0.000606     5.934
   0.57600  0.43525  0.10643  1.42222  0.007294  0.001318 -0.000629     5.534
   0.59218  0.41907  0.10713  1.42617  0.006657  0.001294 -0.000638     5.144
   0.60829  0.40298  0.10765  1.43081  0.006059  0.001268 -0.000614     4.781
   0.62434  0.38693  0.10796  1.43625  0.005507  0.001238 -0.000525     4.447
   0.64042  0.37085  0.10808  1.44247  0.005006  0.001207 -0.000348     4.148
   0.65651  0.35476  0.10800  1.44945  0.004546  0.001173 -0.000059     3.875
   0.67249  0.33878  0.10774  1.45736  0.004106  0.001137  0.000388     3.613
   0.68825  0.32303  0.10727  1.46610  0.003725  0.001097  0.000946     3.394
   0.70393  0.30737  0.10654  1.47505  0.003442  0.001058  0.001445     3.253
   0.71975  0.29158  0.10557  1.48404  0.003218  0.001019  0.001887     3.157
   0.73559  0.27578  0.10439  1.49370  0.002978  0.000978  0.002510     3.043
   0.75115  0.26028  0.10302  1.50364  0.002738  0.000937  0.003316     2.923
   0.76650  0.24502  0.10139  1.51197  0.002571  0.000900  0.003901     2.857
   0.78192  0.22972  0.09944  1.51869  0.002467  0.000867  0.004157     2.845
   0.79744  0.21436  0.09725  1.52615  0.002344  0.000833  0.004576     2.815
   0.81279  0.19920  0.09484  1.53411  0.002203  0.000796  0.005213     2.767
   0.82793  0.18429  0.09217  1.54066  0.002097  0.000763  0.005635     2.748
   0.84302  0.16950  0.08922  1.54661  0.002011  0.000731  0.005882     2.751
   0.85806  0.15481  0.08599  1.55329  0.001917  0.000698  0.006213     2.749
   0.87291  0.14036  0.08253  1.56077  0.001812  0.000662  0.006711     2.736
   0.88737  0.12638  0.07886  1.56926  0.001682  0.000625  0.007674     2.693
   0.90140  0.11290  0.07496  1.57570  0.001583  0.000590  0.008309     2.681
   0.91519  0.09977  0.07076  1.58069  0.001526  0.000559  0.008129     2.730
   0.92848  0.08721  0.06643  1.59060  0.001405  0.000520  0.009223     2.701
   0.94079  0.07568  0.06209  1.60096  0.001255  0.000480  0.011538     2.613
   0.95221  0.06515  0.05767  1.60357  0.001191  0.000451  0.011773     2.642
   0.96284  0.05550  0.05322  1.60779  0.001148  0.000422  0.011098     2.723
   0.97241  0.04692  0.04898  1.61934  0.001050  0.000387  0.012344     2.715
   0.98081  0.03952  0.04501  1.63160  0.000937  0.000352  0.014864     2.662
   0.98816  0.03319  0.04127  1.64032  0.000841  0.000321  0.017558     2.617
   0.99463  0.02777  0.03774  1.64540  0.000758  0.000294  0.020509     2.575
   1.00034  0.02313  0.03441  1.64630  0.000687  0.000270  0.023437     2.543
   1.00542  0.01915  0.03125  1.64349  0.000625  0.000249  0.026609     2.512
   1.00996  0.01574  0.02825  1.63639  0.000573  0.000230  0.029422     2.495
   1.01405  0.01281  0.02541  1.62645  0.000519  0.000212  0.033822     2.451
   1.01775  0.01030  0.02269  1.60881  0.000474  0.000196  0.038011     2.415
   1.02112  0.00816  0.02007  1.58353  0.000437  0.000183  0.041510     2.391
   1.02423  0.00634  0.01756  1.55201  0.000407  0.000171  0.044383     2.376
   1.02710  0.00481  0.01513  1.51477  0.000375  0.000160  0.048952     2.335
   1.02975  0.00353  0.01281  1.46686  0.000354  0.000152  0.050714     2.323
   1.03221  0.00250  0.01057  1.41418  0.000334  0.000145  0.052770     2.303
   1.03452  0.00166  0.00842  1.35584  0.000322  0.000139  0.052220     2.310
   1.03670  0.00100  0.00634  1.29821  0.000309  0.000133  0.051085     2.329
   1.03878  0.00049  0.00433  1.24455  0.000296  0.000124  0.048852     2.378
   1.04077  0.00014  0.00237  1.19407  0.000263  0.000111  0.053332     2.364
   1.04268 -0.00001  0.00047  1.12318  0.000229  0.000099  0.060347     2.316
   1.04452  0.00009 -0.00138  1.01530  0.000205  0.000090  0.063313     2.279
   1.04638  0.00049 -0.00318  0.85796  0.000190  0.000086  0.061619     2.204
   1.04830  0.00119 -0.00498  0.66807  0.000202  0.000091  0.044890     2.209
   1.05035  0.00220 -0.00676  0.49307  0.000213  0.000096  0.031022     2.226
   1.05254  0.00351 -0.00851  0.32387  0.000222  0.000100  0.019829     2.210
   1.05487  0.00512 -0.01021  0.16696  0.000251  0.000113  0.009000     2.215
   1.05738  0.00701 -0.01184  0.03987  0.000288  0.000129  0.001845     2.230
   1.06008  0.00920 -0.01343 -0.07452  0.000288  0.000129  0.003450     2.230
   1.06301  0.01168 -0.01499 -0.16847  0.000352  0.000155  0.006130     2.275
   1.06622  0.01448 -0.01656 -0.24994  0.000371  0.000167  0.009037     2.224
   1.06978  0.01766 -0.01815 -0.32142  0.000422  0.000184  0.009579     2.292
   1.07377  0.02129 -0.01981 -0.38547  0.000452  0.000200  0.011113     2.255
   1.07825  0.02543 -0.02154 -0.44739  0.000492  0.000216  0.011603     2.279
   1.08332  0.03017 -0.02333 -0.50447  0.000532  0.000233  0.012051     2.283
   1.08907  0.03561 -0.02519 -0.55858  0.000575  0.000251  0.012256     2.290
   1.09564  0.04190 -0.02708 -0.60780  0.000630  0.000273  0.011956     2.309
   1.10320  0.04922 -0.02900 -0.65121  0.000696  0.000299  0.011402     2.326
   1.11196  0.05776 -0.03093 -0.68842  0.000777  0.000331  0.010584     2.348
   1.12207  0.06768 -0.03288 -0.72173  0.000857  0.000364  0.010007     2.354
   1.13350  0.07895 -0.03481 -0.75335  0.000931  0.000396  0.009642     2.350
   1.14613  0.09144 -0.03664 -0.78036  0.001024  0.000432  0.008901     2.370
   1.15994  0.10515 -0.03835 -0.80137  0.001134  0.000473  0.008046     2.397
   1.17469  0.11981 -0.03996 -0.82228  0.001204  0.000507  0.007945     2.375
   1.18993  0.13498 -0.04141 -0.84151  0.001283  0.000540  0.007628     2.376
   1.20552  0.15051 -0.04267 -0.85752  0.001371  0.000574  0.007178     2.389
   1.22143  0.16639 -0.04375 -0.87082  0.001460  0.000608  0.006761     2.401
   1.23764  0.18258 -0.04467 -0.88215  0.001547  0.000642  0.006407     2.410
   1.25400  0.19892 -0.04546 -0.89314  0.001614  0.000672  0.006258     2.403
   1.27036  0.21526 -0.04609 -0.90348  0.001679  0.000700  0.006110     2.400
   1.28677  0.23166 -0.04656 -0.91190  0.001761  0.000730  0.005805     2.413
   1.30335  0.24824 -0.04689 -0.91883  0.001846  0.000761  0.005500     2.426
   1.32002  0.26491 -0.04711 -0.92577  0.001911  0.000788  0.005370     2.424
   1.33663  0.28153 -0.04721 -0.93263  0.001967  0.000813  0.005288     2.418
   1.35321  0.29810 -0.04717 -0.93827  0.002039  0.000840  0.005085     2.426
   1.36986  0.31475 -0.04699 -0.94293  0.002118  0.000868  0.004861     2.438
   1.38656  0.33145 -0.04670 -0.94718  0.002189  0.000896  0.004692     2.445
