#    s        x        y     Ue/Vinf    Dstar     Theta      Cf       H
   0.00000  1.00000  0.00000  0.88472  0.030282  0.012909  0.000607     2.346
   0.00667  0.99364  0.00201  0.89256  0.027880  0.012426  0.000745     2.244
   0.01801  0.98283  0.00544  0.90348  0.025335  0.011802  0.000915     2.147
   0.03089  0.97055  0.00931  0.91700  0.022772  0.011097  0.001125     2.052
   0.04491  0.95712  0.01335  0.93216  0.020456  0.010381  0.001358     1.971
   0.05974  0.94286  0.01740  0.94799  0.018495  0.009703  0.001593     1.906
   0.07527  0.92786  0.02141  0.96362  0.016904  0.009093  0.001811     1.859
   0.09142  0.91220  0.02541  0.97899  0.015595  0.008541  0.002008     1.826
   0.10802  0.89609  0.02942  0.99414  0.014494  0.008037  0.002183     1.803
   0.12488  0.87971  0.03341  1.00907  0.013561  0.007577  0.002335     1.790
   0.14188  0.86318  0.03738  1.02369  0.012773  0.007156  0.002458     1.785
   0.15896  0.84656  0.04130  1.03801  0.012111  0.006770  0.002546     1.789
   0.17607  0.82989  0.04517  1.05198  0.011566  0.006415  0.002591     1.803
   0.19318  0.81321  0.04899  1.06570  0.011126  0.006087  0.002586     1.828
   0.21029  0.79652  0.05273  1.07921  0.010793  0.005780  0.002518     1.867
   0.22743  0.77978  0.05643  1.09277  0.010566  0.005489  0.002377     1.925
   0.24453  0.76308  0.06007  1.10699  0.010428  0.005199  0.002164     2.006
   0.26151  0.74647  0.06361  1.12205  0.010413  0.004908  0.001862     2.122
   0.27839  0.72994  0.06704  1.13875  0.010546  0.004602  0.001467     2.292
   0.29522  0.71344  0.07036  1.15871  0.010837  0.004254  0.001040     2.547
   0.31203  0.69694  0.07357  1.18429  0.011276  0.003830  0.000614     2.944
   0.32881  0.68046  0.07667  1.21825  0.011819  0.003299  0.000130     3.582
   0.34552  0.66401  0.07965  1.26349  0.012366  0.002639 -0.000252     4.686
   0.36216  0.64761  0.08250  1.31310  0.012791  0.001972 -0.000368     6.487
   0.37877  0.63123  0.08521  1.34930  0.013008  0.001527 -0.000453     8.520
   0.39539  0.61480  0.08779  1.35116  0.013022  0.001507 -0.000459     8.643
   0.41202  0.59836  0.09025  1.35281  0.012770  0.001489 -0.000465     8.573
   0.42857  0.58198  0.09257  1.35435  0.012337  0.001474 -0.000473     8.370
   0.44503  0.56566  0.09473  1.35590  0.011797  0.001459 -0.000482     8.086
   0.46148  0.54933  0.09674  1.35752  0.011190  0.001444 -0.000492     7.750
   0.47798  0.53293  0.09860  1.35927  0.010523  0.001428 -0.000505     7.367
   0.49446  0.51655  0.10033  1.36119  0.009798  0.001412 -0.000520     6.937
   0.51082  0.50026  0.10190  1.36337  0.009053  0.001395 -0.000540     6.489
   0.52710  0.48404  0.10328  1.36592  0.008329  0.001376 -0.000563     6.052
   0.54339  0.46779  0.10449  1.36896  0.007635  0.001355 -0.000588     5.635
   0.55971  0.45151  0.10554  1.37259  0.006959  0.001331 -0.000599     5.228
   0.57600  0.43525  0.10643  1.37690  0.006302  0.001305 -0.000582     4.831
   0.59218  0.41907  0.10713  1.38199  0.005698  0.001275 -0.000499     4.468
   0.60829  0.40298  0.10765  1.38785  0.005149  0.001243 -0.000320     4.141
   0.62434  0.38693  0.10796  1.39443  0.004670  0.001209 -0.000038     3.861
   0.64042  0.37085  0.10808  1.40186  0.004253  0.001172  0.000334     3.627
   0.65651  0.35476  0.10800  1.41011  0.003882  0.001133  0.000796     3.427
   0.67249  0.33878  0.10774  1.41909  0.003536  0.001091  0.001388     3.241
   0.68825  0.32303  0.10727  1.42830  0.003240  0.001049  0.002036     3.090
   0.70393  0.30737  0.10654  1.43682  0.003025  0.001009  0.002558     2.998
   0.71975  0.29158  0.10557  1.44462  0.002863  0.000972  0.002944     2.946
   0.73559  0.27578  0.10439  1.45322  0.002669  0.000932  0.003580     2.864
   0.75115  0.26028  0.10302  1.46178  0.002471  0.000892  0.004404     2.772
   0.76650  0.24502  0.10139  1.46807  0.002336  0.000857  0.004957     2.726
   0.78192  0.22972  0.09944  1.47255  0.002250  0.000827  0.005193     2.721
   0.79744  0.21436  0.09725  1.47770  0.002147  0.000794  0.005591     2.703
   0.81279  0.19920  0.09484  1.48342  0.002021  0.000759  0.006269     2.661
   0.82793  0.18429  0.09217  1.48721  0.001929  0.000728  0.006682     2.649
   0.84302  0.16950  0.08922  1.49041  0.001849  0.000698  0.006983     2.649
   0.85806  0.15481  0.08599  1.49384  0.001768  0.000667  0.007294     2.652
   0.87291  0.14036  0.08253  1.49806  0.001673  0.000633  0.007811     2.643
   0.88737  0.12638  0.07886  1.50318  0.001551  0.000597  0.008893     2.600
   0.90140  0.11290  0.07496  1.50521  0.001463  0.000564  0.009530     2.592
   0.91519  0.09977  0.07076  1.50560  0.001411  0.000535  0.009365     2.638
   0.92848  0.08721  0.06643  1.51078  0.001302  0.000498  0.010456     2.616
   0.94079  0.07568  0.06209  1.51615  0.001158  0.000459  0.013044     2.526
   0.95221  0.06515  0.05767  1.51184  0.001099  0.000431  0.013377     2.548
   0.96284  0.05550  0.05322  1.50885  0.001062  0.000405  0.012686     2.624
   0.97241  0.04692  0.04898  1.51378  0.000969  0.000371  0.014106     2.614
   0.98081  0.03952  0.04501  1.51831  0.000871  0.000338  0.016471     2.575
   0.98816  0.03319  0.04127  1.51906  0.000786  0.000309  0.018905     2.543
   0.99463  0.02777  0.03774  1.51624  0.000710  0.000283  0.021766     2.506
   1.00034  0.02313  0.03441  1.50851  0.000646  0.000261  0.024414     2.480
   1.00542  0.01915  0.03125  1.49682  0.000590  0.000240  0.027251     2.455
   1.00996  0.01574  0.02825  1.48066  0.000542  0.000222  0.029834     2.439
   1.01405  0.01281  0.02541  1.46087  0.000498  0.000205  0.032592     2.423
   1.01775  0.01030  0.02269  1.43619  0.000450  0.000189  0.037210     2.374
   1.02112  0.00816  0.02007  1.40055  0.000419  0.000177  0.039551     2.360
   1.02423  0.00634  0.01756  1.36004  0.000391  0.000166  0.041402     2.352
   1.02710  0.00481  0.01513  1.31387  0.000359  0.000155  0.045460     2.308
   1.02975  0.00353  0.01281  1.25565  0.000341  0.000148  0.046132     2.299
   1.03221  0.00250  0.01057  1.19411  0.000326  0.000142  0.045977     2.297
   1.03452  0.00166  0.00842  1.12860  0.000307  0.000135  0.047331     2.269
   1.03670  0.00100  0.00634  1.05741  0.000301  0.000131  0.043735     2.303
   1.03878  0.00049  0.00433  0.99424  0.000286  0.000122  0.041756     2.342
   1.04077  0.00014  0.00237  0.92770  0.000254  0.000110  0.045359     2.308
   1.04268 -0.00001  0.00047  0.83993  0.000229  0.000099  0.045596     2.306
   1.04452  0.00009 -0.00138  0.72181  0.000202  0.000090  0.046915     2.245
   1.04638  0.00049 -0.00318  0.56084  0.000198  0.000089  0.038280     2.216
   1.04830  0.00119 -0.00498  0.39012  0.000205  0.000092  0.025300     2.232
   1.05035  0.00220 -0.00676  0.22116  0.000214  0.000097  0.014049     2.209
   1.05254  0.00351 -0.00851  0.06974  0.000250  0.000112  0.003717     2.230
   1.05487  0.00512 -0.01021 -0.06124  0.000250  0.000112  0.003265     2.230
   1.05738  0.00701 -0.01184 -0.18313  0.000278  0.000124  0.008634     2.247
   1.06008  0.00920 -0.01343 -0.27287  0.000335  0.000147  0.010315     2.286
   1.06301  0.01168 -0.01499 -0.35246  0.000353  0.000158  0.013255     2.235
   1.06622  0.01448 -0.01656 -0.42002  0.000404  0.000175  0.012951     2.305
   1.06978  0.01766 -0.01815 -0.47898  0.000435  0.000191  0.014110     2.273
   1.07377  0.02129 -0.01981 -0.53345  0.000479  0.000208  0.013926     2.299
   1.07825  0.02543 -0.02154 -0.58467  0.000515  0.000225  0.014323     2.291
   1.08332  0.03017 -0.02333 -0.63349  0.000557  0.000242  0.014204     2.302
   1.08907  0.03561 -0.02519 -0.67934  0.000601  0.000260  0.014001     2.309
   1.09564  0.04190 -0.02708 -0.72040  0.000660  0.000283  0.013266     2.331
   1.10320  0.04922 -0.02900 -0.75611  0.000728  0.000310  0.012385     2.350
   1.11196  0.05776 -0.03093 -0.78491  0.000817  0.000343  0.011098     2.382
   1.12207  0.06768 -0.03288 -0.81118  0.000896  0.000377  0.010479     2.380
   1.13350  0.07895 -0.03481 -0.83602  0.000977  0.000411  0.009905     2.380
   1.14613  0.09144 -0.03664 -0.85657  0.001076  0.000448  0.009025     2.401
   1.15994  0.10515 -0.03835 -0.87266  0.001185  0.000489  0.008174     2.422
   1.17469  0.11981 -0.03996 -0.88866  0.001263  0.000525  0.007932     2.406
   1.18993  0.13498 -0.04141 -0.90324  0.001347  0.000560  0.007562     2.407
   1.20552  0.15051 -0.04267 -0.91605  0.001430  0.000593  0.007193     2.411
   1.22143  0.16639 -0.04375 -0.92594  0.001529  0.000629  0.006671     2.430
   1.23764  0.18258 -0.04467 -0.93427  0.001620  0.000664  0.006290     2.439
   1.25400  0.19892 -0.04546 -0.94290  0.001686  0.000694  0.006169     2.428
   1.27036  0.21526 -0.04609 -0.95077  0.001757  0.000724  0.005979     2.427
   1.28677  0.23166 -0.04656 -0.95701  0.001841  0.000755  0.005668     2.439
   1.30335  0.24824 -0.04689 -0.96202  0.001930  0.000787  0.005360     2.453
   1.32002  0.26491 -0.04711 -0.96708  0.001999  0.000815  0.005207     2.452
   1.33663  0.28153 -0.04721 -0.97228  0.002056  0.000841  0.005127     2.445
   1.35321  0.29810 -0.04717 -0.97626  0.002134  0.000869  0.004911     2.455
   1.36986  0.31475 -0.04699 -0.97936  0.002218  0.000899  0.004675     2.468
   1.38656  0.33145 -0.04670 -0.98222  0.002293  0.000927  0.004504     2.475
   1.40323  0.34811 -0.04629 -0.98493  0.002361  0.000953  0.004374     2.477
   1.41985  0.36473 -0.04576 -0.98690  0.002441  0.000981  0.004192     2.488
   1.43647  0.38133 -0.04510 -0.98813  0.002529  0.001010  0.003985     2.503
   1.45309  0.39793 -0.04431 -0.98858  0.002628  0.001041  0.003752     2.524
   1.46972  0.41453 -0.04339 -0.98842  0.002732  0.001073  0.003524     2.546
   1.48633  0.43111 -0.04234 -0.98762  0.002843  0.001106  0.003289     2.571
   1.50291  0.44765 -0.04116 -0.98591  0.002976  0.001142  0.003014     2.606
   1.51945  0.46414 -0.03985 -0.98340  0.003126  0.001180  0.002722     2.649
   1.53596  0.48059 -0.03840 -0.97973  0.003317  0.001223  0.002366     2.713
   1.55247  0.49701 -0.03680 -0.97491  0.003561  0.001270  0.001952     2.803
   1.56903  0.51348 -0.03504 -0.96908  0.003876  0.001323  0.001494     2.929
   1.58574  0.53008 -0.03313 -0.96268  0.004273  0.001379  0.001025     3.098
   1.60264  0.54687 -0.03109 -0.95634  0.004745  0.001435  0.000602     3.306
   1.61973  0.56382 -0.02896 -0.95052  0.005285  0.001487  0.000255     3.553
   1.63695  0.58089 -0.02675 -0.94542  0.005887  0.001535 -0.000003     3.835
   1.65426  0.59806 -0.02449 -0.94099  0.006543  0.001578 -0.000174     4.147
   1.67164  0.61529 -0.02221 -0.93706  0.007234  0.001618 -0.000268     4.472
   1.68905  0.63255 -0.01994 -0.93364  0.007944  0.001655 -0.000309     4.801
   1.70644  0.64979 -0.01769 -0.93068  0.008664  0.001688 -0.000319     5.132
   1.72377  0.66698 -0.01547 -0.92814  0.009390  0.001719 -0.000315     5.462
   1.74101  0.68409 -0.01330 -0.92593  0.010104  0.001747 -0.000306     5.782
   1.75815  0.70109 -0.01119 -0.92399  0.010795  0.001774 -0.000295     6.086
   1.77520  0.71802 -0.00917 -0.92224  0.011444  0.001799 -0.000285     6.362
   1.79217  0.73488 -0.00723 -0.92064  0.012045  0.001823 -0.000277     6.609
   1.80907  0.75168 -0.00538 -0.91915  0.012586  0.001846 -0.000270     6.819
   1.82588  0.76841 -0.00365 -0.91774  0.013065  0.001868 -0.000265     6.993
   1.84259  0.78504 -0.00203 -0.91638  0.013461  0.001891 -0.000260     7.118
   1.85920  0.80157 -0.00054 -0.91505  0.013769  0.001914 -0.000255     7.195
   1.87568  0.81800  0.00080 -0.91372  0.013972  0.001937 -0.000252     7.213
   1.89204  0.83432  0.00198 -0.91237  0.014060  0.001961 -0.000249     7.170
   1.90829  0.85054  0.00299 -0.91099  0.014018  0.001986 -0.000246     7.059
   1.92442  0.86665  0.00381 -0.90954  0.013841  0.002012 -0.000245     6.879
   1.94041  0.88262  0.00443 -0.90803  0.013524  0.002039 -0.000244     6.632
   1.95619  0.89840  0.00486 -0.90643  0.013062  0.002068 -0.000245     6.318
   1.97170  0.91391  0.00506 -0.90474  0.012444  0.002097 -0.000247     5.935
   1.98685  0.92905  0.00502 -0.90296  0.011661  0.002127 -0.000248     5.484
   2.00150  0.94370  0.00473 -0.90113  0.010713  0.002156 -0.000237     4.969
   2.01546  0.95766  0.00418 -0.89936  0.009606  0.002182 -0.000179     4.401
   2.02853  0.97070  0.00337 -0.89011  0.008381  0.002322  0.000117     3.610
   2.04056  0.98268  0.00230 -0.88403  0.007067  0.002410  0.000744     2.932
   2.05143  0.99347  0.00100 -0.88673  0.005738  0.002384  0.001742     2.407
   2.05803  1.00000  0.00000 -0.88472  0.005536  0.002416  0.002015     2.291
   2.05803  1.00010 -0.00002  0.88472  0.035818  0.015325  0.000000     2.337
   2.06467  1.00659 -0.00141  0.89015  0.032525  0.014930  0.000000     2.179
   2.07243  1.01423 -0.00276  0.89279  0.030734  0.014749  0.000000     2.084
