#    s        x        y     Ue/Vinf    Dstar     Theta      Cf       H
   0.00000  1.00000  0.00000  0.88019  0.029009  0.012642  0.000663     2.295
   0.00667  0.99364  0.00201  0.88847  0.026717  0.012146  0.000805     2.200
   0.01801  0.98283  0.00544  0.90006  0.024253  0.011504  0.000979     2.108
   0.03089  0.97055  0.00931  0.91424  0.021790  0.010787  0.001194     2.020
   0.04491  0.95712  0.01335  0.92996  0.019587  0.010069  0.001427     1.945
   0.05974  0.94286  0.01740  0.94611  0.017747  0.009400  0.001655     1.888
   0.07527  0.92786  0.02141  0.96184  0.016281  0.008805  0.001856     1.849
   0.09142  0.91220  0.02541  0.97709  0.015094  0.008273  0.002028     1.824
   0.10802  0.89609  0.02942  0.99198  0.014114  0.007792  0.002168     1.811
   0.12488  0.87971  0.03341  1.00652  0.013302  0.007353  0.002275     1.809
   0.14188  0.86318  0.03738  1.02067  0.012636  0.006954  0.002341     1.817
   0.15896  0.84656  0.04130  1.03449  0.012100  0.006586  0.002359     1.837
   0.17607  0.82989  0.04517  1.04802  0.011690  0.006247  0.002318     1.871
   0.19318  0.81321  0.04899  1.06145  0.011398  0.005927  0.002212     1.923
   0.21029  0.79652  0.05273  1.07504  0.011234  0.005621  0.002029     1.999
   0.22743  0.77978  0.05643  1.08942  0.011199  0.005313  0.001763     2.108
   0.24453  0.76308  0.06007  1.10562  0.011284  0.004984  0.001422     2.264
   0.26151  0.74647  0.06361  1.12473  0.011515  0.004615  0.001015     2.495
   0.27839  0.72994  0.06704  1.14866  0.011903  0.004178  0.000647     2.849
   0.29522  0.71344  0.07036  1.18018  0.012418  0.003634  0.000214     3.418
   0.31203  0.69694  0.07357  1.22294  0.012973  0.002945 -0.000181     4.406
   0.32881  0.68046  0.07667  1.27234  0.013437  0.002212 -0.000326     6.075
   0.34552  0.66401  0.07965  1.32085  0.013661  0.001559 -0.000432     8.762
   0.36216  0.64761  0.08250  1.32260  0.013716  0.001539 -0.000437     8.912
   0.37877  0.63123  0.08521  1.32413  0.013502  0.001522 -0.000443     8.872
   0.39539  0.61480  0.08779  1.32557  0.013106  0.001506 -0.000449     8.702
   0.41202  0.59836  0.09025  1.32697  0.012567  0.001492 -0.000457     8.425
   0.42857  0.58198  0.09257  1.32839  0.011923  0.001478 -0.000466     8.070
   0.44503  0.56566  0.09473  1.32991  0.011226  0.001463 -0.000477     7.672
   0.46148  0.54933  0.09674  1.33160  0.010507  0.001448 -0.000490     7.256
   0.47798  0.53293  0.09860  1.33351  0.009762  0.001432 -0.000506     6.819
   0.49446  0.51655  0.10033  1.33571  0.008989  0.001414 -0.000526     6.358
   0.51082  0.50026  0.10190  1.33829  0.008222  0.001394 -0.000550     5.897
   0.52710  0.48404  0.10328  1.34139  0.007504  0.001372 -0.000570     5.468
   0.54339  0.46779  0.10449  1.34511  0.006835  0.001347 -0.000574     5.072
   0.55971  0.45151  0.10554  1.34956  0.006197  0.001320 -0.000539     4.696
   0.57600  0.43525  0.10643  1.35478  0.005596  0.001289 -0.000427     4.342
   0.59218  0.41907  0.10713  1.36069  0.005056  0.001256 -0.000211     4.025
   0.60829  0.40298  0.10765  1.36736  0.004582  0.001221  0.000110     3.753
   0.62434  0.38693  0.10796  1.37482  0.004178  0.001183  0.000508     3.533
   0.64042  0.37085  0.10808  1.38293  0.003833  0.001142  0.000958     3.356
   0.65651  0.35476  0.10800  1.39151  0.003529  0.001101  0.001465     3.206
   0.67249  0.33878  0.10774  1.40045  0.003246  0.001058  0.002070     3.068
   0.68825  0.32303  0.10727  1.40932  0.002994  0.001016  0.002738     2.948
   0.70393  0.30737  0.10654  1.41689  0.002818  0.000978  0.003223     2.882
   0.71975  0.29158  0.10557  1.42360  0.002683  0.000942  0.003573     2.846
   0.73559  0.27578  0.10439  1.43103  0.002518  0.000904  0.004162     2.784
   0.75115  0.26028  0.10302  1.43854  0.002339  0.000865  0.004991     2.703
   0.76650  0.24502  0.10139  1.44357  0.002215  0.000832  0.005554     2.663
   0.78192  0.22972  0.09944  1.44648  0.002139  0.000803  0.005761     2.663
   0.79744  0.21436  0.09725  1.45007  0.002046  0.000772  0.006136     2.650
   0.81279  0.19920  0.09484  1.45429  0.001929  0.000738  0.006823     2.612
   0.82793  0.18429  0.09217  1.45643  0.001842  0.000708  0.007253     2.600
   0.84302  0.16950  0.08922  1.45776  0.001767  0.000679  0.007555     2.602
   0.85806  0.15481  0.08599  1.45916  0.001692  0.000649  0.007844     2.607
   0.87291  0.14036  0.08253  1.46140  0.001602  0.000616  0.008378     2.599
   0.88737  0.12638  0.07886  1.46424  0.001486  0.000581  0.009462     2.559
   0.90140  0.11290  0.07496  1.46392  0.001398  0.000549  0.010207     2.546
   0.91519  0.09977  0.07076  1.46110  0.001353  0.000521  0.009954     2.596
   0.92848  0.08721  0.06643  1.46344  0.001250  0.000485  0.011038     2.576
   0.94079  0.07568  0.06209  1.46563  0.001110  0.000446  0.013716     2.487
   0.95221  0.06515  0.05767  1.45732  0.001052  0.000420  0.014164     2.502
   0.96284  0.05550  0.05322  1.44975  0.001019  0.000395  0.013376     2.578
   0.97241  0.04692  0.04898  1.45072  0.000928  0.000362  0.014914     2.565
