#    s        x        y     Ue/Vinf    Dstar     Theta      Cf       H
   0.00000  1.00000  0.00000  0.90182  0.030523  0.012926  0.000609     2.361
   0.00667  0.99364  0.00201  0.90846  0.028402  0.012520  0.000733     2.268
   0.01801  0.98283  0.00544  0.91850  0.025868  0.011948  0.000907     2.165
   0.03089  0.97055  0.00931  0.93130  0.023246  0.011279  0.001131     2.061
   0.04491  0.95712  0.01335  0.94603  0.020823  0.010581  0.001389     1.968
   0.05974  0.94286  0.01740  0.96179  0.018723  0.009905  0.001665     1.890
   0.07527  0.92786  0.02141  0.97769  0.016978  0.009283  0.001939     1.829
   0.09142  0.91220  0.02541  0.99367  0.015501  0.008711  0.002211     1.779
   0.10802  0.89609  0.02942  1.00973  0.014229  0.008183  0.002482     1.739
   0.12488  0.87971  0.03341  1.02583  0.013118  0.007695  0.002752     1.705
   0.14188  0.86318  0.03738  1.04186  0.012148  0.007244  0.003020     1.677
   0.15896  0.84656  0.04130  1.05780  0.011292  0.006828  0.003284     1.654
   0.17607  0.82989  0.04517  1.07354  0.010540  0.006446  0.003538     1.635
   0.19318  0.81321  0.04899  1.08913  0.009872  0.006091  0.003784     1.621
   0.21029  0.79652  0.05273  1.10448  0.009280  0.005764  0.004016     1.610
   0.22743  0.77978  0.05643  1.11967  0.008753  0.005459  0.004232     1.603
   0.24453  0.76308  0.06007  1.13520  0.008261  0.005166  0.004443     1.599
   0.26151  0.74647  0.06361  1.15059  0.007824  0.004894  0.004630     1.599
   0.27839  0.72994  0.06704  1.16545  0.007449  0.004644  0.004774     1.604
   0.29522  0.71344  0.07036  1.17975  0.007136  0.004415  0.004858     1.616
   0.31203  0.69694  0.07357  1.19351  0.006883  0.004205  0.004869     1.637
   0.32881  0.68046  0.07667  1.20692  0.006688  0.004009  0.004791     1.668
   0.34552  0.66401  0.07965  1.21998  0.006560  0.003827  0.004597     1.714
   0.36216  0.64761  0.08250  1.23278  0.006514  0.003656  0.004253     1.782
   0.37877  0.63123  0.08521  1.24564  0.006576  0.003493  0.003723     1.883
   0.39539  0.61480  0.08779  1.25989  0.006767  0.003321  0.002996     2.037
   0.41202  0.59836  0.09025  1.27794  0.007095  0.003118  0.002306     2.276
   0.42857  0.58198  0.09257  1.30298  0.007564  0.002850  0.001484     2.654
   0.44503  0.56566  0.09473  1.33878  0.008168  0.002487  0.000516     3.284
   0.46148  0.54933  0.09674  1.38931  0.008810  0.002003 -0.000281     4.399
   0.47798  0.53293  0.09860  1.44766  0.009284  0.001483 -0.000454     6.260
   0.49446  0.51655  0.10033  1.45411  0.009454  0.001431 -0.000558     6.608
   0.51082  0.50026  0.10190  1.45693  0.009362  0.001409 -0.000566     6.644
   0.52710  0.48404  0.10328  1.45967  0.009118  0.001389 -0.000578     6.566
   0.54339  0.46779  0.10449  1.46246  0.008772  0.001369 -0.000593     6.410
   0.55971  0.45151  0.10554  1.46539  0.008337  0.001348 -0.000612     6.183
   0.57600  0.43525  0.10643  1.46853  0.007832  0.001328 -0.000634     5.899
   0.59218  0.41907  0.10713  1.47202  0.007295  0.001306 -0.000657     5.586
   0.60829  0.40298  0.10765  1.47597  0.006757  0.001283 -0.000670     5.269
   0.62434  0.38693  0.10796  1.48051  0.006230  0.001257 -0.000667     4.955
   0.64042  0.37085  0.10808  1.48574  0.005723  0.001230 -0.000625     4.654
   0.65651  0.35476  0.10800  1.49174  0.005232  0.001200 -0.000516     4.360
   0.67249  0.33878  0.10774  1.49844  0.004747  0.001169 -0.000289     4.062
   0.68825  0.32303  0.10727  1.50589  0.004307  0.001135  0.000062     3.794
   0.70393  0.30737  0.10654  1.51410  0.003957  0.001100  0.000448     3.598
   0.71975  0.29158  0.10557  1.52296  0.003672  0.001063  0.000835     3.455
   0.73559  0.27578  0.10439  1.53265  0.003378  0.001023  0.001377     3.301
   0.75115  0.26028  0.10302  1.54301  0.003086  0.000983  0.002107     3.141
   0.76650  0.24502  0.10139  1.55260  0.002882  0.000944  0.002659     3.051
   0.78192  0.22972  0.09944  1.56128  0.002748  0.000910  0.002950     3.021
   0.79744  0.21436  0.09725  1.57059  0.002601  0.000873  0.003351     2.979
   0.81279  0.19920  0.09484  1.58052  0.002437  0.000835  0.003951     2.917
   0.82793  0.18429  0.09217  1.58945  0.002314  0.000800  0.004340     2.892
   0.84302  0.16950  0.08922  1.59816  0.002213  0.000766  0.004586     2.889
   0.85806  0.15481  0.08599  1.60757  0.002109  0.000731  0.004858     2.886
   0.87291  0.14036  0.08253  1.61816  0.001987  0.000693  0.005345     2.865
   0.88737  0.12638  0.07886  1.62975  0.001844  0.000654  0.006191     2.818
   0.90140  0.11290  0.07496  1.64002  0.001736  0.000618  0.006712     2.808
   0.91519  0.09977  0.07076  1.64965  0.001670  0.000584  0.006548     2.858
   0.92848  0.08721  0.06643  1.66387  0.001535  0.000544  0.007543     2.823
   0.94079  0.07568  0.06209  1.67910  0.001370  0.000502  0.009648     2.728
   0.95221  0.06515  0.05767  1.68789  0.001305  0.000471  0.009621     2.773
   0.96284  0.05550  0.05322  1.69916  0.001255  0.000439  0.008948     2.860
   0.97241  0.04692  0.04898  1.71711  0.001141  0.000402  0.010231     2.840
   0.98081  0.03952  0.04501  1.73569  0.001015  0.000366  0.012680     2.775
   0.98816  0.03319  0.04127  1.75175  0.000904  0.000334  0.015630     2.709
   0.99463  0.02777  0.03774  1.76399  0.000812  0.000305  0.018593     2.660
   1.00034  0.02313  0.03441  1.77286  0.000733  0.000280  0.021784     2.617
   1.00542  0.01915  0.03125  1.77812  0.000664  0.000257  0.025165     2.579
   1.00996  0.01574  0.02825  1.77965  0.000603  0.000237  0.028846     2.544
   1.01405  0.01281  0.02541  1.77699  0.000548  0.000219  0.033063     2.506
   1.01775  0.01030  0.02269  1.76893  0.000496  0.000202  0.038225     2.457
   1.02112  0.00816  0.02007  1.75248  0.000457  0.000188  0.042373     2.429
   1.02423  0.00634  0.01756  1.72983  0.000421  0.000176  0.046839     2.397
   1.02710  0.00481  0.01513  1.69958  0.000390  0.000165  0.051216     2.366
   1.02975  0.00353  0.01281  1.66110  0.000365  0.000156  0.054887     2.340
   1.03221  0.00250  0.01057  1.61548  0.000347  0.000149  0.056505     2.333
   1.03452  0.00166  0.00842  1.56704  0.000332  0.000142  0.057119     2.336
   1.03670  0.00100  0.00634  1.51877  0.000321  0.000135  0.055317     2.373
   1.03878  0.00049  0.00433  1.47805  0.000305  0.000125  0.053365     2.431
   1.04077  0.00014  0.00237  1.44217  0.000267  0.000111  0.061385     2.398
   1.04268 -0.00001  0.00047  1.38527  0.000232  0.000098  0.070643     2.358
   1.04452  0.00009 -0.00138  1.28629  0.000200  0.000088  0.083053     2.265
   1.04638  0.00049 -0.00318  1.12622  0.000190  0.000086  0.079264     2.224
   1.04830  0.00119 -0.00498  0.93308  0.000193  0.000088  0.066296     2.197
   1.05035  0.00220 -0.00676  0.73766  0.000208  0.000094  0.048142     2.212
   1.05254  0.00351 -0.00851  0.55759  0.000219  0.000099  0.034648     2.208
   1.05487  0.00512 -0.01021  0.38805  0.000237  0.000107  0.022271     2.207
   1.05738  0.00701 -0.01184  0.23712  0.000264  0.000120  0.012194     2.209
   1.06008  0.00920 -0.01343  0.10947  0.000293  0.000131  0.004969     2.231
   1.06301  0.01168 -0.01499  0.00273  0.000346  0.000155  0.000105     2.230
   1.06622  0.01448 -0.01656 -0.09139  0.000346  0.000155  0.003521     2.230
   1.06978  0.01766 -0.01815 -0.17566  0.000401  0.000177  0.005631     2.269
   1.07377  0.02129 -0.01981 -0.24953  0.000435  0.000194  0.007563     2.241
   1.07825  0.02543 -0.02154 -0.31932  0.000475  0.000210  0.008666     2.267
   1.08332  0.03017 -0.02333 -0.38479  0.000510  0.000226  0.009762     2.262
   1.08907  0.03561 -0.02519 -0.44743  0.000552  0.000243  0.010376     2.274
   1.09564  0.04190 -0.02708 -0.50352  0.000609  0.000265  0.010370     2.296
   1.10320  0.04922 -0.02900 -0.55426  0.000669  0.000291  0.010318     2.303
   1.11196  0.05776 -0.03093 -0.59908  0.000746  0.000321  0.009811     2.325
   1.12207  0.06768 -0.03288 -0.63910  0.000824  0.000353  0.009415     2.332
   1.13350  0.07895 -0.03481 -0.67686  0.000895  0.000384  0.009202     2.328
   1.14613  0.09144 -0.03664 -0.70972  0.000983  0.000419  0.008628     2.347
   1.15994  0.10515 -0.03835 -0.73601  0.001088  0.000459  0.007895     2.372
   1.17469  0.11981 -0.03996 -0.76111  0.001159  0.000492  0.007795     2.354
   1.18993  0.13498 -0.04141 -0.78421  0.001234  0.000524  0.007542     2.355
   1.20552  0.15051 -0.04267 -0.80374  0.001318  0.000557  0.007147     2.367
   1.22143  0.16639 -0.04375 -0.82004  0.001405  0.000590  0.006756     2.380
   1.23764  0.18258 -0.04467 -0.83416  0.001487  0.000623  0.006445     2.387
   1.25400  0.19892 -0.04546 -0.84750  0.001554  0.000652  0.006297     2.383
   1.27036  0.21526 -0.04609 -0.86012  0.001615  0.000679  0.006177     2.378
   1.28677  0.23166 -0.04656 -0.87032  0.001698  0.000709  0.005850     2.394
   1.30335  0.24824 -0.04689 -0.87924  0.001776  0.000739  0.005598     2.404
   1.32002  0.26491 -0.04711 -0.88778  0.001840  0.000766  0.005461     2.403
   1.33663  0.28153 -0.04721 -0.89633  0.001891  0.000790  0.005406     2.395
   1.35321  0.29810 -0.04717 -0.90342  0.001963  0.000816  0.005200     2.405
   1.36986  0.31475 -0.04699 -0.90949  0.002037  0.000843  0.004987     2.416
   1.38656  0.33145 -0.04670 -0.91518  0.002103  0.000869  0.004841     2.420
   1.40323  0.34811 -0.04629 -0.92047  0.002165  0.000894  0.004718     2.422
   1.41985  0.36473 -0.04576 -0.92511  0.002231  0.000919  0.004573     2.428
   1.43647  0.38133 -0.04510 -0.92890  0.002306  0.000945  0.004390     2.440
   1.45309  0.39793 -0.04431 -0.93196  0.002386  0.000973  0.004202     2.453
   1.46972  0.41453 -0.04339 -0.93437  0.002468  0.001000  0.004013     2.467
   1.48633  0.43111 -0.04234 -0.93608  0.002556  0.001029  0.003817     2.483
   1.50291  0.44765 -0.04116 -0.93704  0.002652  0.001060  0.003605     2.503
   1.51945  0.46414 -0.03985 -0.93715  0.002761  0.001092  0.003369     2.529
   1.53596  0.48059 -0.03840 -0.93622  0.002890  0.001127  0.003092     2.564
   1.55247  0.49701 -0.03680 -0.93405  0.003051  0.001167  0.002759     2.614
   1.56903  0.51348 -0.03504 -0.93059  0.003253  0.001212  0.002375     2.684
   1.58574  0.53008 -0.03313 -0.92604  0.003498  0.001262  0.001964     2.773
   1.60264  0.54687 -0.03109 -0.92088  0.003775  0.001314  0.001579     2.874
   1.61973  0.56382 -0.02896 -0.91552  0.004071  0.001367  0.001245     2.979
   1.63695  0.58089 -0.02675 -0.91013  0.004386  0.001419  0.000957     3.090
   1.65426  0.59806 -0.02449 -0.90486  0.004715  0.001471  0.000714     3.205
   1.67164  0.61529 -0.02221 -0.89981  0.005055  0.001522  0.000513     3.321
   1.68905  0.63255 -0.01994 -0.89507  0.005391  0.001570  0.000356     3.433
   1.70644  0.64979 -0.01769 -0.89062  0.005727  0.001617  0.000231     3.542
   1.72377  0.66698 -0.01547 -0.88646  0.006067  0.001662  0.000129     3.650
   1.74101  0.68409 -0.01330 -0.88259  0.006400  0.001705  0.000050     3.753
   1.75815  0.70109 -0.01119 -0.87898  0.006721  0.001746 -0.000010     3.849
   1.77520  0.71802 -0.00917 -0.87560  0.007020  0.001786 -0.000053     3.930
   1.79217  0.73488 -0.00723 -0.87241  0.007291  0.001824 -0.000081     3.996
   1.80907  0.75168 -0.00538 -0.86940  0.007530  0.001862 -0.000099     4.045
   1.82588  0.76841 -0.00365 -0.86654  0.007740  0.001898 -0.000109     4.077
   1.84259  0.78504 -0.00203 -0.86381  0.007902  0.001934 -0.000110     4.087
   1.85920  0.80157 -0.00054 -0.86120  0.008019  0.001968 -0.000103     4.074
   1.87568  0.81800  0.00080 -0.85870  0.008077  0.002002 -0.000087     4.034
   1.89204  0.83432  0.00198 -0.85629  0.008071  0.002036 -0.000059     3.965
   1.90829  0.85054  0.00299 -0.85401  0.007993  0.002068 -0.000016     3.866
   1.92442  0.86665  0.00381 -0.85188  0.007842  0.002098  0.000047     3.738
   1.94041  0.88262  0.00443 -0.85001  0.007625  0.002125  0.000136     3.588
   1.95619  0.89840  0.00486 -0.84855  0.007344  0.002147  0.000257     3.420
   1.97170  0.91391  0.00506 -0.84775  0.006999  0.002162  0.000421     3.237
   1.98685  0.92905  0.00502 -0.84799  0.006589  0.002164  0.000641     3.044
   2.00150  0.94370  0.00473 -0.84979  0.006117  0.002150  0.000935     2.846
   2.01546  0.95766  0.00418 -0.85379  0.005594  0.002113  0.001324     2.647
   2.02853  0.97070  0.00337 -0.86097  0.005018  0.002048  0.001850     2.450
   2.04056  0.98268  0.00230 -0.87323  0.004370  0.001943  0.002618     2.249
   2.05143  0.99347  0.00100 -0.89455  0.003626  0.001779  0.003870     2.038
   2.05803  1.00000  0.00000 -0.90182  0.003479  0.001739  0.004186     2.001
   2.05803  1.00010 -0.00002  0.90182  0.034002  0.014664  0.000000     2.319
   2.06467  1.00659 -0.00140  0.90601  0.031693  0.014378  0.000000     2.204
   2.07243  1.01424 -0.00273  0.90792  0.030427  0.014252  0.000000     2.135
   2.08150  1.02320 -0.00409  0.90993  0.029188  0.014123  0.000000     2.067
   2.09210  1.03370 -0.00550  0.91217  0.027939  0.013984  0.000000     1.998
   2.10448  1.04600 -0.00698  0.91479  0.026656  0.013826  0.000000     1.928
   2.11896  1.06039 -0.00851  0.91787  0.025339  0.013646  0.000000     1.857
   2.13587  1.07723 -0.01010  0.92148  0.023999  0.013443  0.000000     1.785
   2.15564  1.09694 -0.01173  0.92562  0.022655  0.013219  0.000000     1.714
   2.17875  1.11999 -0.01337  0.93026  0.021332  0.012978  0.000000     1.644
   2.20575  1.14694 -0.01500  0.93532  0.020054  0.012727  0.000000     1.576
   2.23731  1.17846 -0.01657  0.94068  0.018841  0.012472  0.000000     1.511
   2.27420  1.21532 -0.01801  0.94618  0.017712  0.012221  0.000000     1.449
   2.31730  1.25841 -0.01926  0.95168  0.016676  0.011981  0.000000     1.392
   2.36768  1.30878 -0.02022  0.95705  0.015738  0.011757  0.000000     1.339
   2.42656  1.36765 -0.02077  0.96218  0.014901  0.011550  0.000000     1.290
   2.49537  1.43647 -0.02074  0.96700  0.014159  0.011363  0.000000     1.246
   2.57580  1.51688 -0.01997  0.97144  0.013510  0.011197  0.000000     1.207
   2.66978  1.61086 -0.01821  0.97550  0.012948  0.011049  0.000000     1.172
   2.77963  1.72066 -0.01519  0.97914  0.012467  0.010920  0.000000     1.142
   2.90801  1.84895 -0.01058  0.98236  0.012062  0.010808  0.000000     1.116
   3.05804  1.99884 -0.00398  0.98608  0.011688  0.010682  0.000000     1.094
